Spectra of the displacement (only positive half of the frequency range, not doubled in amplitude) 
Units as in the International System of Units (Hz, m, m/s, m/s^2) 
Time = 2012_11_12_11_15_04 - R= 0.63765 - M= 1.8 - Station =  INSH  - Channel = 1 
-------------------- 
f 	 Re 	 Im 	 Abs 
  2.2012963e+01 -2.1179224e-10 -1.0296050e-08  1.0298229e-08
  2.2021116e+01 -2.2172663e-09 -9.7690218e-09  1.0017488e-08
  2.2029269e+01 -3.7292471e-09 -9.0573992e-09  9.7950888e-09
  2.2037422e+01 -4.7183661e-09 -9.2744484e-09  1.0405689e-08
  2.2045575e+01 -5.6349716e-09 -7.3721889e-09  9.2791203e-09
  2.2053728e+01 -6.4978014e-09 -6.9072430e-09  9.4832183e-09
  2.2061881e+01 -6.9793274e-09 -5.8119557e-09  9.0823918e-09
  2.2070034e+01 -7.7955468e-09 -6.0867003e-09  9.8903220e-09
  2.2078187e+01 -7.8649579e-09 -5.9693634e-09  9.8737461e-09
  2.2086340e+01 -8.4261683e-09 -5.2233063e-09  9.9137904e-09
  2.2094493e+01 -8.7608602e-09 -4.3735244e-09  9.7918531e-09
  2.2102646e+01 -1.0152846e-08 -3.5269053e-09  1.0747993e-08
  2.2110799e+01 -1.0765473e-08 -1.9145212e-09  1.0934386e-08
  2.2118952e+01 -1.1588185e-08 -8.9831457e-10  1.1622952e-08
  2.2127104e+01 -1.1881875e-08  5.5211335e-10  1.1894695e-08
  2.2135257e+01 -1.2878902e-08  1.3191199e-09  1.2946281e-08
  2.2143410e+01 -1.2460777e-08  2.2765539e-09  1.2667031e-08
  2.2151563e+01 -1.2629897e-08  4.8787849e-09  1.3539455e-08
  2.2159716e+01 -1.2449867e-08  6.5118112e-09  1.4050013e-08
  2.2167869e+01 -1.2413531e-08  9.4467972e-09  1.5599286e-08
  2.2176022e+01 -1.1931884e-08  1.1930542e-08  1.6873283e-08
  2.2184175e+01 -9.8142186e-09  1.4064124e-08  1.7149883e-08
  2.2192328e+01 -8.8826632e-09  1.5582824e-08  1.7936725e-08
  2.2200481e+01 -5.5948504e-09  1.7605480e-08  1.8473096e-08
  2.2208634e+01 -2.7793008e-09  1.8091887e-08  1.8304122e-08
  2.2216787e+01  4.5255929e-10  1.8119499e-08  1.8125150e-08
  2.2224940e+01  3.3963390e-09  1.8275704e-08  1.8588611e-08
  2.2233093e+01  5.9784713e-09  1.8008077e-08  1.8974534e-08
  2.2241246e+01  7.9516652e-09  1.6613457e-08  1.8418358e-08
  2.2249399e+01  1.0483823e-08  1.5507882e-08  1.8719106e-08
  2.2257552e+01  1.3135911e-08  1.4249588e-08  1.9380478e-08
  2.2265705e+01  1.4382283e-08  1.2299455e-08  1.8924234e-08
  2.2273858e+01  1.7156177e-08  1.0166846e-08  1.9942396e-08
  2.2282011e+01  1.9298039e-08  6.9856416e-09  2.0523486e-08
  2.2290163e+01  2.0121739e-08  5.2074676e-09  2.0784660e-08
  2.2298316e+01  2.0995895e-08  2.2062224e-09  2.1111490e-08
  2.2306469e+01  2.1515205e-08 -3.6690180e-10  2.1518333e-08
  2.2314622e+01  2.0427209e-08 -4.0242956e-09  2.0819842e-08
  2.2322775e+01  2.0675315e-08 -7.3175410e-09  2.1932056e-08
  2.2330928e+01  1.8926330e-08 -1.1130432e-08  2.1956605e-08
  2.2339081e+01  1.7206442e-08 -1.4743618e-08  2.2659124e-08
  2.2347234e+01  1.4741321e-08 -1.7481093e-08  2.2866901e-08
  2.2355387e+01  1.0672864e-08 -2.0642724e-08  2.3238591e-08
  2.2363540e+01  7.1237879e-09 -2.2304407e-08  2.3414417e-08
  2.2371693e+01  2.5251112e-09 -2.3882060e-08  2.4015182e-08
  2.2379846e+01 -2.3465071e-09 -2.3029786e-08  2.3149021e-08
  2.2387999e+01 -6.1352990e-09 -2.2327749e-08  2.3155351e-08
  2.2396152e+01 -1.0296172e-08 -1.8741316e-08  2.1383360e-08
  2.2404305e+01 -1.3040777e-08 -1.6239210e-08  2.0827237e-08
  2.2412458e+01 -1.6139884e-08 -1.2126293e-08  2.0187690e-08
  2.2420611e+01 -1.7288069e-08 -8.9686703e-09  1.9475995e-08
  2.2428764e+01 -1.7913227e-08 -5.6368957e-09  1.8779198e-08
  2.2436917e+01 -1.7202954e-08 -1.8162895e-09  1.7298570e-08
  2.2445070e+01 -1.6068745e-08  1.5767370e-09  1.6145918e-08
  2.2453222e+01 -1.3928617e-08  4.6159723e-09  1.4673567e-08
  2.2461375e+01 -1.2254240e-08  6.2994086e-09  1.3778569e-08
  2.2469528e+01 -9.2079811e-09  7.8859375e-09  1.2123322e-08
  2.2477681e+01 -7.1199681e-09  8.6336515e-09  1.1190795e-08
  2.2485834e+01 -4.2140396e-09  9.3035806e-09  1.0213459e-08
  2.2493987e+01 -2.1554384e-09  9.2666861e-09  9.5140625e-09
  2.2502140e+01  1.3849727e-10  8.4239745e-09  8.4251129e-09
  2.2510293e+01  2.2226807e-09  6.2915820e-09  6.6726542e-09
  2.2518446e+01  3.6416413e-09  4.1979871e-09  5.5573957e-09
  2.2526599e+01  4.2226476e-09  1.6296914e-09  4.5262177e-09
  2.2534752e+01  4.0065461e-09 -1.3514642e-09  4.2283410e-09
  2.2542905e+01  2.7015613e-09 -3.5584157e-09  4.4677462e-09
  2.2551058e+01  9.2707250e-10 -5.1165553e-09  5.1998656e-09
  2.2559211e+01 -1.9228534e-09 -5.6151390e-09  5.9352465e-09
  2.2567364e+01 -4.4881874e-09 -5.9751356e-09  7.4730230e-09
  2.2575517e+01 -7.0793218e-09 -4.2796670e-09  8.2723846e-09
  2.2583670e+01 -8.7409870e-09 -2.8681425e-09  9.1995161e-09
  2.2591823e+01 -1.0095884e-08 -9.0362535e-10  1.0136243e-08
  2.2599976e+01 -1.0744563e-08  1.2902397e-09  1.0821754e-08
  2.2608128e+01 -1.0449037e-08  3.1500814e-09  1.0913542e-08
  2.2616281e+01 -9.7840753e-09  5.7858257e-09  1.1366790e-08
  2.2624434e+01 -9.5768562e-09  8.2408163e-09  1.2634367e-08
  2.2632587e+01 -8.0774669e-09  1.0334842e-08  1.3116952e-08
  2.2640740e+01 -7.0525657e-09  1.2818116e-08  1.4630201e-08
  2.2648893e+01 -5.1602813e-09  1.4557724e-08  1.5445253e-08
  2.2657046e+01 -2.8152238e-09  1.5437872e-08  1.5692462e-08
  2.2665199e+01 -5.6273169e-10  1.6260864e-08  1.6270598e-08
  2.2673352e+01  3.3279328e-09  1.6304708e-08  1.6640872e-08
  2.2681505e+01  5.9880809e-09  1.6026141e-08  1.7108311e-08
  2.2689658e+01  9.3299960e-09  1.5070234e-08  1.7724582e-08
  2.2697811e+01  1.2479260e-08  1.3722430e-08  1.8548235e-08
  2.2705964e+01  1.5109187e-08  1.2089915e-08  1.9350803e-08
  2.2714117e+01  1.7708436e-08  9.3652756e-09  2.0032401e-08
  2.2722270e+01  2.0004767e-08  6.9667449e-09  2.1183159e-08
  2.2730423e+01  2.1365901e-08  3.1550125e-09  2.1597589e-08
  2.2738576e+01  2.1851593e-08 -1.3897072e-09  2.1895739e-08
  2.2746729e+01  2.1979352e-08 -5.8065573e-09  2.2733412e-08
  2.2754882e+01  2.1111064e-08 -9.8243874e-09  2.3285094e-08
  2.2763035e+01  1.8217079e-08 -1.3863573e-08  2.2892371e-08
  2.2771187e+01  1.5862273e-08 -1.7711295e-08  2.3776074e-08
  2.2779340e+01  1.2413796e-08 -2.0055468e-08  2.3586524e-08
  2.2787493e+01  7.4736825e-09 -2.2991875e-08  2.4176068e-08
  2.2795646e+01  2.2779701e-09 -2.3765214e-08  2.3874140e-08
  2.2803799e+01 -2.7972470e-09 -2.3915825e-08  2.4078856e-08
  2.2811952e+01 -8.0198701e-09 -2.2515293e-08  2.3900978e-08
  2.2820105e+01 -1.2773997e-08 -1.9212940e-08  2.3071889e-08
  2.2828258e+01 -1.6272116e-08 -1.4692551e-08  2.1923795e-08
  2.2836411e+01 -1.8781620e-08 -1.0389096e-08  2.1463517e-08
  2.2844564e+01 -2.0450235e-08 -5.0669251e-09  2.1068599e-08
  2.2852717e+01 -1.9409073e-08 -2.7495206e-10  1.9411020e-08
  2.2860870e+01 -1.8431948e-08  4.4356074e-09  1.8958146e-08
  2.2869023e+01 -1.5445634e-08  8.4267154e-09  1.7594804e-08
  2.2877176e+01 -1.1368739e-08  1.0551459e-08  1.5510691e-08
  2.2885329e+01 -8.4283765e-09  1.2461279e-08  1.5043969e-08
  2.2893482e+01 -4.1329400e-09  1.2685522e-08  1.3341801e-08
  2.2901635e+01 -8.4521679e-12  1.2434573e-08  1.2434576e-08
  2.2909788e+01  2.3429390e-09  1.0682271e-08  1.0936191e-08
  2.2917941e+01  5.5504150e-09  9.8156990e-09  1.1276305e-08
  2.2926094e+01  8.3498165e-09  6.7747882e-09  1.0752543e-08
  2.2934246e+01  8.9685892e-09  4.2517854e-09  9.9253852e-09
  2.2942399e+01  1.0435044e-08  1.6004075e-09  1.0557057e-08
  2.2950552e+01  1.0360614e-08 -1.6095660e-09  1.0484895e-08
  2.2958705e+01  9.7771841e-09 -4.7391823e-09  1.0865228e-08
  2.2966858e+01  7.9655993e-09 -7.0809739e-09  1.0657906e-08
  2.2975011e+01  5.7336411e-09 -9.8657206e-09  1.1410832e-08
  2.2983164e+01  2.6217143e-09 -1.2036235e-08  1.2318455e-08
  2.2991317e+01 -3.8369296e-10 -1.2350444e-08  1.2356402e-08
  2.2999470e+01 -3.6532958e-09 -1.2535384e-08  1.3056892e-08
  2.3007623e+01 -7.8228191e-09 -1.1197240e-08  1.3659234e-08
  2.3015776e+01 -1.0517835e-08 -9.2654384e-09  1.4016890e-08
  2.3023929e+01 -1.2963924e-08 -7.0754897e-09  1.4769085e-08
  2.3032082e+01 -1.4747373e-08 -4.0307194e-09  1.5288287e-08
  2.3040235e+01 -1.5810098e-08 -1.0312367e-09  1.5843694e-08
  2.3048388e+01 -1.5413531e-08  2.0220822e-09  1.5545602e-08
  2.3056541e+01 -1.6008222e-08  4.6577641e-09  1.6672071e-08
  2.3064694e+01 -1.4338939e-08  7.9600216e-09  1.6400217e-08
  2.3072847e+01 -1.3307183e-08  1.0594929e-08  1.7009810e-08
  2.3081000e+01 -1.1631754e-08  1.3309844e-08  1.7676246e-08
  2.3089153e+01 -9.1442351e-09  1.5948262e-08  1.8383800e-08
  2.3097305e+01 -6.2701470e-09  1.7468816e-08  1.8560018e-08
  2.3105458e+01 -2.8151099e-09  1.8186865e-08  1.8403448e-08
  2.3113611e+01 -1.2954285e-10  1.9503851e-08  1.9504281e-08
  2.3121764e+01  3.4367637e-09  1.9407530e-08  1.9709479e-08
  2.3129917e+01  5.6989069e-09  1.8932979e-08  1.9772082e-08
  2.3138070e+01  8.8016700e-09  1.8768293e-08  2.0729645e-08
  2.3146223e+01  1.2352000e-08  1.6461057e-08  2.0580046e-08
  2.3154376e+01  1.5611240e-08  1.5022994e-08  2.1665668e-08
  2.3162529e+01  1.8553610e-08  1.2235468e-08  2.2224831e-08
  2.3170682e+01  2.1403274e-08  8.8442495e-09  2.3158603e-08
  2.3178835e+01  2.1975002e-08  5.0639865e-09  2.2550935e-08
  2.3186988e+01  2.3514748e-08  1.0371123e-09  2.3537607e-08
  2.3195141e+01  2.3703015e-08 -2.8060120e-09  2.3868528e-08
  2.3203294e+01  2.2487715e-08 -6.8130096e-09  2.3497116e-08
  2.3211447e+01  2.1984440e-08 -1.0608335e-08  2.4410087e-08
  2.3219600e+01  2.0700219e-08 -1.4657184e-08  2.5363992e-08
  2.3227753e+01  1.8158151e-08 -1.7815939e-08  2.5438674e-08
  2.3235906e+01  1.5278260e-08 -2.1474446e-08  2.6354830e-08
  2.3244059e+01  1.1959885e-08 -2.4251677e-08  2.7040390e-08
  2.3252211e+01  7.3541020e-09 -2.7473008e-08  2.8440270e-08
  2.3260364e+01  1.5890041e-09 -2.8851034e-08  2.8894758e-08
  2.3268517e+01 -4.0814686e-09 -2.9544924e-08  2.9825508e-08
  2.3276670e+01 -1.0758161e-08 -2.8702829e-08  3.0652739e-08
  2.3284823e+01 -1.6579136e-08 -2.6074367e-08  3.0898874e-08
  2.3292976e+01 -2.1661326e-08 -2.2327699e-08  3.1108507e-08
  2.3301129e+01 -2.6250729e-08 -1.7015601e-08  3.1283085e-08
  2.3309282e+01 -2.8892294e-08 -1.1158500e-08  3.0972194e-08
  2.3317435e+01 -3.0417872e-08 -4.5833359e-09  3.0761240e-08
  2.3325588e+01 -3.0807057e-08  1.8163611e-09  3.0860556e-08
  2.3333741e+01 -2.9394127e-08  8.2821041e-09  3.0538631e-08
  2.3341894e+01 -2.6859826e-08  1.3505420e-08  3.0064043e-08
  2.3350047e+01 -2.2409683e-08  1.8596584e-08  2.9120900e-08
  2.3358200e+01 -1.8472700e-08  2.2633384e-08  2.9214906e-08
  2.3366353e+01 -1.2305783e-08  2.5406221e-08  2.8229566e-08
  2.3374506e+01 -7.1972375e-09  2.6806892e-08  2.7756255e-08
  2.3382659e+01 -1.1291759e-09  2.7980338e-08  2.8003113e-08
  2.3390812e+01  4.8620243e-09  2.6938810e-08  2.7374053e-08
  2.3398965e+01  1.0550290e-08  2.5122077e-08  2.7247521e-08
  2.3407118e+01  1.6061782e-08  2.1953883e-08  2.7202092e-08
  2.3415270e+01  2.1047376e-08  1.7557716e-08  2.7409222e-08
  2.3423423e+01  2.4460625e-08  1.1864042e-08  2.7185983e-08
  2.3431576e+01  2.6702390e-08  6.0699489e-09  2.7383607e-08
  2.3439729e+01  2.6524577e-08 -9.1264364e-10  2.6540273e-08
  2.3447882e+01  2.5227850e-08 -7.2380363e-09  2.6245639e-08
  2.3456035e+01  2.2467260e-08 -1.2857569e-08  2.5886190e-08
  2.3464188e+01  1.8260817e-08 -1.7259994e-08  2.5126974e-08
  2.3472341e+01  1.3450863e-08 -2.1730146e-08  2.5556309e-08
  2.3480494e+01  8.0124886e-09 -2.3875316e-08  2.5183938e-08
  2.3488647e+01  1.8126428e-09 -2.5176436e-08  2.5241605e-08
  2.3496800e+01 -4.4621527e-09 -2.4935608e-08  2.5331707e-08
  2.3504953e+01 -1.0485719e-08 -2.3612745e-08  2.5836254e-08
  2.3513106e+01 -1.6033726e-08 -1.9982438e-08  2.5619879e-08
  2.3521259e+01 -2.0486321e-08 -1.5263071e-08  2.5547029e-08
  2.3529412e+01 -2.4597234e-08 -9.9597188e-09  2.6537142e-08
  2.3537565e+01 -2.6066179e-08 -3.5690353e-09  2.6309384e-08
  2.3545718e+01 -2.6513087e-08  2.7857285e-09  2.6659033e-08
  2.3553871e+01 -2.4733499e-08  9.2248559e-09  2.6397802e-08
  2.3562024e+01 -2.1866060e-08  1.4945400e-08  2.6485648e-08
  2.3570177e+01 -1.6900836e-08  1.9634681e-08  2.5906736e-08
  2.3578329e+01 -1.1781669e-08  2.2595994e-08  2.5483066e-08
  2.3586482e+01 -5.4532216e-09  2.5254871e-08  2.5836914e-08
  2.3594635e+01 -6.3136276e-10  2.5296754e-08  2.5304631e-08
  2.3602788e+01  4.4592657e-09  2.4123627e-08  2.4532314e-08
  2.3610941e+01  9.7642352e-09  2.2825277e-08  2.4826066e-08
  2.3619094e+01  1.4173118e-08  1.9565917e-08  2.4159934e-08
  2.3627247e+01  1.7839299e-08  1.6411407e-08  2.4239944e-08
  2.3635400e+01  2.0839568e-08  1.2333337e-08  2.4215672e-08
  2.3643553e+01  2.2879450e-08  7.5196922e-09  2.4083501e-08
  2.3651706e+01  2.3638281e-08  1.8920544e-09  2.3713882e-08
  2.3659859e+01  2.3703161e-08 -2.2510486e-09  2.3809810e-08
  2.3668012e+01  2.1869071e-08 -7.6553897e-09  2.3170266e-08
  2.3676165e+01  1.9712847e-08 -1.0945270e-08  2.2547623e-08
  2.3684318e+01  1.6410156e-08 -1.4690099e-08  2.2024809e-08
  2.3692471e+01  1.3769695e-08 -1.6950062e-08  2.1838249e-08
  2.3700624e+01  9.3497129e-09 -1.8911944e-08  2.1096890e-08
  2.3708777e+01  6.1686017e-09 -1.9488459e-08  2.0441420e-08
  2.3716930e+01  2.3761869e-09 -2.0436003e-08  2.0573684e-08
  2.3725083e+01 -1.1333468e-09 -2.0251791e-08  2.0283479e-08
  2.3733235e+01 -4.7993659e-09 -1.9375257e-08  1.9960824e-08
  2.3741388e+01 -7.8463974e-09 -1.8178042e-08  1.9799171e-08
  2.3749541e+01 -1.1519696e-08 -1.5743434e-08  1.9507924e-08
  2.3757694e+01 -1.4391356e-08 -1.3378346e-08  1.9649205e-08
  2.3765847e+01 -1.6068393e-08 -1.0043815e-08  1.8949181e-08
  2.3774000e+01 -1.7391338e-08 -6.7742365e-09  1.8664108e-08
  2.3782153e+01 -1.7662843e-08 -2.3445833e-09  1.7817775e-08
  2.3790306e+01 -1.7506402e-08  5.2364008e-10  1.7514232e-08
  2.3798459e+01 -1.6725404e-08  3.4220686e-09  1.7071898e-08
  2.3806612e+01 -1.5345406e-08  5.6424837e-09  1.6349896e-08
  2.3814765e+01 -1.3235314e-08  7.7057323e-09  1.5315085e-08
  2.3822918e+01 -1.2519016e-08  9.8784164e-09  1.5947065e-08
  2.3831071e+01 -1.0355336e-08  1.1699640e-08  1.5624166e-08
  2.3839224e+01 -8.0591956e-09  1.3335366e-08  1.5581483e-08
  2.3847377e+01 -5.8870904e-09  1.4854429e-08  1.5978482e-08
  2.3855530e+01 -2.6342757e-09  1.6585019e-08  1.6792923e-08
  2.3863683e+01  6.6086370e-10  1.6995550e-08  1.7008394e-08
  2.3871836e+01  4.2153072e-09  1.6147830e-08  1.6688955e-08
  2.3879989e+01  8.4905574e-09  1.4958974e-08  1.7200595e-08
  2.3888142e+01  1.1225249e-08  1.2743316e-08  1.6982295e-08
  2.3896294e+01  1.3605583e-08  9.6887660e-09  1.6702816e-08
  2.3904447e+01  1.5062704e-08  6.6976780e-09  1.6484658e-08
  2.3912600e+01  1.5631617e-08  2.6038862e-09  1.5847008e-08
  2.3920753e+01  1.5782617e-08 -1.0034669e-09  1.5814485e-08
  2.3928906e+01  1.4661177e-08 -4.2362010e-09  1.5260915e-08
  2.3937059e+01  1.3262063e-08 -7.8568710e-09  1.5414692e-08
  2.3945212e+01  1.0787562e-08 -1.0650200e-08  1.5159098e-08
  2.3953365e+01  7.7757059e-09 -1.2621310e-08  1.4824273e-08
  2.3961518e+01  4.5904569e-09 -1.3470313e-08  1.4231010e-08
  2.3969671e+01  6.7358070e-10 -1.3641505e-08  1.3658125e-08
  2.3977824e+01 -2.9551688e-09 -1.2857424e-08  1.3192663e-08
  2.3985977e+01 -5.6564144e-09 -1.1427985e-08  1.2751230e-08
  2.3994130e+01 -8.8567018e-09 -9.8022119e-09  1.3210773e-08
  2.4002283e+01 -1.0064753e-08 -7.3784348e-09  1.2479606e-08
  2.4010436e+01 -1.0783903e-08 -4.3006133e-09  1.1609816e-08
  2.4018589e+01 -1.1230034e-08 -1.8569060e-09  1.1382520e-08
  2.4026742e+01 -1.0454332e-08  1.7326503e-09  1.0596940e-08
  2.4034895e+01 -9.5767979e-09  3.7463626e-09  1.0283496e-08
  2.4043048e+01 -7.9194344e-09  5.8649578e-09  9.8547030e-09
  2.4051201e+01 -5.9243354e-09  7.4125129e-09  9.4891041e-09
  2.4059353e+01 -3.9207925e-09  8.0714463e-09  8.9733416e-09
  2.4067506e+01 -1.6937164e-09  7.7171892e-09  7.9008661e-09
  2.4075659e+01  2.7854380e-10  7.7167292e-09  7.7217547e-09
  2.4083812e+01  2.2578654e-09  6.8175057e-09  7.1816669e-09
  2.4091965e+01  3.3453191e-09  6.0345274e-09  6.8997595e-09
  2.4100118e+01  4.1297626e-09  4.7820407e-09  6.3184533e-09
  2.4108271e+01  4.9333429e-09  2.8714520e-09  5.7081616e-09
  2.4116424e+01  4.7065865e-09  1.8896499e-09  5.0717584e-09
  2.4124577e+01  5.0319923e-09  3.9374078e-10  5.0473734e-09
  2.4132730e+01  4.7846297e-09 -3.8631193e-10  4.8001999e-09
  2.4140883e+01  3.9665091e-09 -1.0072983e-09  4.0924130e-09
  2.4149036e+01  2.8914349e-09 -1.2644268e-09  3.1558154e-09
  2.4157189e+01  2.3302758e-09 -1.7015318e-09  2.8853762e-09
  2.4165342e+01  1.3077044e-09 -2.0601981e-09  2.4401859e-09
  2.4173495e+01  8.8129866e-10 -2.1833223e-09  2.3544816e-09
  2.4181648e+01  9.2218517e-10 -1.9630446e-09  2.1688637e-09
  2.4189801e+01  4.5341887e-10 -1.8790161e-09  1.9329486e-09
  2.4197954e+01  1.2327888e-10 -1.9236984e-09  1.9276445e-09
  2.4206107e+01 -3.3357606e-10 -2.0443373e-09  2.0713734e-09
  2.4214260e+01 -6.0102335e-10 -2.2340934e-09  2.3135259e-09
  2.4222412e+01 -1.5679835e-09 -1.6139754e-09  2.2502197e-09
  2.4230565e+01 -1.5874792e-09 -1.0762320e-09  1.9179066e-09
  2.4238718e+01 -1.6362745e-09  2.3991481e-10  1.6537695e-09
  2.4246871e+01 -1.8932532e-09  1.0378584e-09  2.1590641e-09
  2.4255024e+01 -1.1398254e-09  1.7448143e-09  2.0841254e-09
  2.4263177e+01 -8.4257389e-10  1.9894679e-09  2.1605354e-09
  2.4271330e+01 -1.3633939e-10  2.3913686e-09  2.3952521e-09
  2.4279483e+01  1.0485872e-09  2.2949938e-09  2.5231987e-09
  2.4287636e+01  1.2716548e-09  2.1132143e-09  2.4663294e-09
  2.4295789e+01  2.4038726e-09  2.4408268e-09  3.4258194e-09
  2.4303942e+01  2.9582724e-09  1.5504984e-09  3.3399732e-09
  2.4312095e+01  3.8158546e-09  6.9067958e-10  3.8778582e-09
  2.4320248e+01  4.2090284e-09  4.8973236e-10  4.2374235e-09
  2.4328401e+01  4.0507877e-09 -5.6190782e-10  4.0895747e-09
  2.4336554e+01  4.0185940e-09 -1.5801249e-09  4.3180889e-09
  2.4344707e+01  3.8346806e-09 -1.7239803e-09  4.2043886e-09
  2.4352860e+01  3.4114439e-09 -3.1093046e-09  4.6158124e-09
  2.4361013e+01  3.6553152e-09 -3.9427414e-09  5.3764802e-09
  2.4369166e+01  2.9399331e-09 -4.0916386e-09  5.0383245e-09
  2.4377318e+01  2.1477210e-09 -5.7190547e-09  6.1090337e-09
  2.4385471e+01  1.1063032e-09 -6.0757555e-09  6.1756547e-09
  2.4393624e+01 -3.8795062e-10 -7.4034101e-09  7.4135678e-09
  2.4401777e+01 -9.8216452e-10 -7.2009707e-09  7.2676424e-09
  2.4409930e+01 -3.1442169e-09 -7.0188288e-09  7.6909075e-09
  2.4418083e+01 -3.9734170e-09 -6.3125776e-09  7.4589998e-09
  2.4426236e+01 -5.3048026e-09 -5.8953764e-09  7.9307247e-09
  2.4434389e+01 -6.1548784e-09 -4.7517949e-09  7.7757368e-09
  2.4442542e+01 -7.1336072e-09 -4.1567988e-09  8.2563507e-09
  2.4450695e+01 -7.9257323e-09 -2.5511581e-09  8.3262020e-09
  2.4458848e+01 -8.9475093e-09 -1.6550450e-09  9.0992910e-09
  2.4467001e+01 -8.8627427e-09 -2.8977692e-10  8.8674788e-09
  2.4475154e+01 -9.1601086e-09  1.6507407e-09  9.3076600e-09
  2.4483307e+01 -8.9563626e-09  2.9200395e-09  9.4203535e-09
  2.4491460e+01 -8.2639348e-09  4.8033105e-09  9.5584732e-09
  2.4499613e+01 -7.5736271e-09  5.6956191e-09  9.4762812e-09
  2.4507766e+01 -6.2557701e-09  6.6931701e-09  9.1615057e-09
  2.4515919e+01 -5.4948739e-09  7.4200409e-09  9.2331276e-09
  2.4524072e+01 -4.0316300e-09  7.9123772e-09  8.8803014e-09
  2.4532225e+01 -3.8417279e-09  8.0651144e-09  8.9333612e-09
  2.4540377e+01 -2.7165157e-09  8.7434514e-09  9.1557305e-09
  2.4548530e+01 -1.9420075e-09  9.1336395e-09  9.3378137e-09
  2.4556683e+01 -3.9352646e-10  1.0617954e-08  1.0625244e-08
  2.4564836e+01  9.5082940e-10  1.1327023e-08  1.1366861e-08
  2.4572989e+01  3.4891882e-09  1.1362290e-08  1.1885961e-08
  2.4581142e+01  5.3155778e-09  1.1699368e-08  1.2850314e-08
  2.4589295e+01  7.5204071e-09  1.0433569e-08  1.2861411e-08
  2.4597448e+01  9.5389967e-09  9.1609650e-09  1.3225571e-08
  2.4605601e+01  1.1011015e-08  7.0411928e-09  1.3069845e-08
  2.4613754e+01  1.2607182e-08  5.1054035e-09  1.3601698e-08
  2.4621907e+01  1.3328974e-08  2.6920975e-09  1.3598123e-08
  2.4630060e+01  1.3243610e-08  3.8398962e-10  1.3249176e-08
  2.4638213e+01  1.2805344e-08 -1.9248385e-09  1.2949202e-08
  2.4646366e+01  1.1726759e-08 -4.3005033e-09  1.2490445e-08
  2.4654519e+01  1.0740573e-08 -5.7243381e-09  1.2170783e-08
  2.4662672e+01  9.5608165e-09 -7.1104240e-09  1.1915005e-08
  2.4670825e+01  7.5945769e-09 -7.9060983e-09  1.0962846e-08
  2.4678978e+01  6.4369994e-09 -8.4056769e-09  1.0587274e-08
  2.4687131e+01  4.9586621e-09 -9.3637257e-09  1.0595645e-08
  2.4695284e+01  3.8374224e-09 -9.5123432e-09  1.0257216e-08
  2.4703436e+01  2.4771175e-09 -9.8937608e-09  1.0199148e-08
  2.4711589e+01  1.4169004e-09 -1.0158323e-08  1.0256663e-08
  2.4719742e+01  7.5274362e-10 -1.0184445e-08  1.0212225e-08
  2.4727895e+01 -1.0103767e-09 -9.9902314e-09  1.0041194e-08
  2.4736048e+01 -1.7431038e-09 -9.9363344e-09  1.0088070e-08
  2.4744201e+01 -2.8434196e-09 -9.2042363e-09  9.6334314e-09
  2.4752354e+01 -3.9975861e-09 -9.2344452e-09  1.0062588e-08
  2.4760507e+01 -4.6364877e-09 -8.5797185e-09  9.7523632e-09
  2.4768660e+01 -6.2687326e-09 -8.3326941e-09  1.0427406e-08
  2.4776813e+01 -7.3788420e-09 -7.5958987e-09  1.0589853e-08
  2.4784966e+01 -8.1816368e-09 -6.7980221e-09  1.0637306e-08
  2.4793119e+01 -9.2612860e-09 -5.2899537e-09  1.0665600e-08
  2.4801272e+01 -9.9878210e-09 -3.9900858e-09  1.0755341e-08
  2.4809425e+01 -9.9409108e-09 -2.7919095e-09  1.0325525e-08
  2.4817578e+01 -1.0218860e-08 -1.2039010e-09  1.0289532e-08
  2.4825731e+01 -1.0719852e-08 -3.5470577e-10  1.0725719e-08
  2.4833884e+01 -1.0690307e-08  8.1732417e-10  1.0721506e-08
  2.4842037e+01 -1.0620390e-08  1.7176595e-09  1.0758393e-08
  2.4850190e+01 -1.0803288e-08  3.3814306e-09  1.1320120e-08
  2.4858343e+01 -1.0552888e-08  4.7231410e-09  1.1561639e-08
  2.4866495e+01 -1.0052650e-08  6.2896687e-09  1.1858150e-08
  2.4874648e+01 -9.8074795e-09  8.3863080e-09  1.2904139e-08
  2.4882801e+01 -8.7921235e-09  9.4873259e-09  1.2934867e-08
  2.4890954e+01 -7.7009866e-09  1.0918907e-08  1.3361427e-08
  2.4899107e+01 -5.8375511e-09  1.2581587e-08  1.3869871e-08
  2.4907260e+01 -3.8892664e-09  1.3561373e-08  1.4108055e-08
  2.4915413e+01 -2.0113605e-09  1.4662901e-08  1.4800211e-08
  2.4923566e+01  7.6711337e-10  1.5806395e-08  1.5824999e-08
  2.4931719e+01  3.5825881e-09  1.5769898e-08  1.6171723e-08
  2.4939872e+01  6.5256933e-09  1.5138963e-08  1.6485536e-08
  2.4948025e+01  9.8449098e-09  1.4166130e-08  1.7251130e-08
  2.4956178e+01  1.2670698e-08  1.2115453e-08  1.7530852e-08
  2.4964331e+01  1.4245052e-08  9.5230734e-09  1.7135064e-08
  2.4972484e+01  1.5949906e-08  6.6633334e-09  1.7285818e-08
