Spectra of the displacement (only positive half of the frequency range, not doubled in amplitude) 
Units as in the International System of Units (Hz, m, m/s, m/s^2) 
Time = 2012_11_12_11_15_04 - R= 0.63765 - M= 1.8 - Station =  INSH  - Channel = 3 
-------------------- 
f 	 Re 	 Im 	 Abs 
  1.1303164e+00 -1.7555488e-07 -8.4531903e-08  1.9484650e-07
  1.1385669e+00 -2.3060675e-07  2.2763044e-09  2.3061798e-07
  1.1468174e+00 -2.0116911e-07  1.1569229e-07  2.3206403e-07
  1.1550679e+00 -8.6638949e-08  2.4612911e-07  2.6093264e-07
  1.1633183e+00  3.2213733e-08  2.2185991e-07  2.2418641e-07
  1.1715688e+00  1.2305414e-07  2.2539947e-07  2.5680195e-07
  1.1798193e+00  2.3860087e-07  2.0604167e-07  3.1525156e-07
  1.1880698e+00  2.8340459e-07  7.2022627e-08  2.9241310e-07
  1.1963203e+00  3.2468562e-07 -2.9678787e-08  3.2603924e-07
  1.2045708e+00  2.9150673e-07 -2.4168714e-07  3.7866719e-07
  1.2128213e+00  1.1924519e-07 -2.6365083e-07  2.8936340e-07
  1.2210717e+00  6.5333569e-08 -3.2757925e-07  3.3403090e-07
  1.2293222e+00 -1.2077176e-07 -2.5925805e-07  2.8600796e-07
  1.2375727e+00 -1.3616348e-07 -1.2231830e-07  1.8303623e-07
  1.2458232e+00 -4.6161243e-08 -1.0069107e-07  1.1076801e-07
  1.2540737e+00 -2.6827320e-08 -1.9321827e-07  1.9507179e-07
  1.2623242e+00 -1.3777842e-07 -2.4756300e-07  2.8332019e-07
  1.2705746e+00 -2.4603575e-07 -2.4480677e-07  3.4707916e-07
  1.2788251e+00 -4.1655745e-07 -8.3513088e-08  4.2484649e-07
  1.2870756e+00 -3.9011796e-07  1.6731117e-07  4.2448210e-07
  1.2953261e+00 -2.8060679e-07  3.6098438e-07  4.5721974e-07
  1.3035766e+00  6.1890679e-08  4.1785605e-07  4.2241465e-07
  1.3118271e+00  1.2112868e-07  2.3596728e-07  2.6524086e-07
  1.3200776e+00  2.3187136e-07  2.0089944e-07  3.0679784e-07
  1.3283280e+00  2.9254392e-07  6.4529478e-08  2.9957637e-07
  1.3365785e+00  2.6354998e-07 -1.9684692e-08  2.6428409e-07
  1.3448290e+00  2.4470468e-07 -8.0022565e-08  2.5745677e-07
  1.3530795e+00  2.3394883e-07 -1.8343123e-07  2.9728617e-07
  1.3613300e+00  1.4305082e-07 -2.3006922e-07  2.7091582e-07
  1.3695805e+00  4.8271834e-08 -2.6722503e-07  2.7154997e-07
  1.3778309e+00 -2.2265203e-09 -2.4646219e-07  2.4647225e-07
  1.3860814e+00 -6.8381976e-08 -2.0464657e-07  2.1576912e-07
  1.3943319e+00 -7.8969168e-08 -1.9992723e-07  2.1495820e-07
  1.4025824e+00 -1.2157033e-07 -1.3706863e-07  1.8321342e-07
  1.4108329e+00 -1.1551539e-07 -1.5073807e-07  1.8990990e-07
  1.4190834e+00 -2.2333508e-07 -9.9189567e-08  2.4437089e-07
  1.4273339e+00 -2.0581747e-07 -1.7336581e-08  2.0654634e-07
  1.4355843e+00 -1.5816079e-07 -5.5096703e-09  1.5825673e-07
  1.4438348e+00 -2.0405801e-07 -1.5962615e-08  2.0468140e-07
  1.4520853e+00 -2.2332240e-07  2.3376893e-08  2.2454259e-07
  1.4603358e+00 -3.2427041e-07  1.8232553e-07  3.7201330e-07
  1.4685863e+00 -2.2051959e-07  3.0426272e-07  3.7577213e-07
  1.4768368e+00 -8.7486090e-08  4.0164985e-07  4.1106741e-07
  1.4850872e+00  5.4277924e-08  2.9111601e-07  2.9613278e-07
  1.4933377e+00  9.9297510e-08  2.5299331e-07  2.7178229e-07
  1.5015882e+00  6.1231712e-08  7.3498786e-08  9.5662919e-08
  1.5098387e+00 -2.6969129e-09  2.6016699e-07  2.6018097e-07
  1.5180892e+00  7.3700495e-08  2.5038641e-07  2.6100789e-07
  1.5263397e+00  1.4895068e-07  3.1178130e-07  3.4553420e-07
  1.5345902e+00  2.8071068e-07  2.5831440e-07  3.8147715e-07
  1.5428406e+00  3.6563482e-07  1.1920038e-07  3.8457451e-07
  1.5510911e+00  3.7757548e-07 -5.0021707e-09  3.7760861e-07
  1.5593416e+00  3.9377388e-07 -1.1366748e-07  4.0985139e-07
  1.5675921e+00  3.4209791e-07 -2.0707708e-07  3.9988985e-07
  1.5758426e+00  1.4593196e-07 -3.0089581e-07  3.3441655e-07
  1.5840931e+00  3.8224173e-08 -2.1488585e-07  2.1825906e-07
  1.5923436e+00 -1.0530853e-08 -1.2635149e-07  1.2678959e-07
  1.6005940e+00  1.3167969e-07 -1.4818633e-07  1.9823907e-07
  1.6088445e+00  7.5703970e-08 -2.2478566e-07  2.3719124e-07
  1.6170950e+00  4.8936080e-08 -3.0110817e-07  3.0505880e-07
  1.6253455e+00 -1.0231717e-07 -2.8656856e-07  3.0428662e-07
  1.6335960e+00 -2.3278453e-07 -2.7376314e-07  3.5935344e-07
  1.6418465e+00 -3.0146604e-07 -7.4698602e-08  3.1058276e-07
  1.6500969e+00 -2.4246007e-07 -2.5933743e-08  2.4384307e-07
  1.6583474e+00 -1.1700164e-07  5.6274966e-08  1.2983164e-07
  1.6665979e+00 -1.1143266e-07 -8.0380170e-09  1.1172219e-07
  1.6748484e+00 -7.8499203e-08  1.7698284e-08  8.0469585e-08
  1.6830989e+00 -1.2847417e-07  8.2144873e-08  1.5249063e-07
  1.6913494e+00 -6.2445423e-08  1.3868083e-07  1.5209143e-07
  1.6995999e+00 -4.2665333e-08  1.8975954e-07  1.9449682e-07
  1.7078503e+00  1.1776083e-07  1.3737473e-07  1.8094040e-07
  1.7161008e+00  1.1685297e-07  1.0522797e-07  1.5724993e-07
  1.7243513e+00  1.5714610e-07  6.9151398e-08  1.7168812e-07
  1.7326018e+00  1.6603440e-07  1.2467377e-08  1.6650183e-07
  1.7408523e+00  1.5162484e-07  2.3523056e-08  1.5343867e-07
  1.7491028e+00  1.8978532e-07 -9.2597034e-08  2.1116979e-07
  1.7573532e+00  8.2184631e-08 -1.4488914e-07  1.6657484e-07
  1.7656037e+00  1.6952290e-08 -1.8863050e-07  1.8939072e-07
  1.7738542e+00 -9.9180556e-08 -7.1234759e-08  1.2211132e-07
  1.7821047e+00 -6.2208136e-08 -3.5290312e-09  6.2308156e-08
  1.7903552e+00  5.6066618e-08  7.4643676e-08  9.3354936e-08
  1.7986057e+00  1.0294339e-07 -1.2254326e-08  1.0367020e-07
  1.8068562e+00  1.2987814e-07 -2.6025630e-08  1.3246005e-07
  1.8151066e+00  6.3555400e-08 -1.4213199e-07  1.5569454e-07
  1.8233571e+00 -6.1485378e-09 -1.5502982e-07  1.5515170e-07
  1.8316076e+00 -6.7821376e-08 -1.2004775e-07  1.3788111e-07
  1.8398581e+00 -6.0523253e-08 -1.1703932e-07  1.3176216e-07
  1.8481086e+00 -1.4071442e-07 -9.1327939e-08  1.6775380e-07
  1.8563591e+00 -1.9104411e-07 -4.0369189e-08  1.9526270e-07
  1.8646095e+00 -2.1231483e-07  6.5470691e-08  2.2218010e-07
  1.8728600e+00 -1.5326924e-07  1.2426370e-07  1.9731429e-07
  1.8811105e+00 -2.7403000e-08  6.9137953e-08  7.4370565e-08
  1.8893610e+00 -3.9324526e-08 -2.3165853e-08  4.5640717e-08
  1.8976115e+00 -1.1722031e-07 -7.8753348e-08  1.4121860e-07
  1.9058620e+00 -2.0346082e-07  2.1476758e-08  2.0459119e-07
  1.9141125e+00 -1.6227039e-07  1.3066936e-07  2.0834145e-07
  1.9223629e+00 -5.6271287e-08  1.9729111e-07  2.0515906e-07
  1.9306134e+00 -5.9873411e-09  9.0442924e-08  9.0640889e-08
  1.9388639e+00  3.3196512e-08 -6.8973088e-09  3.3905476e-08
  1.9471144e+00 -8.6834389e-08 -5.2594287e-08  1.0152029e-07
  1.9553649e+00 -1.4021056e-07  4.1923382e-08  1.4634401e-07
  1.9636154e+00 -2.1221399e-07  2.1927592e-07  3.0515030e-07
  1.9718658e+00 -3.4865628e-08  3.4179966e-07  3.4357331e-07
  1.9801163e+00  8.4239211e-08  3.0015498e-07  3.1175192e-07
  1.9883668e+00  1.7555721e-07  1.5465597e-07  2.3396325e-07
  1.9966173e+00  1.4251345e-07  7.1046303e-08  1.5924089e-07
  2.0048678e+00  6.0277122e-08  6.3788994e-08  8.7763131e-08
  2.0131183e+00  3.3572424e-08  1.8931727e-07  1.9227100e-07
  2.0213688e+00  1.1670252e-07  2.9915361e-07  3.2111113e-07
  2.0296192e+00  3.5713607e-07  3.0265053e-07  4.6812767e-07
  2.0378697e+00  5.4492485e-07  1.4630839e-07  5.6422446e-07
  2.0461202e+00  6.0125879e-07 -2.0096058e-07  6.3395369e-07
  2.0543707e+00  4.2100432e-07 -4.4388634e-07  6.1178405e-07
  2.0626212e+00  1.6277023e-07 -5.4244470e-07  5.6633947e-07
  2.0708717e+00 -3.9572627e-08 -4.0272901e-07  4.0466857e-07
  2.0791221e+00 -1.4759953e-07 -2.3836262e-07  2.8036113e-07
  2.0873726e+00 -3.8805488e-08 -1.4091242e-07  1.4615805e-07
  2.0956231e+00 -4.2613120e-08 -2.0997238e-07  2.1425284e-07
  2.1038736e+00 -6.2370470e-08 -2.9386239e-07  3.0040836e-07
  2.1121241e+00 -2.4361754e-07 -2.9237810e-07  3.8057123e-07
  2.1203746e+00 -3.3620878e-07 -1.5881784e-07  3.7183255e-07
  2.1286251e+00 -3.4341541e-07  1.8934138e-08  3.4393698e-07
  2.1368755e+00 -2.5592441e-07  4.4724314e-08  2.5980294e-07
  2.1451260e+00 -2.2200552e-07  3.3993442e-08  2.2459297e-07
  2.1533765e+00 -2.9446935e-07  2.8784956e-08  2.9587290e-07
  2.1616270e+00 -3.5583919e-07  1.3675479e-07  3.8121307e-07
  2.1698775e+00 -3.6234474e-07  3.1990233e-07  4.8335412e-07
  2.1781280e+00 -1.8098380e-07  4.8692554e-07  5.1947244e-07
  2.1863784e+00  5.7552521e-08  5.6643133e-07  5.6934764e-07
  2.1946289e+00  2.7607008e-07  4.7125059e-07  5.4616097e-07
  2.2028794e+00  4.1053931e-07  2.9819022e-07  5.0740510e-07
  2.2111299e+00  3.5577017e-07  8.3144503e-08  3.6535657e-07
  2.2193804e+00  2.9343047e-07  1.2181012e-08  2.9368319e-07
  2.2276309e+00  2.1387572e-07  6.3237210e-09  2.1396919e-07
  2.2358814e+00  2.8676857e-07  3.7779329e-08  2.8924642e-07
  2.2441318e+00  3.2122961e-07  1.6504139e-08  3.2165331e-07
  2.2523823e+00  3.7197418e-07 -1.1788980e-07  3.9020866e-07
  2.2606328e+00  3.3012018e-07 -2.3682226e-07  4.0628083e-07
  2.2688833e+00  2.6357725e-07 -3.9710524e-07  4.7661886e-07
  2.2771338e+00  9.7417644e-08 -4.5282855e-07  4.6318883e-07
  2.2853843e+00 -5.9913919e-08 -4.6955775e-07  4.7336472e-07
  2.2936348e+00 -1.4901533e-07 -3.3865831e-07  3.6999327e-07
  2.3018852e+00 -1.7358268e-07 -2.5559185e-07  3.0896301e-07
  2.3101357e+00 -1.5394217e-07 -1.6812566e-07  2.2795708e-07
  2.3183862e+00 -1.0270520e-07 -2.3162593e-07  2.5337507e-07
  2.3266367e+00 -1.5265160e-07 -3.0223296e-07  3.3859604e-07
  2.3348872e+00 -2.8403326e-07 -3.8051828e-07  4.7483582e-07
  2.3431377e+00 -4.7856868e-07 -2.9546350e-07  5.6242925e-07
  2.3513881e+00 -5.4475460e-07 -9.6811716e-08  5.5329024e-07
  2.3596386e+00 -5.5752452e-07  7.4450166e-08  5.6247348e-07
  2.3678891e+00 -5.8082215e-07  1.6346594e-07  6.0338668e-07
  2.3761396e+00 -6.0967525e-07  3.4439942e-07  7.0022487e-07
  2.3843901e+00 -5.3214434e-07  5.7086250e-07  7.8042398e-07
  2.3926406e+00 -2.6580338e-07  8.0364394e-07  8.4646029e-07
  2.4008911e+00  3.8397966e-08  8.5629300e-07  8.5715350e-07
  2.4091415e+00  3.9254532e-07  7.6605812e-07  8.6077690e-07
  2.4173920e+00  5.8172539e-07  4.9958085e-07  7.6680210e-07
  2.4256425e+00  6.3920106e-07  2.1394266e-07  6.7405449e-07
  2.4338930e+00  5.2779350e-07 -3.2767201e-08  5.2880967e-07
  2.4421435e+00  3.7704009e-07 -1.2331173e-07  3.9669259e-07
  2.4503940e+00  3.0400970e-07 -1.5356389e-07  3.4059326e-07
  2.4586444e+00  1.6201153e-07 -1.5237656e-07  2.2241032e-07
  2.4668949e+00  1.0735053e-07 -9.1577132e-08  1.4110460e-07
  2.4751454e+00  9.7430554e-08  3.5721690e-08  1.0377260e-07
  2.4833959e+00  2.0321306e-07  4.3766717e-08  2.0787274e-07
  2.4916464e+00  2.8447728e-07 -2.2906563e-08  2.8539803e-07
  2.4998969e+00  3.2198433e-07 -2.0164629e-07  3.7991464e-07
  2.5081474e+00  2.7897476e-07 -2.7703994e-07  3.9316414e-07
  2.5163978e+00  1.3101473e-07 -4.1039228e-07  4.3079773e-07
  2.5246483e+00  1.1687520e-08 -3.9124380e-07  3.9141833e-07
  2.5328988e+00 -1.1599956e-07 -3.8417465e-07  4.0130545e-07
  2.5411493e+00 -1.4704728e-07 -2.9573104e-07  3.3027223e-07
  2.5493998e+00 -2.1450140e-07 -3.0624133e-07  3.7389117e-07
  2.5576503e+00 -2.7140163e-07 -2.4345627e-07  3.6459539e-07
  2.5659007e+00 -3.2705466e-07 -1.6480761e-07  3.6623257e-07
  2.5741512e+00 -3.0631168e-07 -1.1069721e-07  3.2570035e-07
  2.5824017e+00 -2.9469596e-07 -3.9063179e-08  2.9727368e-07
  2.5906522e+00 -3.0063472e-07  2.1422595e-08  3.0139702e-07
  2.5989027e+00 -3.1653377e-07  8.3587994e-08  3.2738445e-07
  2.6071532e+00 -3.2813348e-07  1.6472247e-07  3.6715810e-07
  2.6154037e+00 -2.7272684e-07  2.4892780e-07  3.6924921e-07
  2.6236541e+00 -1.6563774e-07  3.5636261e-07  3.9297604e-07
  2.6319046e+00 -3.0028245e-08  3.7466743e-07  3.7586883e-07
  2.6401551e+00  9.2262063e-08  3.4068502e-07  3.5295690e-07
  2.6484056e+00  1.0596475e-07  2.4872313e-07  2.7035481e-07
  2.6566561e+00  1.5378146e-07  2.2174026e-07  2.6984714e-07
  2.6649066e+00  1.5000529e-07  1.7096968e-07  2.2744718e-07
  2.6731570e+00  2.0591547e-07  1.9470412e-07  2.8339173e-07
  2.6814075e+00  2.5930709e-07  1.4705690e-07  2.9810384e-07
  2.6896580e+00  3.2145791e-07  1.1152819e-07  3.4025539e-07
  2.6979085e+00  3.4218129e-07  1.8354445e-08  3.4267320e-07
  2.7061590e+00  3.3629471e-07 -5.5868400e-08  3.4090382e-07
  2.7144095e+00  2.7847311e-07 -1.1177237e-07  3.0006722e-07
  2.7226600e+00  2.3554889e-07 -1.6903743e-07  2.8992574e-07
  2.7309104e+00  2.2456766e-07 -1.8981428e-07  2.9404098e-07
  2.7391609e+00  2.2428259e-07 -2.4195473e-07  3.2991631e-07
  2.7474114e+00  2.0217257e-07 -3.0774660e-07  3.6821423e-07
  2.7556619e+00  8.8154959e-08 -4.1784883e-07  4.2704676e-07
  2.7639124e+00 -7.2665854e-08 -4.4125561e-07  4.4719889e-07
  2.7721629e+00 -2.0778654e-07 -3.8491231e-07  4.3741597e-07
  2.7804133e+00 -3.1362441e-07 -3.4640387e-07  4.6728569e-07
  2.7886638e+00 -3.4949647e-07 -2.3416551e-07  4.2069142e-07
  2.7969143e+00 -3.7546606e-07 -1.6447271e-07  4.0990978e-07
  2.8051648e+00 -3.9558567e-07 -5.9472123e-08  4.0003119e-07
  2.8134153e+00 -4.5526719e-07  1.2769939e-09  4.5526898e-07
  2.8216658e+00 -4.8391029e-07  1.0973590e-07  4.9619667e-07
  2.8299163e+00 -4.9027057e-07  2.7598127e-07  5.6261078e-07
  2.8381667e+00 -3.5316730e-07  4.0248648e-07  5.3546476e-07
  2.8464172e+00 -2.3667508e-07  4.5774939e-07  5.1531504e-07
  2.8546677e+00 -8.9034413e-08  5.0218287e-07  5.1001448e-07
  2.8629182e+00  4.0492385e-09  4.9609750e-07  4.9611402e-07
  2.8711687e+00  1.0951066e-07  4.4717437e-07  4.6038843e-07
  2.8794192e+00  2.0330327e-07  3.9760208e-07  4.4656426e-07
  2.8876697e+00  2.5650541e-07  3.2548391e-07  4.1440897e-07
  2.8959201e+00  2.9013749e-07  2.6690791e-07  3.9423292e-07
  2.9041706e+00  3.0199327e-07  2.3390415e-07  3.8198309e-07
  2.9124211e+00  3.6044621e-07  2.2362985e-07  4.2418366e-07
  2.9206716e+00  4.6907884e-07  2.2408629e-07  5.1985539e-07
  2.9289221e+00  6.1657956e-07  5.9565289e-08  6.1945006e-07
  2.9371726e+00  6.8995511e-07 -1.4906536e-07  7.0587431e-07
  2.9454230e+00  6.1395583e-07 -4.1351193e-07  7.4022556e-07
  2.9536735e+00  4.9177639e-07 -5.6570808e-07  7.4957965e-07
  2.9619240e+00  2.5087786e-07 -6.8480110e-07  7.2930943e-07
