Spectra of the velocity (only positive half of the frequency range, not doubled in amplitude) 
Units as in the International System of Units (Hz, m, m/s, m/s^2) 
Time = 2012_11_12_11_15_04 - R= 0.63765 - M= 1.8 - Station =  INSH  - Channel = 3 
-------------------- 
f 	 Re 	 Im 	 Abs 
  6.1301101e+00 -8.8860530e-06  2.7360702e-05  2.8767516e-05
  6.1383606e+00 -6.6083984e-07  2.7844226e-05  2.7852067e-05
  6.1466111e+00  7.5698491e-06  2.7293948e-05  2.8324233e-05
  6.1548616e+00  1.4330646e-05  2.3721184e-05  2.7713931e-05
  6.1631121e+00  1.9959642e-05  1.8332188e-05  2.7100856e-05
  6.1713626e+00  2.4279121e-05  1.1753931e-05  2.6974629e-05
  6.1796131e+00  2.7036126e-05  4.2065369e-06  2.7361416e-05
  6.1878635e+00  2.7706316e-05 -4.3099137e-06  2.8039531e-05
  6.1961140e+00  2.4923922e-05 -1.1045163e-05  2.7261649e-05
  6.2043645e+00  2.0101007e-05 -1.7916206e-05  2.6926583e-05
  6.2126150e+00  1.3011422e-05 -2.1761786e-05  2.5354929e-05
  6.2208655e+00  6.4643169e-06 -2.3475693e-05  2.4349446e-05
  6.2291160e+00 -6.6715255e-07 -2.3428376e-05  2.3437873e-05
  6.2373664e+00 -6.8144904e-06 -2.1133565e-05  2.2205063e-05
  6.2456169e+00 -1.1619103e-05 -1.8202908e-05  2.1595125e-05
  6.2538674e+00 -1.4864446e-05 -1.3693624e-05  2.0210569e-05
  6.2621179e+00 -1.6624889e-05 -8.7710490e-06  1.8796762e-05
  6.2703684e+00 -1.6988702e-05 -4.2974846e-06  1.7523823e-05
  6.2786189e+00 -1.6412478e-05 -4.8095515e-07  1.6419523e-05
  6.2868694e+00 -1.5732710e-05  2.1727029e-06  1.5882028e-05
  6.2951198e+00 -1.5102977e-05  4.6384635e-06  1.5799217e-05
  6.3033703e+00 -1.4029587e-05  7.5116107e-06  1.5913944e-05
  6.3116208e+00 -1.2674159e-05  1.1755494e-05  1.7286582e-05
  6.3198713e+00 -1.0499858e-05  1.4702438e-05  1.8066785e-05
  6.3281218e+00 -6.2925105e-06  1.8194202e-05  1.9251615e-05
  6.3363723e+00 -7.0655473e-07  1.9303779e-05  1.9316705e-05
  6.3446227e+00  5.1154381e-06  1.9247178e-05  1.9915361e-05
  6.3528732e+00  9.7466659e-06  1.6931168e-05  1.9536170e-05
  6.3611237e+00  1.2820403e-05  1.3522972e-05  1.8634203e-05
  6.3693742e+00  1.5136154e-05  9.5668870e-06  1.7906102e-05
  6.3776247e+00  1.6687141e-05  5.3753794e-06  1.7531553e-05
  6.3858752e+00  1.8038804e-05  8.8842999e-07  1.8060669e-05
  6.3941257e+00  1.7925559e-05 -2.1411941e-06  1.8052988e-05
  6.4023761e+00  1.7814176e-05 -7.3981225e-06  1.9289299e-05
  6.4106266e+00  1.5300130e-05 -1.1442858e-05  1.9105837e-05
  6.4188771e+00  1.1933629e-05 -1.5588145e-05  1.9631653e-05
  6.4271276e+00  6.7618843e-06 -1.8853239e-05  2.0029171e-05
  6.4353781e+00  9.3324270e-07 -1.9751486e-05  1.9773521e-05
  6.4436286e+00 -5.2588880e-06 -1.9913963e-05  2.0596646e-05
  6.4518790e+00 -1.1954676e-05 -1.7481966e-05  2.1178608e-05
  6.4601295e+00 -1.6593094e-05 -1.3178597e-05  2.1189766e-05
  6.4683800e+00 -2.0110752e-05 -7.4188720e-06  2.1435531e-05
  6.4766305e+00 -2.1306459e-05  4.2819000e-07  2.1310761e-05
  6.4848810e+00 -1.9381794e-05  7.3663660e-06  2.0734447e-05
  6.4931315e+00 -1.4858690e-05  1.2859034e-05  1.9650329e-05
  6.5013820e+00 -8.4873134e-06  1.6117461e-05  1.8215571e-05
  6.5096324e+00 -2.2148443e-06  1.6048512e-05  1.6200626e-05
  6.5178829e+00  3.0217874e-06  1.4470164e-05  1.4782315e-05
  6.5261334e+00  6.0249096e-06  1.0737783e-05  1.2312576e-05
  6.5343839e+00  7.6509631e-06  6.8529331e-06  1.0271316e-05
  6.5426344e+00  7.5838651e-06  4.5939058e-06  8.8667345e-06
  6.5508849e+00  7.0626263e-06  2.6485537e-06  7.5429123e-06
  6.5591353e+00  6.4808861e-06  1.5592530e-06  6.6658199e-06
  6.5673858e+00  7.3728903e-06  8.8376199e-07  7.4256681e-06
  6.5756363e+00  7.8504434e-06 -8.2939174e-08  7.8508815e-06
  6.5838868e+00  8.6050010e-06 -2.4760780e-06  8.9541613e-06
  6.5921373e+00  8.4326587e-06 -4.5652173e-06  9.5891053e-06
  6.6003878e+00  6.4923301e-06 -7.5646828e-06  9.9686898e-06
  6.6086383e+00  4.5983527e-06 -9.0231662e-06  1.0127308e-05
  6.6168887e+00  1.7571001e-06 -1.0233043e-05  1.0382802e-05
  6.6251392e+00 -1.1098349e-06 -1.0299640e-05  1.0359262e-05
  6.6333897e+00 -3.7065474e-06 -9.4839493e-06  1.0182524e-05
  6.6416402e+00 -5.9295440e-06 -8.6994269e-06  1.0528035e-05
  6.6498907e+00 -7.6438478e-06 -6.5435540e-06  1.0062132e-05
  6.6581412e+00 -9.8183463e-06 -3.7232864e-06  1.0500609e-05
  6.6663917e+00 -9.9619776e-06 -8.9611310e-07  1.0002201e-05
  6.6746421e+00 -9.9096129e-06  2.4555852e-06  1.0209325e-05
  6.6828926e+00 -7.9216907e-06  5.2045896e-06  9.4784459e-06
  6.6911431e+00 -5.7231715e-06  6.4871855e-06  8.6509114e-06
  6.6993936e+00 -1.6384334e-06  8.0944661e-06  8.2586225e-06
  6.7076441e+00  6.2839641e-07  6.6642840e-06  6.6938451e-06
  6.7158946e+00  2.1649684e-06  5.3319118e-06  5.7546826e-06
  6.7241450e+00  2.6541656e-06  3.3431773e-06  4.2686567e-06
  6.7323955e+00  1.6579182e-06  1.9896891e-06  2.5898949e-06
  6.7406460e+00  6.2523918e-07  1.6378072e-06  1.7530934e-06
  6.7488965e+00  2.8194676e-08  2.4261806e-06  2.4263444e-06
  6.7571470e+00 -5.9282240e-07  3.7088549e-06  3.7559344e-06
  6.7653975e+00  4.8473389e-07  4.6241619e-06  4.6494989e-06
  6.7736480e+00  1.7087233e-06  4.6544386e-06  4.9581785e-06
  6.7818984e+00  3.9293656e-06  4.7350415e-06  6.1530913e-06
  6.7901489e+00  5.8469912e-06  3.8533142e-06  7.0025236e-06
  6.7983994e+00  6.8170932e-06  1.1024615e-06  6.9056630e-06
  6.8066499e+00  7.3665943e-06 -1.2334704e-06  7.4691472e-06
  6.8149004e+00  6.6847445e-06 -4.3360686e-06  7.9678918e-06
  6.8231509e+00  3.8822925e-06 -6.7996572e-06  7.8299127e-06
  6.8314013e+00  8.5701290e-07 -7.9792984e-06  8.0251900e-06
  6.8396518e+00 -3.5996051e-06 -7.9599158e-06  8.7359840e-06
  6.8479023e+00 -6.4684759e-06 -6.2350927e-06  8.9842953e-06
  6.8561528e+00 -8.3299734e-06 -2.7460410e-06  8.7709292e-06
  6.8644033e+00 -8.5787223e-06  4.5701716e-07  8.5908871e-06
  6.8726538e+00 -7.0298618e-06  4.9647414e-06  8.6062544e-06
  6.8809043e+00 -4.5334937e-06  7.4335354e-06  8.7068946e-06
  6.8891547e+00 -1.8879350e-06  8.8224588e-06  9.0221992e-06
  6.8974052e+00  1.4621691e-06  9.4346051e-06  9.5472359e-06
  6.9056557e+00  5.1084719e-06  7.6875394e-06  9.2301001e-06
  6.9139062e+00  8.2562950e-06  6.0659456e-06  1.0245101e-05
  6.9221567e+00  1.0673207e-05  2.6986304e-06  1.1009085e-05
  6.9304072e+00  1.1409535e-05 -1.5385451e-06  1.1512802e-05
  6.9386576e+00  1.0846495e-05 -6.0252990e-06  1.2407687e-05
  6.9469081e+00  8.3384011e-06 -9.2770998e-06  1.2473713e-05
  6.9551586e+00  4.3076718e-06 -1.1182431e-05  1.1983438e-05
  6.9634091e+00  6.7904386e-07 -1.0839539e-05  1.0860788e-05
  6.9716596e+00 -2.5962952e-06 -1.1035446e-05  1.1336747e-05
  6.9799101e+00 -5.1008612e-06 -9.2044361e-06  1.0523328e-05
  6.9881606e+00 -7.2042501e-06 -6.9615525e-06  1.0018205e-05
  6.9964110e+00 -9.0245883e-06 -4.4812863e-06  1.0075968e-05
  7.0046615e+00 -9.8306051e-06 -1.1816251e-06  9.9013653e-06
  7.0129120e+00 -8.7095181e-06  1.5522193e-06  8.8467559e-06
  7.0211625e+00 -6.9681176e-06  3.8796025e-06  7.9753356e-06
  7.0294130e+00 -3.7850598e-06  5.2358833e-06  6.4607392e-06
  7.0376635e+00 -2.0638993e-06  4.7656125e-06  5.1933363e-06
  7.0459139e+00  4.2019420e-08  4.1292448e-06  4.1294586e-06
  7.0541644e+00  1.1455698e-06  3.0219543e-06  3.2318010e-06
  7.0624149e+00  9.7258845e-07  1.5996633e-06  1.8721247e-06
  7.0706654e+00  8.3701659e-07  1.1918590e-06  1.4564082e-06
  7.0789159e+00 -6.4140117e-07  9.3670123e-07  1.1352553e-06
  7.0871664e+00 -9.4973919e-07  1.0641822e-06  1.4263549e-06
  7.0954169e+00 -1.2555176e-06  2.6746443e-06  2.9546652e-06
  7.1036673e+00 -6.4861112e-07  3.1398205e-06  3.2061143e-06
  7.1119178e+00  4.8315905e-07  3.9200331e-06  3.9496964e-06
  7.1201683e+00  1.3722068e-06  3.0745746e-06  3.3668918e-06
  7.1284188e+00  2.2090637e-06  1.8207252e-06  2.8626915e-06
  7.1366693e+00  2.2914207e-06  1.0312280e-06  2.5127753e-06
  7.1449198e+00  2.5694353e-06  1.0277205e-07  2.5714898e-06
  7.1531702e+00  2.1769464e-06 -3.5418636e-07  2.2055711e-06
  7.1614207e+00  2.1198339e-06  1.6202072e-07  2.1260165e-06
  7.1696712e+00  1.9173180e-06 -2.2853106e-07  1.9308896e-06
  7.1779217e+00  1.2961243e-06  1.7529242e-07  1.3079242e-06
  7.1861722e+00  9.7063700e-07  7.0720707e-08  9.7320995e-07
  7.1944227e+00  2.7373098e-07 -1.8512056e-07  3.3045162e-07
  7.2026732e+00  4.5615926e-07 -3.4575999e-07  5.7239082e-07
  7.2109236e+00  2.4077495e-07 -1.0476586e-06  1.0749703e-06
  7.2191741e+00  2.7719853e-08 -1.4224890e-06  1.4227591e-06
  7.2274246e+00 -4.6322722e-08 -8.4591038e-07  8.4717776e-07
  7.2356751e+00 -1.1282832e-06 -1.1451310e-06  1.6075907e-06
  7.2439256e+00 -1.6979242e-06 -9.1360180e-07  1.9281118e-06
  7.2521761e+00 -2.2882761e-06  4.4171121e-07  2.3305185e-06
  7.2604266e+00 -2.6905231e-06  2.0043509e-06  3.3550465e-06
  7.2686770e+00 -2.1787248e-06  3.7929463e-06  4.3741609e-06
  7.2769275e+00 -5.6651981e-07  5.4767391e-06  5.5059618e-06
  7.2851780e+00  1.5648784e-06  6.1236268e-06  6.3204153e-06
  7.2934285e+00  4.0047313e-06  5.6464061e-06  6.9224110e-06
  7.3016790e+00  6.0799297e-06  3.2777063e-06  6.9071632e-06
  7.3099295e+00  7.5201710e-06  1.1193648e-06  7.6030224e-06
  7.3181799e+00  8.1445573e-06 -8.7939316e-07  8.1918952e-06
  7.3264304e+00  7.9372303e-06 -3.9113148e-06  8.8486161e-06
  7.3346809e+00  7.7518000e-06 -6.1394014e-06  9.8885111e-06
  7.3429314e+00  5.5011661e-06 -8.7790616e-06  1.0360249e-05
  7.3511819e+00  3.5975042e-06 -1.1035720e-05  1.1607289e-05
  7.3594324e+00 -1.9467316e-07 -1.1639272e-05  1.1640900e-05
  7.3676829e+00 -3.8178131e-06 -1.2084849e-05  1.2673566e-05
  7.3759333e+00 -7.2183427e-06 -1.1040653e-05  1.3190924e-05
  7.3841838e+00 -9.4620342e-06 -9.2636382e-06  1.3241793e-05
  7.3924343e+00 -1.1754775e-05 -5.8362751e-06  1.3123903e-05
  7.4006848e+00 -1.4018949e-05 -2.3883078e-06  1.4220933e-05
  7.4089353e+00 -1.4317089e-05  1.1676128e-06  1.4364622e-05
  7.4171858e+00 -1.3051684e-05  4.1467603e-06  1.3694600e-05
  7.4254362e+00 -1.1181360e-05  8.1138914e-06  1.3815139e-05
  7.4336867e+00 -8.3403667e-06  1.0825271e-05  1.3665585e-05
  7.4419372e+00 -5.2233764e-06  1.3304781e-05  1.4293385e-05
  7.4501877e+00 -1.1426551e-06  1.4355264e-05  1.4400669e-05
  7.4584382e+00  3.4367711e-06  1.3811582e-05  1.4232751e-05
  7.4666887e+00  7.8547313e-06  1.2058143e-05  1.4390817e-05
  7.4749392e+00  1.0746286e-05  8.3119329e-06  1.3585687e-05
  7.4831896e+00  1.1841657e-05  3.8291228e-06  1.2445362e-05
  7.4914401e+00  1.1551493e-05  1.3499561e-07  1.1552282e-05
  7.4996906e+00  1.0449334e-05 -3.1031773e-06  1.0900381e-05
  7.5079411e+00  8.0881568e-06 -5.3990331e-06  9.7245996e-06
  7.5161916e+00  4.8302661e-06 -6.8157959e-06  8.3538341e-06
  7.5244421e+00  1.8813399e-06 -7.7785266e-06  8.0028068e-06
  7.5326925e+00 -4.4571363e-07 -6.8465569e-06  6.8610496e-06
  7.5409430e+00 -3.0396873e-06 -5.0389075e-06  5.8847505e-06
  7.5491935e+00 -3.9111056e-06 -2.0452158e-06  4.4135762e-06
  7.5574440e+00 -3.8638549e-06  1.0253146e-06  3.9975799e-06
  7.5656945e+00 -2.2349753e-06  2.7318208e-06  3.5295835e-06
  7.5739450e+00  2.0917733e-07  3.9687248e-06  3.9742335e-06
  7.5821955e+00  1.9334373e-06  3.1832446e-06  3.7244095e-06
  7.5904459e+00  4.2023678e-06  1.2667216e-06  4.3891319e-06
  7.5986964e+00  4.6756015e-06 -8.2895252e-07  4.7485167e-06
  7.6069469e+00  4.2306233e-06 -2.5904100e-06  4.9606852e-06
  7.6151974e+00  3.1517883e-06 -3.3517493e-06  4.6008687e-06
  7.6234479e+00  8.7728202e-07 -3.7105184e-06  3.8128166e-06
  7.6316984e+00 -5.8135800e-07 -4.3434120e-06  4.3821462e-06
  7.6399488e+00 -2.3040954e-06 -4.1538996e-06  4.7501303e-06
  7.6481993e+00 -3.2069144e-06 -3.4692159e-06  4.7243792e-06
  7.6564498e+00 -4.2114001e-06 -2.0259513e-06  4.6733682e-06
  7.6647003e+00 -4.7750304e-06  4.2771927e-07  4.7941484e-06
  7.6729508e+00 -4.5360503e-06  2.1763657e-06  5.0311350e-06
  7.6812013e+00 -3.0802671e-06  3.9047879e-06  4.9734711e-06
  7.6894518e+00 -1.7903896e-06  4.8418203e-06  5.1622397e-06
  7.6977022e+00  5.1139822e-08  4.7584272e-06  4.7587020e-06
  7.7059527e+00  1.5383792e-06  3.4568895e-06  3.7837409e-06
  7.7142032e+00  2.9179512e-06  2.1862188e-06  3.6460927e-06
  7.7224537e+00  4.0999189e-06  7.9030047e-07  4.1753934e-06
  7.7307042e+00  4.1072729e-06 -2.5374926e-08  4.1073513e-06
  7.7389547e+00  3.6296100e-06 -1.6773577e-06  3.9984494e-06
  7.7472051e+00  3.1186625e-06 -3.2404238e-06  4.4973772e-06
  7.7554556e+00  1.9889301e-06 -4.8662488e-06  5.2570164e-06
  7.7637061e+00  8.0983983e-07 -6.1854190e-06  6.2382088e-06
  7.7719566e+00 -1.9342837e-06 -7.0754898e-06  7.3351216e-06
  7.7802071e+00 -4.9814241e-06 -6.1314345e-06  7.8999414e-06
  7.7884576e+00 -7.6194759e-06 -4.7232534e-06  8.9646827e-06
  7.7967081e+00 -8.6405756e-06 -1.1502183e-06  8.7167969e-06
  7.8049585e+00 -9.3204091e-06  1.7310977e-06  9.4798062e-06
  7.8132090e+00 -7.0608019e-06  4.2983421e-06  8.2662366e-06
  7.8214595e+00 -5.1162923e-06  5.8512176e-06  7.7725925e-06
  7.8297100e+00 -1.5576573e-06  5.9745122e-06  6.1742281e-06
  7.8379605e+00  7.2111109e-07  6.5053690e-06  6.5452140e-06
  7.8462110e+00  2.4071963e-06  4.8905639e-06  5.4508907e-06
  7.8544614e+00  4.6108332e-06  2.9516964e-06  5.4746958e-06
  7.8627119e+00  4.8049982e-06  6.0017462e-07  4.8423360e-06
  7.8709624e+00  4.1754282e-06 -1.7145101e-06  4.5137285e-06
  7.8792129e+00  2.4047016e-06 -3.0712433e-06  3.9006570e-06
  7.8874634e+00 -2.7274985e-07 -3.3802287e-06  3.3912149e-06
  7.8957139e+00 -2.2240375e-06 -3.0814341e-06  3.8002078e-06
  7.9039644e+00 -3.8107878e-06 -1.9774923e-06  4.2933181e-06
  7.9122148e+00 -4.1204581e-06 -1.9827125e-07  4.1252256e-06
  7.9204653e+00 -4.3102569e-06  1.7917208e-06  4.6678237e-06
  7.9287158e+00 -3.9679851e-06  4.1046639e-06  5.7090429e-06
  7.9369663e+00 -2.8103005e-06  5.7704241e-06  6.4183786e-06
  7.9452168e+00 -6.1113366e-07  7.7792555e-06  7.8032237e-06
  7.9534673e+00  8.3038974e-07  9.3046436e-06  9.3416241e-06
  7.9617178e+00  3.4698324e-06  9.3877792e-06  1.0008503e-05
  7.9699682e+00  6.7002787e-06  9.0905008e-06  1.1292960e-05
  7.9782187e+00  1.0082156e-05  6.9117729e-06  1.2223849e-05
  7.9864692e+00  1.3342766e-05  3.4184838e-06  1.3773723e-05
  7.9947197e+00  1.4267111e-05 -1.5023018e-07  1.4267902e-05
  8.0029702e+00  1.3029047e-05 -4.5126315e-06  1.3788397e-05
  8.0112207e+00  1.0257554e-05 -7.6086552e-06  1.2771415e-05
  8.0194711e+00  7.3013574e-06 -9.1806455e-06  1.1730050e-05
  8.0277216e+00  4.9674901e-06 -9.7416768e-06  1.0935091e-05
  8.0359721e+00  3.3001592e-06 -9.6489548e-06  1.0197714e-05
  8.0442226e+00  1.5469217e-06 -1.0228522e-05  1.0344836e-05
  8.0524731e+00  7.8421317e-07 -1.0932219e-05  1.0960310e-05
  8.0607236e+00 -1.3592172e-06 -1.1279793e-05  1.1361391e-05
  8.0689741e+00 -4.0793349e-06 -1.2837451e-05  1.3470008e-05
  8.0772245e+00 -7.4276556e-06 -1.2857921e-05  1.4849114e-05
  8.0854750e+00 -1.1965149e-05 -1.1596926e-05  1.6662937e-05
  8.0937255e+00 -1.5567409e-05 -8.8301738e-06  1.7897380e-05
  8.1019760e+00 -1.8819888e-05 -3.7892789e-06  1.9197573e-05
  8.1102265e+00 -2.0007228e-05  1.8469992e-06  2.0092302e-05
  8.1184770e+00 -1.8265652e-05  7.3749670e-06  1.9698330e-05
  8.1267274e+00 -1.5451026e-05  1.3095641e-05  2.0254136e-05
  8.1349779e+00 -1.0890814e-05  1.6824519e-05  2.0041813e-05
  8.1432284e+00 -5.4915005e-06  2.0191621e-05  2.0925060e-05
  8.1514789e+00  9.6788910e-07  2.0727307e-05  2.0749893e-05
  8.1597294e+00  8.0090093e-06  1.8834100e-05  2.0466254e-05
  8.1679799e+00  1.3303405e-05  1.5084085e-05  2.0112439e-05
  8.1762304e+00  1.6314604e-05  9.3123272e-06  1.8785253e-05
  8.1844808e+00  1.7468157e-05  2.3244347e-06  1.7622131e-05
  8.1927313e+00  1.6172116e-05 -2.8289592e-06  1.6417683e-05
  8.2009818e+00  1.4152763e-05 -7.1186550e-06  1.5842221e-05
  8.2092323e+00  1.0801175e-05 -9.0518526e-06  1.4092602e-05
  8.2174828e+00  6.5611683e-06 -1.0538191e-05  1.2413798e-05
  8.2257333e+00  2.2852630e-06 -1.1137075e-05  1.1369119e-05
  8.2339837e+00 -2.0623873e-06 -1.0542261e-05  1.0742100e-05
  8.2422342e+00 -4.7581744e-06 -8.6647505e-06  9.8852479e-06
  8.2504847e+00 -6.5967347e-06 -6.7380237e-06  9.4296273e-06
  8.2587352e+00 -6.7151244e-06 -3.2721310e-06  7.4699221e-06
  8.2669857e+00 -6.4095245e-06 -1.2341147e-06  6.5272539e-06
  8.2752362e+00 -4.8612220e-06  4.3613283e-07  4.8807470e-06
  8.2834867e+00 -4.3232873e-06  1.8169818e-06  4.6895880e-06
  8.2917371e+00 -3.2537522e-06  1.4727946e-06  3.5715581e-06
  8.2999876e+00 -2.8211237e-06  2.4419531e-06  3.7312028e-06
  8.3082381e+00 -3.3976000e-06  1.7688582e-06  3.8304758e-06
  8.3164886e+00 -2.5487033e-06  2.0186804e-06  3.2513012e-06
  8.3247391e+00 -2.3526502e-06  2.7969092e-06  3.6548138e-06
  8.3329896e+00 -8.7249450e-07  2.9485608e-06  3.0749402e-06
  8.3412400e+00 -1.1244560e-07  3.2660209e-06  3.2679560e-06
  8.3494905e+00  9.1691457e-07  1.6580221e-06  1.8946687e-06
  8.3577410e+00  2.2812508e-06  3.4838446e-07  2.3076995e-06
  8.3659915e+00  1.7945565e-06 -8.7570579e-07  1.9968209e-06
  8.3742420e+00  9.2763530e-07 -1.2518699e-06  1.5581032e-06
  8.3824925e+00 -7.1316340e-07 -1.8247061e-06  1.9591208e-06
  8.3907430e+00 -1.9442625e-06 -1.5521101e-06  2.4878108e-06
  8.3989934e+00 -2.8428682e-06 -1.2811213e-06  3.1182000e-06
  8.4072439e+00 -3.5357708e-06 -2.2993369e-07  3.5432393e-06
  8.4154944e+00 -3.9440209e-06  1.4799868e-06  4.2125600e-06
  8.4237449e+00 -3.7695773e-06  2.2264226e-06  4.3779757e-06
  8.4319954e+00 -2.5822960e-06  4.8556803e-06  5.4996257e-06
  8.4402459e+00 -1.0031300e-06  6.8180382e-06  6.8914378e-06
  8.4484963e+00  1.7231630e-06  8.0469466e-06  8.2293767e-06
  8.4567468e+00  4.2639120e-06  8.6105988e-06  9.6085045e-06
  8.4649973e+00  8.4603658e-06  7.1296033e-06  1.1063862e-05
  8.4732478e+00  1.1342720e-05  5.4598132e-06  1.2588362e-05
  8.4814983e+00  1.3036016e-05  2.3110953e-06  1.3239293e-05
  8.4897488e+00  1.3327292e-05 -1.5133468e-06  1.3412939e-05
  8.4979993e+00  1.1937635e-05 -4.9859202e-06  1.2937022e-05
  8.5062497e+00  1.0010898e-05 -8.0276919e-06  1.2832066e-05
  8.5145002e+00  7.3731215e-06 -1.0889005e-05  1.3150413e-05
  8.5227507e+00  3.9606704e-06 -1.1601825e-05  1.2259252e-05
  8.5310012e+00  7.2099731e-07 -1.2500455e-05  1.2521230e-05
  8.5392517e+00 -2.4143973e-06 -1.2021165e-05  1.2261228e-05
  8.5475022e+00 -5.1967974e-06 -9.9528932e-06  1.1227947e-05
  8.5557527e+00 -7.2245897e-06 -8.3322735e-06  1.1028213e-05
  8.5640031e+00 -8.7260315e-06 -5.5793961e-06  1.0357282e-05
  8.5722536e+00 -9.6474375e-06 -3.8745242e-06  1.0396393e-05
  8.5805041e+00 -9.9912773e-06 -1.7925509e-06  1.0150806e-05
  8.5887546e+00 -1.1319460e-05  7.3353751e-07  1.1343203e-05
  8.5970051e+00 -1.1412040e-05  2.1417686e-06  1.1611281e-05
  8.6052556e+00 -1.1719305e-05  4.6538183e-06  1.2609525e-05
  8.6135060e+00 -1.1198820e-05  6.4734135e-06  1.2935171e-05
  8.6217565e+00 -9.0136753e-06  8.6372467e-06  1.2483925e-05
  8.6300070e+00 -6.4638630e-06  1.0628133e-05  1.2439402e-05
  8.6382575e+00 -3.3538297e-06  1.2123849e-05  1.2579185e-05
  8.6465080e+00 -2.4596556e-07  1.2205149e-05  1.2207627e-05
  8.6547585e+00  2.4683730e-06  1.2071122e-05  1.2320911e-05
  8.6630090e+00  5.1540370e-06  1.1007853e-05  1.2154708e-05
  8.6712594e+00  6.8515962e-06  9.3898012e-06  1.1623801e-05
  8.6795099e+00  9.0763244e-06  7.4006310e-06  1.1711063e-05
  8.6877604e+00  1.1930434e-05  4.6179262e-06  1.2792986e-05
  8.6960109e+00  1.3437854e-05  1.7590869e-06  1.3552502e-05
  8.7042614e+00  1.4121729e-05 -1.8344938e-06  1.4240386e-05
  8.7125119e+00  1.3137009e-05 -6.1661904e-06  1.4512164e-05
  8.7207623e+00  1.0974845e-05 -1.0230109e-05  1.5003412e-05
  8.7290128e+00  8.2416073e-06 -1.3576955e-05  1.5882625e-05
  8.7372633e+00  5.0884353e-06 -1.5217120e-05  1.6045340e-05
  8.7455138e+00  1.2878627e-06 -1.4476865e-05  1.4534037e-05
  8.7537643e+00 -2.2098815e-06 -1.4339873e-05  1.4509153e-05
  8.7620148e+00 -4.9215327e-06 -1.2468497e-05  1.3404660e-05
  8.7702653e+00 -7.6018852e-06 -1.0789325e-05  1.3198416e-05
  8.7785157e+00 -9.4241035e-06 -8.8316646e-06  1.2915573e-05
  8.7867662e+00 -1.2569438e-05 -6.8618212e-06  1.4320452e-05
  8.7950167e+00 -1.2896070e-05 -5.0790922e-06  1.3860224e-05
  8.8032672e+00 -1.2958238e-05 -1.5137752e-06  1.3046357e-05
  8.8115177e+00 -1.2766752e-05  1.7828894e-06  1.2890642e-05
  8.8197682e+00 -1.1866582e-05  5.1608577e-06  1.2940256e-05
  8.8280186e+00 -1.1616785e-05  7.8236928e-06  1.4005709e-05
  8.8362691e+00 -9.6517792e-06  1.0141059e-05  1.3999925e-05
  8.8445196e+00 -7.6757566e-06  1.2450277e-05  1.4626231e-05
  8.8527701e+00 -5.0351436e-06  1.4524475e-05  1.5372476e-05
  8.8610206e+00 -1.5689506e-06  1.5877924e-05  1.5955252e-05
  8.8692711e+00  1.7080021e-06  1.4958529e-05  1.5055726e-05
  8.8775216e+00  5.4152761e-06  1.4359714e-05  1.5346876e-05
  8.8857720e+00  7.9103237e-06  1.2469717e-05  1.4767094e-05
  8.8940225e+00  9.9809738e-06  1.0746947e-05  1.4666857e-05
  8.9022730e+00  1.0670415e-05  8.0197253e-06  1.3348174e-05
  8.9105235e+00  1.2157343e-05  5.4237722e-06  1.3312336e-05
  8.9187740e+00  1.2099956e-05  3.7326866e-06  1.2662618e-05
  8.9270245e+00  1.2608149e-05  1.1547318e-06  1.2660918e-05
  8.9352749e+00  1.2172079e-05 -5.9299389e-07  1.2186515e-05
  8.9435254e+00  1.1632556e-05 -2.8094144e-06  1.1967004e-05
  8.9517759e+00  1.1481348e-05 -4.5982710e-06  1.2367920e-05
  8.9600264e+00  1.0178873e-05 -6.7386271e-06  1.2207316e-05
  8.9682769e+00  8.9522909e-06 -8.0083813e-06  1.2011565e-05
  8.9765274e+00  7.2003913e-06 -9.6546141e-06  1.2043970e-05
  8.9847779e+00  5.5723130e-06 -1.1112967e-05  1.2431762e-05
  8.9930283e+00  4.0917335e-06 -1.2264933e-05  1.2929458e-05
  9.0012788e+00  1.9676613e-06 -1.3681912e-05  1.3822677e-05
  9.0095293e+00 -9.6932810e-07 -1.3971155e-05  1.4004741e-05
  9.0177798e+00 -4.0378035e-06 -1.4467868e-05  1.5020754e-05
  9.0260303e+00 -7.2700175e-06 -1.2659536e-05  1.4598528e-05
  9.0342808e+00 -1.0157575e-05 -1.0077426e-05  1.4308418e-05
  9.0425312e+00 -1.1179821e-05 -7.0785455e-06  1.3232317e-05
  9.0507817e+00 -1.2392922e-05 -3.9460396e-06  1.3005989e-05
  9.0590322e+00 -1.1620685e-05 -1.8257270e-06  1.1763230e-05
  9.0672827e+00 -1.0974467e-05  8.2157341e-07  1.1005177e-05
  9.0755332e+00 -1.0939086e-05  2.3178642e-06  1.1181955e-05
  9.0837837e+00 -9.7502975e-06  4.2793064e-06  1.0648040e-05
  9.0920342e+00 -8.8913918e-06  5.1675906e-06  1.0284009e-05
  9.1002846e+00 -6.5182767e-06  6.4813460e-06  9.1921584e-06
  9.1085351e+00 -4.6413281e-06  7.9029335e-06  9.1650578e-06
  9.1167856e+00 -3.0995036e-06  8.3118584e-06  8.8709589e-06
  9.1250361e+00 -1.0046098e-06  8.9318149e-06  8.9881343e-06
  9.1332866e+00  1.2476710e-06  7.9192882e-06  8.0169700e-06
