Spectra of the acceleration (only positive half of the frequency range, not doubled in amplitude) 
Units as in the International System of Units (Hz, m, m/s, m/s^2) 
Time = 2012_11_12_11_15_04 - R= 0.63765 - M= 1.8 - Station =  INSH  - Channel = 1 
-------------------- 
f 	 Re 	 Im 	 Abs 
  8.2507847e+00  5.3004751e-06  1.0450257e-03  1.0450392e-03
  8.2589377e+00  2.8342026e-04  9.8924745e-04  1.0290469e-03
  8.2670906e+00  4.8999689e-04  9.9349495e-04  1.1077586e-03
  8.2752436e+00  6.7008090e-04  9.0304171e-04  1.1244967e-03
  8.2833965e+00  9.0720799e-04  7.3064985e-04  1.1648500e-03
  8.2915495e+00  1.0756500e-03  5.6128778e-04  1.2132876e-03
  8.2997024e+00  1.2148301e-03  2.3819126e-04  1.2379609e-03
  8.3078554e+00  1.2674936e-03  2.9191464e-06  1.2674970e-03
  8.3160083e+00  1.1809838e-03 -3.4703335e-04  1.2309163e-03
  8.3241613e+00  1.0955605e-03 -6.3312179e-04  1.2653442e-03
  8.3323142e+00  8.4800968e-04 -8.9568799e-04  1.2334413e-03
  8.3404672e+00  5.8575873e-04 -1.0675147e-03  1.2176620e-03
  8.3486201e+00  2.7759849e-04 -1.1894276e-03  1.2213922e-03
  8.3567731e+00  4.1278080e-06 -1.1218285e-03  1.1218361e-03
  8.3649260e+00 -2.7845998e-04 -1.0625056e-03  1.0983889e-03
  8.3730790e+00 -4.8433657e-04 -8.6792288e-04  9.9391752e-04
  8.3812319e+00 -6.5644503e-04 -7.3623177e-04  9.8638597e-04
  8.3893849e+00 -7.0735635e-04 -5.1483758e-04  8.7487756e-04
  8.3975378e+00 -7.2778432e-04 -3.2653132e-04  7.9767959e-04
  8.4056908e+00 -6.7239434e-04 -1.9475584e-04  7.0003142e-04
  8.4138437e+00 -6.1422568e-04 -1.2173779e-04  6.2617352e-04
  8.4219967e+00 -6.1927607e-04 -7.0357521e-05  6.2326000e-04
  8.4301496e+00 -6.0015700e-04 -3.1534100e-05  6.0098488e-04
  8.4383026e+00 -7.4229975e-04  6.3019757e-05  7.4497008e-04
  8.4464555e+00 -7.3546655e-04  8.5610768e-05  7.4043248e-04
  8.4546085e+00 -7.7931318e-04  2.8251219e-04  8.2894039e-04
  8.4627614e+00 -7.4472444e-04  4.7312154e-04  8.8230294e-04
  8.4709144e+00 -6.6418849e-04  6.6597016e-04  9.4056504e-04
  8.4790673e+00 -5.5945730e-04  7.8791617e-04  9.6633554e-04
  8.4872203e+00 -3.6611361e-04  8.9773689e-04  9.6952086e-04
  8.4953732e+00 -1.7643459e-04  9.6368767e-04  9.7970561e-04
  8.5035262e+00  1.8354232e-05  1.0640820e-03  1.0642403e-03
  8.5116791e+00  2.3710962e-04  9.9004800e-04  1.0180452e-03
  8.5198320e+00  4.7426688e-04  9.3997158e-04  1.0528417e-03
  8.5279850e+00  6.7634284e-04  8.4794152e-04  1.0846402e-03
  8.5361379e+00  9.1558436e-04  7.1839166e-04  1.1637789e-03
  8.5442909e+00  1.0383048e-03  5.6243430e-04  1.1808510e-03
  8.5524438e+00  1.1783199e-03  2.6648384e-04  1.2080776e-03
  8.5605968e+00  1.2872402e-03  2.4842581e-05  1.2874799e-03
  8.5687497e+00  1.3030510e-03 -3.4062767e-04  1.3468367e-03
  8.5769027e+00  1.2629511e-03 -6.0875469e-04  1.4020084e-03
  8.5850556e+00  1.0652786e-03 -9.9722339e-04  1.4592028e-03
  8.5932086e+00  8.5531007e-04 -1.2221490e-03  1.4917116e-03
  8.6013615e+00  5.2234770e-04 -1.4568869e-03  1.5476972e-03
  8.6095145e+00  1.4166382e-04 -1.5292947e-03  1.5358420e-03
  8.6176674e+00 -2.9786644e-04 -1.5860122e-03  1.6137408e-03
  8.6258204e+00 -6.7501595e-04 -1.3990757e-03  1.5534025e-03
  8.6339733e+00 -9.6388448e-04 -1.1550380e-03  1.5043889e-03
  8.6421263e+00 -1.1817370e-03 -8.0160268e-04  1.4279598e-03
  8.6502792e+00 -1.3460695e-03 -4.2129142e-04  1.4104572e-03
  8.6584322e+00 -1.3486120e-03 -1.0848654e-04  1.3529685e-03
  8.6665851e+00 -1.2469695e-03  2.3264658e-04  1.2684862e-03
  8.6747381e+00 -1.0799166e-03  4.4954213e-04  1.1697470e-03
  8.6828910e+00 -8.6087729e-04  6.1709346e-04  1.0592044e-03
  8.6910440e+00 -6.8599146e-04  7.8891761e-04  1.0454546e-03
  8.6991969e+00 -4.8238996e-04  8.2773533e-04  9.5804272e-04
  8.7073499e+00 -3.1696568e-04  9.0143789e-04  9.5554043e-04
  8.7155028e+00 -1.5011114e-04  8.5072381e-04  8.6386593e-04
  8.7236558e+00  3.2505429e-05  8.4801419e-04  8.4863695e-04
  8.7318087e+00  2.1650026e-04  7.8178802e-04  8.1121198e-04
  8.7399617e+00  3.5948069e-04  7.2934155e-04  8.1312082e-04
  8.7481146e+00  4.6688062e-04  5.6944897e-04  7.3637602e-04
  8.7562676e+00  4.9185421e-04  5.0583440e-04  7.0554164e-04
  8.7644205e+00  5.0864387e-04  3.8769846e-04  6.3955350e-04
  8.7725735e+00  5.3153536e-04  3.1514550e-04  6.1793731e-04
  8.7807264e+00  5.4812188e-04  2.1500340e-04  5.8878184e-04
  8.7888794e+00  6.4747757e-04  1.3448833e-04  6.6129744e-04
  8.7970323e+00  6.9094593e-04  1.0568155e-04  6.9898131e-04
  8.8051853e+00  7.1203328e-04 -3.5239776e-05  7.1290479e-04
  8.8133382e+00  7.1709958e-04 -1.2930654e-04  7.2866453e-04
  8.8214912e+00  6.8362182e-04 -3.3409419e-04  7.6089271e-04
  8.8296441e+00  6.5056650e-04 -4.0265589e-04  7.6509381e-04
  8.8377971e+00  5.0727427e-04 -5.2015948e-04  7.2656250e-04
  8.8459500e+00  4.2078118e-04 -6.4042515e-04  7.6629053e-04
  8.8541030e+00  2.9007543e-04 -6.6985823e-04  7.2996835e-04
  8.8622559e+00  2.4935904e-04 -7.0325433e-04  7.4615453e-04
  8.8704089e+00  1.1723662e-04 -7.2995372e-04  7.3930836e-04
  8.8785618e+00  4.1937820e-05 -7.3970865e-04  7.4089653e-04
  8.8867148e+00 -1.6674190e-04 -7.7440243e-04  7.9215023e-04
  8.8948677e+00 -2.8961372e-04 -7.4203138e-04  7.9654672e-04
  8.9030207e+00 -5.0252098e-04 -7.0900820e-04  8.6903393e-04
  8.9111736e+00 -6.6758393e-04 -6.9879855e-04  9.6643040e-04
  8.9193266e+00 -8.6345349e-04 -5.4924127e-04  1.0233367e-03
  8.9274795e+00 -1.0330635e-03 -3.8162856e-04  1.1012994e-03
  8.9356325e+00 -1.0894638e-03 -1.1573278e-04  1.0955936e-03
  8.9437854e+00 -1.2055961e-03  2.1342425e-04  1.2243414e-03
  8.9519384e+00 -1.1403552e-03  4.7918528e-04  1.2369432e-03
  8.9600913e+00 -1.0559037e-03  8.1662101e-04  1.3348418e-03
  8.9682443e+00 -7.7994667e-04  9.7890555e-04  1.2516281e-03
  8.9763972e+00 -5.0349258e-04  1.1975144e-03  1.2990556e-03
  8.9845502e+00 -2.0628813e-04  1.2605896e-03  1.2773570e-03
  8.9927031e+00  8.5715280e-05  1.3036786e-03  1.3064934e-03
  9.0008561e+00  3.6152037e-04  1.2183084e-03  1.2708156e-03
  9.0090090e+00  6.0785875e-04  1.1034099e-03  1.2597641e-03
  9.0171620e+00  8.3447871e-04  8.4799439e-04  1.1897265e-03
  9.0253149e+00  1.0153625e-03  6.8055085e-04  1.2223381e-03
  9.0334679e+00  1.1604351e-03  3.5571786e-04  1.2137318e-03
  9.0416208e+00  1.2682213e-03  1.0955839e-04  1.2729448e-03
  9.0497738e+00  1.2003025e-03 -2.2603796e-04  1.2214005e-03
  9.0579267e+00  1.1208360e-03 -4.7845153e-04  1.2186834e-03
  9.0660797e+00  8.7294203e-04 -6.7307561e-04  1.1022969e-03
  9.0742326e+00  6.2529947e-04 -9.0103443e-04  1.0967509e-03
  9.0823856e+00  3.9810870e-04 -9.6505911e-04  1.0439491e-03
  9.0905385e+00  1.4599194e-04 -1.0129103e-03  1.0233772e-03
  9.0986915e+00 -5.8543497e-05 -9.6273863e-04  9.6451699e-04
  9.1068444e+00 -3.0695293e-04 -8.6409297e-04  9.1699333e-04
  9.1149974e+00 -4.7344680e-04 -8.0071012e-04  9.3020888e-04
  9.1231503e+00 -6.0075445e-04 -6.3472361e-04  8.7394506e-04
  9.1313032e+00 -7.1308932e-04 -4.3763550e-04  8.3667270e-04
  9.1394562e+00 -7.9746531e-04 -2.4922166e-04  8.3550126e-04
  9.1476091e+00 -8.0949708e-04 -5.1159663e-05  8.1111209e-04
  9.1557621e+00 -7.3221274e-04  1.3146840e-04  7.4392166e-04
  9.1639150e+00 -6.2722697e-04  3.0654054e-04  6.9812662e-04
  9.1720680e+00 -5.0867684e-04  4.6466787e-04  6.8896180e-04
  9.1802209e+00 -3.3389223e-04  4.7735376e-04  5.8253809e-04
  9.1883739e+00 -1.2909871e-04  4.7362240e-04  4.9090188e-04
  9.1965268e+00 -6.1176487e-06  4.1251695e-04  4.1256231e-04
  9.2046798e+00  1.1607540e-04  3.2160446e-04  3.4191070e-04
  9.2128327e+00  8.7612060e-05  2.5813099e-04  2.7259398e-04
  9.2209857e+00  1.3477460e-04  1.3627888e-04  1.9166670e-04
  9.2291386e+00  7.4042239e-05  1.5780698e-04  1.7431379e-04
  9.2372916e+00  8.4391913e-06  9.1413384e-05  9.1802106e-05
  9.2454445e+00 -3.3925354e-05  9.3641113e-05  9.9597127e-05
  9.2535975e+00 -7.9026222e-05  5.5003467e-05  9.6283566e-05
  9.2617504e+00 -4.1241646e-05  9.9578288e-05  1.0778084e-04
  9.2699034e+00 -2.6735868e-05  1.8181213e-04  1.8376740e-04
  9.2780563e+00  2.1629804e-05  2.3296262e-04  2.3396459e-04
  9.2862093e+00  2.8388243e-05  3.0721463e-04  3.0852345e-04
  9.2943622e+00  1.3400654e-04  3.1614672e-04  3.4337517e-04
  9.3025152e+00  1.4640364e-04  3.1762471e-04  3.4974202e-04
  9.3106681e+00  3.1439455e-04  2.9527218e-04  4.3131149e-04
  9.3188211e+00  3.5755507e-04  2.3333712e-04  4.2695648e-04
  9.3269740e+00  4.3725289e-04  1.1806311e-04  4.5291167e-04
  9.3351270e+00  4.5410879e-04  4.3525355e-05  4.5618993e-04
  9.3432799e+00  4.8468820e-04 -1.1675612e-04  4.9855255e-04
  9.3514329e+00  4.6567952e-04 -1.9592310e-04  5.0521607e-04
  9.3595858e+00  4.3584794e-04 -3.0557253e-04  5.3229503e-04
  9.3677388e+00  4.1236421e-04 -3.8577330e-04  5.6468158e-04
  9.3758917e+00  3.2038951e-04 -4.3868311e-04  5.4322400e-04
  9.3840447e+00  2.7706945e-04 -5.6621125e-04  6.3036708e-04
  9.3921976e+00  1.3552163e-04 -6.4973759e-04  6.6372061e-04
  9.4003506e+00 -8.7292380e-06 -6.9716534e-04  6.9721999e-04
  9.4085035e+00 -1.7141298e-04 -7.1218876e-04  7.3252661e-04
  9.4166565e+00 -3.8353362e-04 -7.2490373e-04  8.2011186e-04
  9.4248094e+00 -5.4105533e-04 -6.3246473e-04  8.3231755e-04
  9.4329624e+00 -7.3786860e-04 -4.9196606e-04  8.8683746e-04
  9.4411153e+00 -8.4622967e-04 -2.9254307e-04  8.9536926e-04
  9.4492683e+00 -9.5801822e-04 -9.9383527e-05  9.6315938e-04
  9.4574212e+00 -9.1323724e-04  1.8794810e-04  9.3237693e-04
  9.4655742e+00 -8.8875216e-04  4.4713704e-04  9.9489293e-04
  9.4737271e+00 -7.3887322e-04  7.1212745e-04  1.0261867e-03
  9.4818801e+00 -5.3547403e-04  8.2093577e-04  9.8013671e-04
  9.4900330e+00 -2.9774714e-04  8.9869968e-04  9.4673887e-04
  9.4981860e+00 -2.6156447e-05  9.2112336e-04  9.2149465e-04
  9.5063389e+00  1.7339421e-04  8.5595525e-04  8.7334126e-04
  9.5144919e+00  3.7978214e-04  7.6560374e-04  8.5462481e-04
  9.5226448e+00  4.8570383e-04  6.1991342e-04  7.8752832e-04
  9.5307978e+00  6.3302064e-04  4.8809128e-04  7.9934238e-04
  9.5389507e+00  6.1055373e-04  3.5008581e-04  7.0380106e-04
  9.5471037e+00  6.6816716e-04  1.6826155e-04  6.8902780e-04
  9.5552566e+00  5.9887324e-04 -8.8470968e-07  5.9887389e-04
  9.5634096e+00  5.8444347e-04 -9.7321116e-05  5.9249099e-04
  9.5715625e+00  5.3657255e-04 -1.7846811e-04  5.6547411e-04
  9.5797155e+00  4.5516451e-04 -2.2908922e-04  5.0956511e-04
  9.5878684e+00  4.3272660e-04 -2.5318727e-04  5.0135427e-04
  9.5960214e+00  3.9562300e-04 -3.2782720e-04  5.1379785e-04
  9.6041743e+00  4.0103821e-04 -3.7404822e-04  5.4840106e-04
  9.6123273e+00  3.5459146e-04 -4.9070777e-04  6.0541656e-04
  9.6204802e+00  2.6958074e-04 -6.1155563e-04  6.6833679e-04
  9.6286332e+00  9.6168867e-05 -6.4466292e-04  6.5179654e-04
  9.6367861e+00 -3.2460964e-05 -6.9096391e-04  6.9172598e-04
  9.6449391e+00 -2.0977777e-04 -6.4401093e-04  6.7731588e-04
  9.6530920e+00 -3.4262376e-04 -5.9636091e-04  6.8777712e-04
  9.6612450e+00 -4.3468061e-04 -4.6563727e-04  6.3699710e-04
  9.6693979e+00 -5.0807534e-04 -4.2442367e-04  6.6202417e-04
  9.6775509e+00 -5.1279630e-04 -2.7429821e-04  5.8154927e-04
  9.6857038e+00 -5.7729355e-04 -2.0277197e-04  6.1186952e-04
  9.6938568e+00 -5.9888971e-04 -3.4646573e-05  5.9989105e-04
  9.7020097e+00 -6.5623813e-04  3.8261891e-05  6.5735261e-04
  9.7101627e+00 -6.1140636e-04  1.2994485e-04  6.2506272e-04
  9.7183156e+00 -5.9826364e-04  1.9430889e-04  6.2902729e-04
  9.7264685e+00 -5.1146932e-04  3.1180033e-04  5.9901612e-04
  9.7346215e+00 -4.6477470e-04  4.0648424e-04  6.1745037e-04
  9.7427744e+00 -4.2078612e-04  5.0943402e-04  6.6074501e-04
  9.7509274e+00 -3.6360804e-04  6.7996656e-04  7.7108062e-04
  9.7590803e+00 -2.8374291e-04  7.8016872e-04  8.3016460e-04
  9.7672333e+00 -7.8921508e-05  9.1737062e-04  9.2075917e-04
  9.7753862e+00  1.3933997e-04  9.1170520e-04  9.2229171e-04
  9.7835392e+00  4.7709687e-04  8.4723158e-04  9.7232853e-04
  9.7916921e+00  7.3499340e-04  7.4182506e-04  1.0442795e-03
  9.7998451e+00  9.8789390e-04  5.5510077e-04  1.1331687e-03
  9.8079980e+00  1.0691078e-03  2.5274151e-04  1.0985762e-03
  9.8161510e+00  1.1130959e-03 -7.5813487e-05  1.1156748e-03
  9.8243039e+00  1.0276065e-03 -3.9696889e-04  1.1016167e-03
  9.8324569e+00  8.8933417e-04 -6.5496471e-04  1.1044881e-03
  9.8406098e+00  6.6256912e-04 -8.3694113e-04  1.0674588e-03
  9.8487628e+00  3.9047093e-04 -9.8544793e-04  1.0599883e-03
  9.8569157e+00  1.1380335e-04 -9.8726385e-04  9.9380134e-04
  9.8650687e+00 -1.5906766e-04 -9.2250677e-04  9.3612033e-04
  9.8732216e+00 -3.5211528e-04 -7.9906812e-04  8.7320961e-04
  9.8813746e+00 -5.5561348e-04 -6.4538202e-04  8.5160102e-04
  9.8895275e+00 -6.1362110e-04 -4.7214431e-04  7.7424227e-04
  9.8976805e+00 -6.6075799e-04 -2.7069617e-04  7.1405710e-04
  9.9058334e+00 -6.9320206e-04 -1.2732426e-04  7.0479824e-04
  9.9139864e+00 -6.6238915e-04  6.5580074e-05  6.6562762e-04
  9.9221393e+00 -6.5297882e-04  1.3716706e-04  6.6723020e-04
  9.9302923e+00 -5.5393764e-04  3.2499658e-04  6.4223803e-04
  9.9384452e+00 -4.7989487e-04  4.0678785e-04  6.2910685e-04
  9.9465982e+00 -3.4850185e-04  5.2991058e-04  6.3423873e-04
  9.9547511e+00 -1.8209175e-04  5.9730573e-04  6.2444498e-04
  9.9629041e+00  1.9192143e-05  6.3658886e-04  6.3687810e-04
  9.9710570e+00  1.8513421e-04  5.7427600e-04  6.0338015e-04
  9.9792100e+00  3.8497423e-04  5.1258249e-04  6.4105067e-04
  9.9873629e+00  4.6556503e-04  3.7145036e-04  5.9558893e-04
  9.9955159e+00  5.2089339e-04  1.9976027e-04  5.5788358e-04
  1.0003669e+01  4.8878163e-04  5.4616287e-05  4.9182357e-04
  1.0011822e+01  4.0248764e-04 -1.6260480e-04  4.3409287e-04
  1.0019975e+01  3.2704931e-04 -2.5604463e-04  4.1535539e-04
  1.0028128e+01  1.9463866e-04 -3.0530032e-04  3.6206698e-04
  1.0036281e+01  9.6932517e-05 -2.5484608e-04  2.7265810e-04
  1.0044434e+01  4.3726610e-06 -1.8632039e-04  1.8637170e-04
  1.0052587e+01 -1.2163596e-05 -1.2742750e-04  1.2800672e-04
  1.0060739e+01 -2.1175054e-05 -4.5496022e-05  5.0182377e-05
  1.0068892e+01  4.4487893e-05 -7.9245833e-05  9.0879451e-05
  1.0077045e+01  5.2448620e-05 -6.4664704e-05  8.3260926e-05
  1.0085198e+01  1.2621263e-04 -1.5878281e-04  2.0283394e-04
  1.0093351e+01  7.9039106e-05 -1.6877541e-04  1.8636609e-04
  1.0101504e+01 -7.2821211e-06 -2.2677121e-04  2.2688810e-04
  1.0109657e+01 -1.5706248e-04 -2.2354136e-04  2.7320206e-04
  1.0117810e+01 -2.3149929e-04 -2.2642060e-04  3.2381817e-04
  1.0125963e+01 -3.1194349e-04 -1.6394509e-04  3.5240138e-04
  1.0134116e+01 -3.2342186e-04 -5.7796220e-05  3.2854543e-04
  1.0142269e+01 -3.3618701e-04  6.4204987e-05  3.4226303e-04
  1.0150422e+01 -3.1199594e-04  1.6540245e-04  3.5312808e-04
  1.0158575e+01 -2.7569973e-04  2.0956736e-04  3.4630740e-04
  1.0166728e+01 -2.2283568e-04  3.3530484e-04  4.0259791e-04
  1.0174881e+01 -1.6115832e-04  3.7224899e-04  4.0563692e-04
  1.0183034e+01 -6.4215787e-05  4.5412269e-04  4.5864047e-04
  1.0191187e+01  8.3820652e-05  4.2044826e-04  4.2872210e-04
  1.0199340e+01  2.4713004e-04  4.4787749e-04  5.1153446e-04
  1.0207493e+01  4.1138528e-04  4.0158243e-04  5.7489677e-04
  1.0215646e+01  5.8783400e-04  2.8500123e-04  6.5327981e-04
  1.0223798e+01  6.1199976e-04  1.1265662e-04  6.2228227e-04
  1.0231951e+01  6.6724724e-04 -8.9912878e-05  6.7327795e-04
  1.0240104e+01  5.8440693e-04 -2.9046652e-04  6.5261187e-04
  1.0248257e+01  4.5278442e-04 -4.7974916e-04  6.5967643e-04
  1.0256410e+01  3.2777392e-04 -6.3660942e-04  7.1603582e-04
  1.0264563e+01  1.0794145e-04 -6.9103860e-04  6.9941811e-04
  1.0272716e+01 -5.5961503e-05 -6.9258925e-04  6.9484643e-04
  1.0280869e+01 -2.4488896e-04 -6.0197274e-04  6.4987828e-04
  1.0289022e+01 -4.3934684e-04 -5.4695678e-04  7.0156066e-04
  1.0297175e+01 -5.8121827e-04 -4.2341439e-04  7.1909278e-04
  1.0305328e+01 -5.9840197e-04 -2.7318297e-04  6.5780989e-04
  1.0313481e+01 -6.6713173e-04 -9.6153712e-05  6.7402543e-04
  1.0321634e+01 -6.1375197e-04  6.2714808e-05  6.1694783e-04
  1.0329787e+01 -6.9098758e-04  2.4112357e-04  7.3184999e-04
  1.0337940e+01 -6.7007321e-04  3.4938033e-04  7.5568824e-04
  1.0346093e+01 -6.4063029e-04  5.3661349e-04  8.3568009e-04
  1.0354246e+01 -5.6227581e-04  5.9814339e-04  8.2093215e-04
  1.0362399e+01 -4.0782709e-04  7.7079491e-04  8.7203654e-04
  1.0370552e+01 -2.0633597e-04  9.0710581e-04  9.3027710e-04
  1.0378704e+01  6.8912242e-05  9.5769795e-04  9.6017408e-04
  1.0386857e+01  3.4049159e-04  9.9795687e-04  1.0544441e-03
  1.0395010e+01  6.3923219e-04  8.9889296e-04  1.1030079e-03
  1.0403163e+01  8.8018864e-04  7.3459327e-04  1.1464551e-03
  1.0411316e+01  1.0791385e-03  4.8192242e-04  1.1818583e-03
  1.0419469e+01  1.2354034e-03  1.4058616e-04  1.2433769e-03
  1.0427622e+01  1.2163086e-03 -1.6294358e-04  1.2271745e-03
  1.0435775e+01  1.0798700e-03 -4.4634026e-04  1.1684772e-03
  1.0443928e+01  9.1842935e-04 -7.9737931e-04  1.2162756e-03
  1.0452081e+01  6.7579496e-04 -9.9381105e-04  1.2018150e-03
  1.0460234e+01  4.3140042e-04 -1.1855989e-03  1.2616462e-03
  1.0468387e+01  1.9558956e-04 -1.1899652e-03  1.2059322e-03
  1.0476540e+01 -1.4802217e-04 -1.1633213e-03  1.1727008e-03
  1.0484693e+01 -3.7772086e-04 -1.0426177e-03  1.1089295e-03
  1.0492846e+01 -6.2882707e-04 -8.6227720e-04  1.0672139e-03
  1.0500999e+01 -8.2842500e-04 -6.9783745e-04  1.0831736e-03
  1.0509152e+01 -8.9077900e-04 -5.0046821e-04  1.0217415e-03
  1.0517305e+01 -9.6276274e-04 -3.4084122e-04  1.0213152e-03
  1.0525458e+01 -9.3648028e-04 -1.6641765e-04  9.5115201e-04
  1.0533611e+01 -9.0174970e-04  7.0620254e-05  9.0451078e-04
  1.0541763e+01 -8.7906527e-04  2.0788007e-04  9.0331051e-04
  1.0549916e+01 -8.6081940e-04  4.0027103e-04  9.4932973e-04
  1.0558069e+01 -8.2055126e-04  5.2427069e-04  9.7373719e-04
  1.0566222e+01 -7.6953945e-04  6.4964201e-04  1.0070877e-03
  1.0574375e+01 -6.4608125e-04  8.0656813e-04  1.0334279e-03
  1.0582528e+01 -5.0859479e-04  9.2294148e-04  1.0537977e-03
  1.0590681e+01 -2.9817753e-04  1.0030499e-03  1.0464315e-03
  1.0598834e+01 -9.6441569e-05  1.1114563e-03  1.1156326e-03
  1.0606987e+01  1.4074996e-04  1.0557062e-03  1.0650475e-03
  1.0615140e+01  3.8936108e-04  1.0650332e-03  1.1339743e-03
  1.0623293e+01  5.8122395e-04  1.0142004e-03  1.1689413e-03
  1.0631446e+01  8.1412215e-04  8.8212883e-04  1.2003942e-03
  1.0639599e+01  9.8010921e-04  7.8278383e-04  1.2543383e-03
  1.0647752e+01  1.2002417e-03  5.4487604e-04  1.3181312e-03
  1.0655905e+01  1.2813395e-03  3.4851654e-04  1.3278910e-03
  1.0664058e+01  1.3901371e-03  3.3734484e-05  1.3905463e-03
  1.0672211e+01  1.4683771e-03 -3.3240341e-04  1.5055309e-03
  1.0680364e+01  1.4257519e-03 -6.7717686e-04  1.5783969e-03
  1.0688517e+01  1.3279127e-03 -1.0212498e-03  1.6752024e-03
  1.0696670e+01  1.1415931e-03 -1.3885990e-03  1.7976212e-03
  1.0704822e+01  7.9799463e-04 -1.6405818e-03  1.8243640e-03
  1.0712975e+01  3.5686687e-04 -1.8842012e-03  1.9176987e-03
  1.0721128e+01 -7.0812622e-05 -2.0164148e-03  2.0176578e-03
  1.0729281e+01 -6.4258268e-04 -1.9346323e-03  2.0385570e-03
  1.0737434e+01 -1.0788666e-03 -1.7911483e-03  2.0909723e-03
  1.0745587e+01 -1.5868630e-03 -1.4958066e-03  2.1807273e-03
  1.0753740e+01 -1.8978342e-03 -1.0578386e-03  2.1727395e-03
  1.0761893e+01 -2.1306801e-03 -5.0434141e-04  2.1895566e-03
  1.0770046e+01 -2.2170847e-03  7.1415787e-05  2.2182346e-03
  1.0778199e+01 -2.1475706e-03  6.6610155e-04  2.2484997e-03
  1.0786352e+01 -1.8757772e-03  1.1829081e-03  2.2176140e-03
  1.0794505e+01 -1.4777065e-03  1.6106892e-03  2.1858490e-03
  1.0802658e+01 -1.0197719e-03  1.9924878e-03  2.2382900e-03
  1.0810811e+01 -4.6330775e-04  2.1748613e-03  2.2236627e-03
  1.0818964e+01  1.1211590e-06  2.1497056e-03  2.1497059e-03
  1.0827117e+01  6.3120037e-04  2.0276847e-03  2.1236570e-03
  1.0835270e+01  1.0798141e-03  1.7410050e-03  2.0486817e-03
  1.0843423e+01  1.4449964e-03  1.3504408e-03  1.9778030e-03
  1.0851576e+01  1.6701962e-03  9.1516860e-04  1.9044918e-03
  1.0859729e+01  1.8057291e-03  4.5151554e-04  1.8613231e-03
  1.0867881e+01  1.7565662e-03  3.0679424e-05  1.7568341e-03
  1.0876034e+01  1.6058906e-03 -3.4907020e-04  1.6433912e-03
  1.0884187e+01  1.4298605e-03 -6.6101249e-04  1.5752582e-03
  1.0892340e+01  1.1816102e-03 -8.9245157e-04  1.4807676e-03
  1.0900493e+01  9.4304700e-04 -1.0776525e-03  1.4320170e-03
  1.0908646e+01  6.8122386e-04 -1.2290947e-03  1.4052543e-03
  1.0916799e+01  3.9407190e-04 -1.2632579e-03  1.3232964e-03
  1.0924952e+01  1.2214014e-04 -1.3253334e-03  1.3309496e-03
  1.0933105e+01 -1.1848851e-04 -1.2693159e-03  1.2748343e-03
  1.0941258e+01 -3.5928760e-04 -1.1510340e-03  1.2058054e-03
  1.0949411e+01 -5.6965473e-04 -9.7021002e-04  1.1250840e-03
  1.0957564e+01 -7.3198415e-04 -8.3221790e-04  1.1083264e-03
  1.0965717e+01 -8.6682417e-04 -6.7076942e-04  1.0960455e-03
  1.0973870e+01 -8.6244363e-04 -5.1910153e-04  1.0066158e-03
  1.0982023e+01 -9.1292555e-04 -3.3191841e-04  9.7139224e-04
  1.0990176e+01 -8.5567358e-04 -1.5369120e-04  8.6936658e-04
  1.0998329e+01 -8.6282108e-04  3.9045521e-05  8.6370410e-04
  1.1006482e+01 -8.3448339e-04  1.8449514e-04  8.5463500e-04
  1.1014635e+01 -7.5310708e-04  2.9380232e-04  8.0838734e-04
  1.1022787e+01 -7.0040308e-04  3.9288656e-04  8.0307180e-04
  1.1030940e+01 -6.3321060e-04  4.4706449e-04  7.7512729e-04
  1.1039093e+01 -5.9490123e-04  4.8407198e-04  7.6696359e-04
  1.1047246e+01 -5.1445273e-04  5.6420164e-04  7.6353461e-04
  1.1055399e+01 -5.1922922e-04  7.0546332e-04  8.7594376e-04
  1.1063552e+01 -4.3039393e-04  8.0411059e-04  9.1204867e-04
  1.1071705e+01 -3.7617831e-04  9.5767753e-04  1.0289103e-03
  1.1079858e+01 -1.4128567e-04  1.0917731e-03  1.1008770e-03
  1.1088011e+01  5.4920876e-05  1.1666374e-03  1.1679294e-03
  1.1096164e+01  3.6286810e-04  1.2328686e-03  1.2851608e-03
  1.1104317e+01  6.0997830e-04  1.2339922e-03  1.3765211e-03
  1.1112470e+01  8.9566209e-04  1.1230557e-03  1.4364765e-03
  1.1120623e+01  1.1575431e-03  9.2379667e-04  1.4809816e-03
  1.1128776e+01  1.3881288e-03  6.1735707e-04  1.5192207e-03
  1.1136929e+01  1.5924444e-03  2.8750333e-04  1.6181895e-03
  1.1145082e+01  1.6589572e-03 -9.6299990e-05  1.6617499e-03
  1.1153235e+01  1.6925525e-03 -5.4878903e-04  1.7792986e-03
  1.1161388e+01  1.5102838e-03 -9.4137229e-04  1.7796457e-03
  1.1169541e+01  1.3052942e-03 -1.2597317e-03  1.8140334e-03
  1.1177694e+01  9.1226191e-04 -1.5689897e-03  1.8149244e-03
  1.1185846e+01  5.2257942e-04 -1.7697815e-03  1.8453227e-03
  1.1193999e+01  8.6892823e-05 -1.8966281e-03  1.8986175e-03
  1.1202152e+01 -3.5742231e-04 -1.8230278e-03  1.8577355e-03
  1.1210305e+01 -7.3956260e-04 -1.6907646e-03  1.8454370e-03
