Spectra of the velocity (only positive half of the frequency range, not doubled in amplitude) 
Units as in the International System of Units (Hz, m, m/s, m/s^2) 
Time = 2012_11_12_11_15_04 - R= 0.63765 - M= 1.8 - Station =  INSH  - Channel = 1 
-------------------- 
f 	 Re 	 Im 	 Abs 
  4.4841221e-01  2.3342327e-07 -2.4307870e-07  3.3700694e-07
  4.5656516e-01  2.1346028e-07 -3.4339148e-07  4.0433031e-07
  4.6471811e-01  2.3653430e-07 -5.7462926e-07  6.2140748e-07
  4.7287106e-01  1.5741899e-07 -7.9883529e-07  8.1419810e-07
  4.8102401e-01 -2.0537202e-07 -9.8390275e-07  1.0051081e-06
  4.8917696e-01 -4.7880527e-07 -1.0177768e-06  1.1247774e-06
  4.9732991e-01 -9.1237910e-07 -8.0827348e-07  1.2189100e-06
  5.0548286e-01 -8.9554409e-07 -5.4049952e-07  1.0460110e-06
  5.1363581e-01 -8.8208651e-07 -3.9973520e-07  9.6843422e-07
  5.2178876e-01 -9.7494674e-07 -4.9632569e-07  1.0940111e-06
  5.2994171e-01 -1.1045424e-06 -4.5566120e-07  1.1948393e-06
  5.3809466e-01 -1.5642139e-06 -2.8109780e-07  1.5892706e-06
  5.4624761e-01 -1.6284933e-06  1.0840932e-07  1.6320977e-06
  5.5440055e-01 -1.7892710e-06  6.2646608e-07  1.8957717e-06
  5.6255350e-01 -1.6425328e-06  1.1268019e-06  1.9918827e-06
  5.7070645e-01 -1.1577135e-06  1.6061661e-06  1.9799167e-06
  5.7885940e-01 -9.0589733e-07  1.8022636e-06  2.0171277e-06
  5.8701235e-01 -2.2437213e-07  1.9451734e-06  1.9580711e-06
  5.9516530e-01  4.7941746e-08  1.8143259e-06  1.8149592e-06
  6.0331825e-01  3.5040440e-07  1.7471090e-06  1.7819016e-06
  6.1147120e-01  6.8792949e-07  1.7194861e-06  1.8519934e-06
  6.1962415e-01  1.0095302e-06  1.5677717e-06  1.8646875e-06
  6.2777710e-01  1.4940021e-06  1.4226105e-06  2.0629742e-06
  6.3593005e-01  1.8019720e-06  9.3707505e-07  2.0310620e-06
  6.4408300e-01  2.1897699e-06  5.4533145e-07  2.2566521e-06
  6.5223595e-01  2.0768420e-06 -2.8673730e-07  2.0965427e-06
  6.6038890e-01  1.9640794e-06 -5.7238747e-07  2.0457848e-06
  6.6854185e-01  1.8485150e-06 -9.3979510e-07  2.0736978e-06
  6.7669479e-01  1.6364279e-06 -1.7685546e-06  2.4094982e-06
  6.8484774e-01  9.9422923e-07 -2.0176605e-06  2.2493212e-06
  6.9300069e-01  1.3346622e-07 -2.4034996e-06  2.4072024e-06
  7.0115364e-01 -4.5523790e-07 -1.9526253e-06  2.0049906e-06
  7.0930659e-01 -7.8261017e-07 -1.6097015e-06  1.7898652e-06
  7.1745954e-01 -7.1101513e-07 -1.5227175e-06  1.6805389e-06
  7.2561249e-01 -9.0215712e-07 -1.6275159e-06  1.8608320e-06
  7.3376544e-01 -1.6422934e-06 -1.6445546e-06  2.3241530e-06
  7.4191839e-01 -2.1087820e-06 -9.2699519e-07  2.3035368e-06
  7.5007134e-01 -2.1576488e-06 -4.3872809e-07  2.2018017e-06
  7.5822429e-01 -2.2368278e-06  2.5743942e-07  2.2515936e-06
  7.6637724e-01 -1.9002766e-06  7.0836072e-07  2.0280103e-06
  7.7453019e-01 -1.7319607e-06  9.0174512e-07  1.9526475e-06
  7.8268314e-01 -1.7489245e-06  1.2717872e-06  2.1624476e-06
  7.9083608e-01 -1.5049104e-06  1.7317726e-06  2.2942955e-06
  7.9898903e-01 -8.1505291e-07  2.3395066e-06  2.4774185e-06
  8.0714198e-01 -1.0789176e-07  2.3377229e-06  2.3402113e-06
  8.1529493e-01  7.1499054e-07  1.9963010e-06  2.1204785e-06
  8.2344788e-01  7.8600420e-07  1.6538035e-06  1.8310840e-06
  8.3160083e-01  9.6159731e-07  1.6886658e-06  1.9432606e-06
  8.3975378e-01  1.5468066e-06  1.6625777e-06  2.2708534e-06
  8.4790673e-01  1.9937955e-06  1.0817114e-06  2.2683298e-06
  8.5605968e-01  2.0075936e-06  3.7801822e-07  2.0428730e-06
  8.6421263e-01  1.9966494e-06 -3.2075114e-07  2.0222487e-06
  8.7236558e-01  1.4078796e-06 -7.2195634e-07  1.5821966e-06
  8.8051853e-01  8.0451085e-07 -1.0355372e-06  1.3113257e-06
  8.8867148e-01  7.5239390e-07 -6.0224771e-07  9.6374213e-07
  8.9682443e-01  4.8887580e-07 -9.5603350e-07  1.0737782e-06
  9.0497738e-01  3.3196365e-07 -9.3062888e-07  9.8806375e-07
  9.1313032e-01  3.9839753e-07 -1.5272947e-07  4.2666952e-07
  9.2128327e-01  1.1632615e-06 -8.6299642e-07  1.4484268e-06
  9.2943622e-01  1.0067001e-06 -1.3091004e-06  1.6514202e-06
  9.3758917e-01  2.7705644e-07 -1.6524450e-06  1.6755103e-06
  9.4574212e-01 -2.9778355e-07 -1.4498522e-06  1.4801170e-06
  9.5389507e-01 -1.4101483e-07 -1.0270405e-06  1.0366761e-06
  9.6204802e-01 -8.4507167e-08 -7.0520891e-07  7.1025423e-07
  9.7020097e-01  7.7958354e-07 -1.1126204e-06  1.3585561e-06
  9.7835392e-01  1.2660436e-06 -1.9509818e-06  2.3257679e-06
  9.8650687e-01  5.6679222e-08 -3.3111304e-06  3.3116155e-06
  9.9465982e-01 -7.3334116e-07 -3.9059159e-06  3.9741626e-06
  1.0028128e+00 -2.8554395e-06 -3.6332318e-06  4.6210289e-06
  1.0109657e+00 -4.0084696e-06 -2.6239721e-06  4.7909350e-06
  1.0191187e+00 -4.4311082e-06 -8.7820782e-07  4.5172966e-06
  1.0272716e+00 -4.0954675e-06  7.0402264e-08  4.0960726e-06
  1.0354246e+00 -4.1328409e-06  6.4226085e-07  4.1824482e-06
  1.0435775e+00 -4.0082805e-06  1.1478594e-06  4.1693997e-06
  1.0517305e+00 -3.8103765e-06  2.0947928e-06  4.3482325e-06
  1.0598834e+00 -3.9048686e-06  2.1253304e-06  4.4457876e-06
  1.0680364e+00 -4.0146947e-06  2.9459086e-06  4.9795734e-06
  1.0761893e+00 -4.0608787e-06  4.9630879e-06  6.4127200e-06
  1.0843423e+00 -2.2389664e-06  7.2553565e-06  7.5929683e-06
  1.0924952e+00  8.4274823e-07  7.9935116e-06  8.0378139e-06
  1.1006482e+00  2.9464444e-06  7.2804602e-06  7.8540840e-06
  1.1088011e+00  5.0812518e-06  6.0398216e-06  7.8929440e-06
  1.1169541e+00  6.3577439e-06  4.8564984e-06  8.0004052e-06
  1.1251070e+00  7.7440447e-06  3.5846187e-06  8.5334471e-06
  1.1332600e+00  8.2144794e-06  5.3315131e-07  8.2317630e-06
  1.1414129e+00  7.6493914e-06 -8.8863415e-07  7.7008350e-06
  1.1495659e+00  6.5182770e-06 -2.7028690e-06  7.0564464e-06
  1.1577188e+00  5.6611173e-06 -3.5873722e-06  6.7020510e-06
  1.1658718e+00  5.2909526e-06 -4.2507842e-06  6.7869983e-06
  1.1740247e+00  4.6601655e-06 -5.7084892e-06  7.3691242e-06
  1.1821777e+00  4.3771065e-06 -6.9902631e-06  8.2475960e-06
  1.1903306e+00  2.0913250e-06 -8.7865730e-06  9.0320267e-06
  1.1984836e+00 -1.2464275e-06 -9.8986283e-06  9.9767942e-06
  1.2066365e+00 -3.7660427e-06 -8.2121732e-06  9.0345374e-06
  1.2147895e+00 -5.9649783e-06 -6.1311749e-06  8.5540793e-06
  1.2229424e+00 -6.8306055e-06 -3.9875779e-06  7.9093584e-06
  1.2310953e+00 -7.1779167e-06 -1.6441800e-06  7.3638181e-06
  1.2392483e+00 -6.0105805e-06  1.6279677e-07  6.0127847e-06
  1.2474012e+00 -4.9898430e-06  1.1289784e-06  5.1159677e-06
  1.2555542e+00 -4.7988777e-06  1.7230309e-06  5.0988295e-06
  1.2637071e+00 -3.9843540e-06  1.8995384e-06  4.4139917e-06
  1.2718601e+00 -4.0591420e-06  2.1572743e-06  4.5967887e-06
  1.2800130e+00 -2.7589937e-06  2.9130229e-06  4.0122000e-06
  1.2881660e+00 -2.2291504e-06  3.8125955e-06  4.4164461e-06
  1.2963189e+00 -1.4682075e-06  4.0337792e-06  4.2926691e-06
  1.3044719e+00  2.3631311e-07  2.4669932e-06  2.4782856e-06
  1.3126248e+00 -2.8284582e-08  2.7622792e-06  2.7624240e-06
  1.3207778e+00  1.0112702e-07  2.1314207e-06  2.1338183e-06
  1.3289307e+00 -7.1222169e-07  1.4463928e-06  1.6122382e-06
  1.3370837e+00 -1.1013993e-06  1.8204537e-06  2.1277058e-06
  1.3452366e+00 -1.4787344e-06  1.8393227e-06  2.3600346e-06
  1.3533896e+00 -2.3387057e-06  3.1278394e-06  3.9054992e-06
  1.3615425e+00 -3.0372205e-06  5.5026001e-06  6.2851663e-06
  1.3696955e+00 -8.1264554e-08  8.2323737e-06  8.2327748e-06
  1.3778484e+00  3.7005484e-06  7.6522132e-06  8.5000250e-06
  1.3860014e+00  7.3130088e-06  7.6108367e-06  1.0554854e-05
  1.3941543e+00  9.3776484e-06  4.6095345e-06  1.0449311e-05
  1.4023073e+00  1.1637331e-05  1.2874014e-06  1.1708325e-05
  1.4104602e+00  1.2091557e-05 -1.1410862e-06  1.2145281e-05
  1.4186132e+00  1.1664669e-05 -4.1842096e-06  1.2392421e-05
  1.4267661e+00  9.9736216e-06 -7.4424131e-06  1.2444382e-05
  1.4349191e+00  8.6976151e-06 -9.5525756e-06  1.2918986e-05
  1.4430720e+00  5.8914133e-06 -1.2018833e-05  1.3385107e-05
  1.4512250e+00  1.8293683e-06 -1.3133684e-05  1.3260477e-05
  1.4593779e+00 -1.2206232e-06 -1.1772200e-05  1.1835312e-05
  1.4675309e+00 -5.0649922e-06 -1.2210312e-05  1.3219148e-05
  1.4756838e+00 -8.2221569e-06 -1.0041128e-05  1.2977986e-05
  1.4838368e+00 -1.0929769e-05 -5.0713935e-06  1.2049020e-05
  1.4919897e+00 -9.8345679e-06 -2.9033316e-06  1.0254173e-05
  1.5001427e+00 -7.9781338e-06 -2.0437312e-07  7.9807510e-06
  1.5082956e+00 -6.1051127e-06 -6.4992688e-07  6.1396096e-06
  1.5164486e+00 -7.6836614e-06 -1.2776922e-06  7.7891687e-06
  1.5246015e+00 -8.8155947e-06 -2.9720637e-08  8.8156448e-06
  1.5327545e+00 -1.0823212e-05  8.7968993e-07  1.0858902e-05
  1.5409074e+00 -1.0433321e-05  5.0598554e-06  1.1595531e-05
  1.5490604e+00 -9.2469990e-06  7.5812499e-06  1.1957522e-05
  1.5572133e+00 -7.8830891e-06  1.0018330e-05  1.2747942e-05
  1.5653663e+00 -4.8849853e-06  1.2823700e-05  1.3722622e-05
  1.5735192e+00 -8.2467201e-07  1.2658123e-05  1.2684958e-05
  1.5816722e+00  1.0511184e-06  1.2192822e-05  1.2238046e-05
  1.5898251e+00  3.0756087e-06  1.2520913e-05  1.2893124e-05
  1.5979781e+00  6.8351938e-06  1.0653819e-05  1.2657951e-05
  1.6061310e+00  8.3823559e-06  9.9521456e-06  1.3011883e-05
  1.6142840e+00  1.2199587e-05  8.7420856e-06  1.5008464e-05
  1.6224369e+00  1.3505133e-05  3.7250134e-06  1.4009438e-05
  1.6305899e+00  1.2342701e-05  1.0423949e-06  1.2386640e-05
  1.6387428e+00  1.1150744e-05 -2.8143154e-06  1.1500412e-05
  1.6468958e+00  1.0495223e-05 -1.9653259e-06  1.0677650e-05
  1.6550487e+00  9.1986234e-06 -3.0811023e-06  9.7009208e-06
  1.6632017e+00  1.0569442e-05 -5.5349852e-06  1.1931017e-05
  1.6713546e+00  8.8576306e-06 -5.5285170e-06  1.0441366e-05
  1.6795076e+00  8.1597722e-06 -8.2532479e-06  1.1605946e-05
  1.6876605e+00  6.0619973e-06 -9.9095146e-06  1.1616639e-05
  1.6958135e+00  4.1297207e-06 -9.5876625e-06  1.0439246e-05
  1.7039664e+00  4.7613166e-06 -1.2569207e-05  1.3440800e-05
  1.7121194e+00  1.7641551e-06 -1.5569635e-05  1.5669262e-05
  1.7202723e+00 -4.5189612e-06 -1.7174088e-05  1.7758669e-05
  1.7284253e+00 -1.2019871e-05 -1.8266127e-05  2.1866154e-05
  1.7365782e+00 -1.6187296e-05 -1.3481797e-05  2.1066262e-05
  1.7447312e+00 -2.1168508e-05 -6.5360374e-06  2.2154583e-05
  1.7528841e+00 -2.0030851e-05 -2.6426251e-06  2.0204417e-05
  1.7610371e+00 -1.9356858e-05  3.4060619e-06  1.9654242e-05
  1.7691900e+00 -1.4744017e-05  7.7658995e-06  1.6664190e-05
  1.7773430e+00 -1.0546242e-05  9.3459523e-06  1.4091489e-05
  1.7854959e+00 -8.5252836e-06  8.8375021e-06  1.2279328e-05
  1.7936489e+00 -7.6160940e-06  8.9712059e-06  1.1768068e-05
  1.8018018e+00 -4.7792141e-06  1.0635737e-05  1.1660180e-05
  1.8099548e+00 -4.4195144e-06  1.1439917e-05  1.2263923e-05
  1.8181077e+00 -1.4367264e-06  1.3790646e-05  1.3865284e-05
  1.8262606e+00  5.1800841e-08  1.1229195e-05  1.1229315e-05
  1.8344136e+00  3.4755971e-06  1.0914452e-05  1.1454477e-05
  1.8425665e+00  3.4269794e-06  1.0480126e-05  1.1026207e-05
  1.8507195e+00  1.1223175e-06  1.0532326e-05  1.0591954e-05
  1.8588724e+00  6.0949736e-06  1.3805807e-05  1.5091355e-05
  1.8670254e+00  1.1748623e-05  1.2558529e-05  1.7197290e-05
  1.8751783e+00  1.6750093e-05  9.8971795e-06  1.9455584e-05
  1.8833313e+00  1.7439622e-05  4.7319815e-06  1.8070199e-05
  1.8914842e+00  1.6237059e-05  6.1969540e-07  1.6248880e-05
  1.8996372e+00  1.4880869e-05  7.7809446e-09  1.4880871e-05
  1.9077901e+00  1.7794593e-05 -1.7132774e-06  1.7876881e-05
  1.9159431e+00  1.8747408e-05 -6.3382170e-06  1.9789853e-05
  1.9240960e+00  1.4236963e-05 -1.2291395e-05  1.8808761e-05
  1.9322490e+00  1.1818489e-05 -1.5846247e-05  1.9768162e-05
  1.9404019e+00  8.5960291e-06 -1.6472336e-05  1.8580354e-05
  1.9485549e+00  4.1617381e-06 -1.7742292e-05  1.8223858e-05
  1.9567078e+00  2.5315703e-06 -1.9839269e-05  2.0000136e-05
  1.9648608e+00 -2.3069513e-07 -2.1038235e-05  2.1039500e-05
  1.9730137e+00 -7.5344401e-06 -2.4290394e-05  2.5432087e-05
  1.9811667e+00 -1.4479201e-05 -2.1166808e-05  2.5645292e-05
  1.9893196e+00 -2.1304974e-05 -1.1816073e-05  2.4362297e-05
  1.9974726e+00 -2.2135319e-05 -9.2094399e-06  2.3974697e-05
  2.0056255e+00 -2.4391030e-05  9.7323750e-07  2.4410440e-05
  2.0137785e+00 -2.1596980e-05  7.0541861e-06  2.2719839e-05
  2.0219314e+00 -1.6977548e-05  7.9276497e-06  1.8737256e-05
  2.0300844e+00 -1.1711726e-05  9.1281972e-06  1.4848856e-05
  2.0382373e+00 -1.3570640e-05  7.2518346e-06  1.5386727e-05
  2.0463903e+00 -1.2843537e-05  8.9159439e-06  1.5634913e-05
  2.0545432e+00 -1.3768511e-05  1.1702640e-05  1.8069966e-05
  2.0626962e+00 -1.4568531e-05  1.4095952e-05  2.0271605e-05
  2.0708491e+00 -8.6374579e-06  2.1218367e-05  2.2909055e-05
  2.0790021e+00 -9.8441390e-07  2.8915922e-05  2.8932673e-05
  2.0871550e+00  1.0905708e-05  2.2488815e-05  2.4993625e-05
  2.0953080e+00  1.6064192e-05  1.6605001e-05  2.3103773e-05
  2.1034609e+00  1.2118480e-05  1.1784271e-05  1.6903449e-05
  2.1116139e+00  1.3772744e-05  1.3043085e-05  1.8968673e-05
  2.1197668e+00  1.7321442e-05  1.2937612e-05  2.1619763e-05
  2.1279198e+00  2.2622583e-05  9.5888243e-06  2.4570853e-05
  2.1360727e+00  2.5085843e-05  3.1463316e-06  2.5282384e-05
  2.1442257e+00  2.5784019e-05 -2.0906423e-06  2.5868638e-05
  2.1523786e+00  2.2047232e-05 -5.7572882e-06  2.2786548e-05
  2.1605316e+00  2.2800159e-05 -9.1081066e-06  2.4552084e-05
  2.1686845e+00  2.3711961e-05 -1.5473239e-05  2.8313923e-05
  2.1768375e+00  1.8851480e-05 -2.3740138e-05  3.0314558e-05
  2.1849904e+00  1.2782086e-05 -2.8342741e-05  3.1091682e-05
  2.1931434e+00  6.6202911e-06 -3.1872128e-05  3.2552432e-05
  2.2012963e+00 -3.9627057e-06 -3.2547480e-05  3.2787825e-05
  2.2094493e+00 -1.2234299e-05 -3.2814512e-05  3.5020998e-05
  2.2176022e+00 -1.9047828e-05 -2.8248575e-05  3.4070540e-05
  2.2257552e+00 -2.6797791e-05 -2.5412820e-05  3.6931464e-05
  2.2339081e+00 -3.2699904e-05 -1.5838508e-05  3.6333759e-05
  2.2420611e+00 -3.3154437e-05 -2.3900984e-06  3.3240477e-05
  2.2502140e+00 -2.6139970e-05  6.0318204e-06  2.6826869e-05
  2.2583670e+00 -1.8944369e-05  6.2205236e-06  1.9939509e-05
  2.2665199e+00 -2.1159109e-05  5.1066897e-06  2.1766630e-05
  2.2746729e+00 -2.1849613e-05  7.7547728e-06  2.3184954e-05
  2.2828258e+00 -2.2552603e-05  1.3984983e-05  2.6536761e-05
  2.2909788e+00 -2.0527513e-05  2.1757562e-05  2.9912712e-05
  2.2991317e+00 -1.4058753e-05  2.8433499e-05  3.1719275e-05
  2.3072847e+00 -3.5219312e-06  2.9793227e-05  3.0000673e-05
  2.3154376e+00  1.2300146e-06  2.1556621e-05  2.1591685e-05
  2.3235906e+00  1.0501741e-06  1.9899287e-05  1.9926979e-05
  2.3317435e+00 -2.1848553e-06  2.2202292e-05  2.2309535e-05
  2.3398965e+00  3.9474101e-06  2.7426886e-05  2.7709495e-05
  2.3480494e+00  1.3983122e-05  2.5580464e-05  2.9152836e-05
  2.3562024e+00  1.8041212e-05  2.2251707e-05  2.8646532e-05
  2.3643553e+00  1.9821307e-05  2.0383088e-05  2.8431576e-05
  2.3725083e+00  2.9533118e-05  2.0409525e-05  3.5899217e-05
  2.3806612e+00  3.5861408e-05  7.4292636e-06  3.6622869e-05
  2.3888142e+00  3.7993373e-05 -2.5473643e-06  3.8078674e-05
  2.3969671e+00  3.6649155e-05 -9.9755470e-06  3.7982524e-05
  2.4051201e+00  3.1613608e-05 -2.3918304e-05  3.9642218e-05
  2.4132730e+00  1.6156791e-05 -3.0919567e-05  3.4886409e-05
  2.4214260e+00  7.2960427e-06 -2.6116670e-05  2.7116650e-05
  2.4295789e+00  5.2623971e-06 -2.2223848e-05  2.2838394e-05
  2.4377318e+00  1.7066384e-06 -2.2997720e-05  2.3060957e-05
  2.4458848e+00 -3.5484742e-06 -2.1638864e-05  2.1927885e-05
  2.4540377e+00 -5.8735691e-06 -1.2559849e-05  1.3865375e-05
  2.4621907e+00  1.4799172e-06 -1.1261601e-05  1.1358425e-05
  2.4703436e+00  3.3225379e-06 -1.8081117e-05  1.8383853e-05
  2.4784966e+00 -4.1140743e-06 -2.1936828e-05  2.2319275e-05
  2.4866495e+00 -4.1349023e-06 -2.8286744e-05  2.8587363e-05
  2.4948025e+00 -1.6804421e-05 -3.1003990e-05  3.5265223e-05
  2.5029554e+00 -3.0464861e-05 -2.7314938e-05  4.0917155e-05
  2.5111084e+00 -3.6586754e-05 -2.1356741e-05  4.2363911e-05
  2.5192613e+00 -4.5571554e-05 -1.1823612e-05  4.7080403e-05
  2.5274143e+00 -4.8767932e-05  3.5893908e-06  4.8899846e-05
  2.5355672e+00 -4.1529905e-05  1.4126869e-05  4.3866861e-05
  2.5437202e+00 -4.2040402e-05  2.3134633e-05  4.7985484e-05
  2.5518731e+00 -3.1879537e-05  3.5962223e-05  4.8058156e-05
  2.5600261e+00 -1.3528495e-05  4.6607396e-05  4.8531120e-05
  2.5681790e+00 -5.1565333e-07  4.5046232e-05  4.5049183e-05
  2.5763320e+00  6.2212448e-06  3.4900012e-05  3.5450173e-05
  2.5844849e+00  1.0672748e-05  4.2188505e-05  4.3517554e-05
  2.5926379e+00  2.1976325e-05  4.1850991e-05  4.7270121e-05
  2.6007908e+00  3.7775434e-05  3.3666897e-05  5.0600824e-05
  2.6089438e+00  3.9474692e-05  2.3819620e-05  4.6104508e-05
  2.6170967e+00  4.5324373e-05  1.1775528e-05  4.6829070e-05
  2.6252497e+00  4.4869818e-05 -3.4715292e-06  4.5003912e-05
  2.6334026e+00  3.2979660e-05 -6.7537491e-06  3.3664092e-05
  2.6415556e+00  2.8623975e-05 -9.8756755e-06  3.0279711e-05
  2.6497085e+00  3.6183714e-05 -1.2331126e-05  3.8227187e-05
  2.6578615e+00  3.2783102e-05 -2.2377652e-05  3.9692457e-05
  2.6660144e+00  2.6737850e-05 -3.2980314e-05  4.2457199e-05
  2.6741674e+00  1.7687732e-05 -3.9419780e-05  4.3206190e-05
  2.6823203e+00  4.5649311e-06 -4.3649838e-05  4.3887891e-05
  2.6904733e+00 -9.7958966e-06 -4.2494911e-05  4.3609369e-05
  2.6986262e+00 -1.8554498e-05 -3.1205788e-05  3.6305242e-05
  2.7067792e+00 -2.2387444e-05 -2.4460248e-05  3.3158730e-05
  2.7149321e+00 -2.3485083e-05 -2.1163790e-05  3.1614160e-05
  2.7230851e+00 -2.3253779e-05 -1.5631331e-05  2.8019221e-05
  2.7312380e+00 -2.6075522e-05 -9.0215567e-06  2.7592052e-05
  2.7393910e+00 -2.4376713e-05 -8.3177457e-06  2.5756728e-05
  2.7475439e+00 -2.1960481e-05 -5.9559039e-06  2.2753802e-05
  2.7556969e+00 -2.5068871e-05 -6.9264426e-06  2.6008151e-05
  2.7638498e+00 -2.7655866e-05 -4.0516406e-06  2.7951077e-05
  2.7720028e+00 -3.4353577e-05  4.6016439e-06  3.4660401e-05
  2.7801557e+00 -3.4659387e-05  1.0436143e-05  3.6196494e-05
  2.7883087e+00 -3.8072905e-05  1.7365454e-05  4.1846208e-05
  2.7964616e+00 -3.6337636e-05  3.5159013e-05  5.0562634e-05
  2.8046146e+00 -2.6976051e-05  4.6725916e-05  5.3953856e-05
  2.8127675e+00 -9.9018895e-06  5.5072839e-05  5.5955921e-05
  2.8209205e+00  6.0599167e-06  5.5854922e-05  5.6182692e-05
  2.8290734e+00  2.4213442e-05  4.9569031e-05  5.5166834e-05
  2.8372264e+00  3.3559689e-05  3.8760994e-05  5.1270531e-05
  2.8453793e+00  3.8996120e-05  2.5301003e-05  4.6484816e-05
  2.8535323e+00  3.6735651e-05  1.3670996e-05  3.9196992e-05
  2.8616852e+00  3.5913321e-05  1.1229791e-05  3.7628112e-05
  2.8698382e+00  3.7086510e-05  7.6007049e-06  3.7857363e-05
  2.8779911e+00  4.2512913e-05  2.6303314e-06  4.2594207e-05
  2.8861441e+00  4.6364013e-05 -9.0519458e-06  4.7239384e-05
  2.8942970e+00  4.4480940e-05 -2.2122172e-05  4.9678411e-05
  2.9024500e+00  3.6780488e-05 -3.3541493e-05  4.9777868e-05
  2.9106029e+00  2.8768795e-05 -4.0084198e-05  4.9339502e-05
  2.9187559e+00  2.0684467e-05 -4.8068714e-05  5.2330187e-05
  2.9269088e+00  8.4912942e-06 -5.0305497e-05  5.1017106e-05
  2.9350618e+00 -3.7425030e-06 -5.4892441e-05  5.5019873e-05
  2.9432147e+00 -1.9138938e-05 -5.1016137e-05  5.4488028e-05
