Spectra of the velocity (only positive half of the frequency range, not doubled in amplitude) 
Units as in the International System of Units (Hz, m, m/s, m/s^2) 
Time = 2012_11_12_11_15_04 - R= 0.63765 - M= 1.8 - Station =  INSH  - Channel = 2 
-------------------- 
f 	 Re 	 Im 	 Abs 
  1.6695452e+00  6.0905898e-06 -8.1063039e-06  1.0139401e-05
  1.6777696e+00  4.9032211e-06 -9.9936340e-06  1.1131680e-05
  1.6859939e+00  1.1402529e-06 -1.0761585e-05  1.0821825e-05
  1.6942183e+00 -1.5687402e-06 -1.0229302e-05  1.0348892e-05
  1.7024426e+00 -4.3005650e-06 -8.4165606e-06  9.4516322e-06
  1.7106670e+00 -4.3444276e-06 -6.6781450e-06  7.9669110e-06
  1.7188914e+00 -4.5792427e-06 -5.9281462e-06  7.4908198e-06
  1.7271157e+00 -5.4750341e-06 -6.4253200e-06  8.4416074e-06
  1.7353401e+00 -7.1557970e-06 -6.3816200e-06  9.5880397e-06
  1.7435644e+00 -9.9116116e-06 -4.4333141e-06  1.0857915e-05
  1.7517888e+00 -1.1028930e-05 -2.1442724e-06  1.1235444e-05
  1.7600132e+00 -1.0775705e-05  8.5459580e-07  1.0809540e-05
  1.7682375e+00 -1.0236717e-05  3.4629191e-06  1.0806580e-05
  1.7764619e+00 -8.6046232e-06  4.7552198e-06  9.8311574e-06
  1.7846862e+00 -8.3875508e-06  6.8613745e-06  1.0836488e-05
  1.7929106e+00 -7.0045386e-06  7.3590925e-06  1.0159715e-05
  1.8011350e+00 -5.7759773e-06  8.2289433e-06  1.0053727e-05
  1.8093593e+00 -4.7726513e-06  9.2496870e-06  1.0408406e-05
  1.8175837e+00 -2.8828045e-06  1.0608471e-05  1.0993190e-05
  1.8258080e+00 -4.5948135e-07  1.1385405e-05  1.1394673e-05
  1.8340324e+00  3.0576100e-06  1.0125511e-05  1.0577096e-05
  1.8422568e+00  4.8913911e-06  9.3848309e-06  1.0583041e-05
  1.8504811e+00  7.6185326e-06  7.3210223e-06  1.0565955e-05
  1.8587055e+00  8.5200343e-06  5.5597573e-06  1.0173588e-05
  1.8669298e+00  8.6961721e-06  3.6024839e-06  9.4128263e-06
  1.8751542e+00  9.1924788e-06  3.0599314e-06  9.6883872e-06
  1.8833786e+00  1.0091302e-05  2.7665438e-06  1.0463658e-05
  1.8916029e+00  1.1896736e-05  6.7043479e-07  1.1915612e-05
  1.8998273e+00  1.2660493e-05 -2.2979417e-06  1.2867347e-05
  1.9080516e+00  1.2078189e-05 -5.5347990e-06  1.3285957e-05
  1.9162760e+00  1.0043121e-05 -9.3533849e-06  1.3724070e-05
  1.9245004e+00  6.3617082e-06 -1.1053851e-05  1.2753782e-05
  1.9327247e+00  2.8604641e-06 -1.1101039e-05  1.1463652e-05
  1.9409491e+00  1.6064649e-06 -9.1602171e-06  9.3000165e-06
  1.9491735e+00  1.7250484e-06 -9.4403384e-06  9.5966547e-06
  1.9573978e+00  1.0543509e-06 -1.1850089e-05  1.1896902e-05
  1.9656222e+00 -3.1017620e-06 -1.3459911e-05  1.3812680e-05
  1.9738465e+00 -7.1519781e-06 -1.2783277e-05  1.4647968e-05
  1.9820709e+00 -1.1092234e-05 -8.7490884e-06  1.4127427e-05
  1.9902953e+00 -1.2189907e-05 -5.1573668e-06  1.3236022e-05
  1.9985196e+00 -1.1631294e-05 -1.5722962e-06  1.1737082e-05
  2.0067440e+00 -1.0528349e-05 -4.2719147e-07  1.0537013e-05
  2.0149683e+00 -1.0173748e-05  4.0774925e-07  1.0181915e-05
  2.0231927e+00 -1.0692207e-05  1.1369246e-06  1.0752483e-05
  2.0314171e+00 -1.0930129e-05  3.1779310e-06  1.1382748e-05
  2.0396414e+00 -1.0467049e-05  5.3606344e-06  1.1759911e-05
  2.0478658e+00 -8.4935305e-06  7.0864710e-06  1.1061561e-05
  2.0560901e+00 -7.7688592e-06  7.2654606e-06  1.0636827e-05
  2.0643145e+00 -7.3661128e-06  9.0335458e-06  1.1656096e-05
  2.0725389e+00 -6.3731851e-06  1.2524620e-05  1.4052885e-05
  2.0807632e+00 -2.5845373e-06  1.5477172e-05  1.5691485e-05
  2.0889876e+00  1.5230018e-06  1.6571752e-05  1.6641589e-05
  2.0972119e+00  5.8566332e-06  1.6270130e-05  1.7292116e-05
  2.1054363e+00  1.0284777e-05  1.5624289e-05  1.8705482e-05
  2.1136607e+00  1.4253741e-05  1.2678313e-05  1.9076393e-05
  2.1218850e+00  1.6064455e-05  9.2458084e-06  1.8535148e-05
  2.1301094e+00  1.6876407e-05  5.4441711e-06  1.7732798e-05
  2.1383337e+00  1.7706791e-05  2.4352774e-06  1.7873472e-05
  2.1465581e+00  1.8591933e-05 -2.2504747e-06  1.8727643e-05
  2.1547825e+00  1.7819981e-05 -6.5408185e-06  1.8982466e-05
  2.1630068e+00  1.4906539e-05 -1.1494478e-05  1.8823600e-05
  2.1712312e+00  1.2012806e-05 -1.4270569e-05  1.8653596e-05
  2.1794555e+00  7.8103390e-06 -1.6359779e-05  1.8128535e-05
  2.1876799e+00  4.8800937e-06 -1.9014172e-05  1.9630437e-05
  2.1959043e+00 -8.8140297e-07 -1.9308529e-05  1.9328635e-05
  2.2041286e+00 -5.8096693e-06 -1.9366762e-05  2.0219390e-05
  2.2123530e+00 -1.0975396e-05 -1.6007275e-05  1.9408559e-05
  2.2205774e+00 -1.4128708e-05 -1.1591400e-05  1.8275145e-05
  2.2288017e+00 -1.4054373e-05 -6.2533679e-06  1.5382783e-05
  2.2370261e+00 -1.2694327e-05 -3.9258030e-06  1.3287508e-05
  2.2452504e+00 -1.1041684e-05 -3.6559175e-06  1.1631187e-05
  2.2534748e+00 -1.2791380e-05 -4.0871579e-06  1.3428487e-05
  2.2616992e+00 -1.5022233e-05 -2.0606087e-06  1.5162902e-05
  2.2699235e+00 -1.6779050e-05  1.6447846e-06  1.6859473e-05
  2.2781479e+00 -1.5415769e-05  6.4749977e-06  1.6720393e-05
  2.2863722e+00 -1.2884697e-05  1.0112292e-05  1.6379068e-05
  2.2945966e+00 -9.0837551e-06  1.3070873e-05  1.5917359e-05
  2.3028210e+00 -6.2629719e-06  1.4109837e-05  1.5437368e-05
  2.3110453e+00 -2.4458178e-06  1.4391147e-05  1.4597504e-05
  2.3192697e+00  1.3678608e-07  1.5629829e-05  1.5630428e-05
  2.3274940e+00  4.1421775e-06  1.4616525e-05  1.5192118e-05
  2.3357184e+00  6.9106559e-06  1.3926451e-05  1.5546807e-05
  2.3439428e+00  7.6044879e-06  9.6779173e-06  1.2308140e-05
  2.3521671e+00  7.2930495e-06  9.1027243e-06  1.1663968e-05
  2.3603915e+00  7.3690453e-06  1.0118855e-05  1.2517749e-05
  2.3686158e+00  1.1483342e-05  1.0722656e-05  1.5711222e-05
  2.3768402e+00  1.4590077e-05  7.4046050e-06  1.6361495e-05
  2.3850646e+00  1.7805582e-05  1.7685485e-06  1.7893198e-05
  2.3932889e+00  1.6161399e-05 -3.8202544e-06  1.6606781e-05
  2.4015133e+00  1.4378678e-05 -9.6772815e-06  1.7331940e-05
  2.4097376e+00  1.0074780e-05 -1.1893678e-05  1.5587199e-05
  2.4179620e+00  6.0701914e-06 -1.3490687e-05  1.4793439e-05
  2.4261864e+00  2.6891908e-06 -1.1361042e-05  1.1674974e-05
  2.4344107e+00  9.3482453e-07 -9.6410552e-06  9.6862709e-06
  2.4426351e+00  8.0950332e-07 -7.8207194e-06  7.8625027e-06
  2.4508594e+00  2.1546440e-06 -6.9321112e-06  7.2592463e-06
  2.4590838e+00  4.3211473e-06 -6.6043524e-06  7.8923878e-06
  2.4673082e+00  5.7821498e-06 -1.0225443e-05  1.1747039e-05
  2.4755325e+00  5.5850455e-06 -1.4406263e-05  1.5450992e-05
  2.4837569e+00 -7.1528596e-08 -2.0223700e-05  2.0223826e-05
  2.4919812e+00 -6.9840189e-06 -2.1085350e-05  2.2211900e-05
  2.5002056e+00 -1.6780250e-05 -1.9511247e-05  2.5734521e-05
  2.5084300e+00 -2.2515332e-05 -1.2384493e-05  2.5696611e-05
  2.5166543e+00 -2.6040881e-05 -2.7892881e-06  2.6189838e-05
  2.5248787e+00 -2.2909449e-05  4.9891521e-06  2.3446417e-05
  2.5331031e+00 -1.9796380e-05  1.1811716e-05  2.3052404e-05
  2.5413274e+00 -1.5865669e-05  1.3266021e-05  2.0681073e-05
  2.5495518e+00 -1.2107312e-05  1.8279079e-05  2.1925139e-05
  2.5577761e+00 -8.6752129e-06  2.0403910e-05  2.2171578e-05
  2.5660005e+00 -3.2875925e-06  2.0932870e-05  2.1189463e-05
  2.5742249e+00  4.3100902e-07  2.0228069e-05  2.0232661e-05
  2.5824492e+00  3.5566190e-06  1.9033981e-05  1.9363418e-05
  2.5906736e+00  7.2932804e-06  1.8685511e-05  2.0058421e-05
  2.5988979e+00  1.1224390e-05  1.5631264e-05  1.9243787e-05
  2.6071223e+00  1.3906359e-05  1.0667017e-05  1.7526325e-05
  2.6153467e+00  1.5985435e-05  6.0140446e-06  1.7079311e-05
  2.6235710e+00  1.4417950e-05  5.2561131e-07  1.4427528e-05
  2.6317954e+00  1.2151160e-05 -2.1218303e-06  1.2335025e-05
  2.6400197e+00  8.9953754e-06 -2.7422356e-06  9.4040754e-06
  2.6482441e+00  1.0511094e-05 -1.7196176e-06  1.0650830e-05
  2.6564685e+00  1.4043177e-05 -2.2757230e-06  1.4226374e-05
  2.6646928e+00  1.5177323e-05 -8.7043249e-06  1.7496183e-05
  2.6729172e+00  1.3673723e-05 -1.3292000e-05  1.9069556e-05
  2.6811415e+00  7.6084896e-06 -1.8426027e-05  1.9935085e-05
  2.6893659e+00  1.9306035e-06 -1.8361318e-05  1.8462536e-05
  2.6975903e+00 -3.8158887e-06 -1.6167261e-05  1.6611482e-05
  2.7058146e+00 -6.7681115e-06 -1.3796536e-05  1.5367229e-05
  2.7140390e+00 -7.9914260e-06 -9.4983932e-06  1.2412992e-05
  2.7222633e+00 -8.9545978e-06 -7.0033265e-06  1.1367999e-05
  2.7304877e+00 -9.4168594e-06 -4.0211260e-06  1.0239467e-05
  2.7387121e+00 -9.3668572e-06 -1.1753026e-06  9.4403045e-06
  2.7469364e+00 -7.9585027e-06  1.7836759e-06  8.1559343e-06
  2.7551608e+00 -4.9115618e-06  3.7454346e-06  6.1767079e-06
  2.7633851e+00 -1.2333008e-06  3.0923361e-06  3.3292001e-06
  2.7716095e+00  1.3517256e-06  8.9251791e-07  1.6197994e-06
  2.7798339e+00  1.1587917e-06 -3.5948384e-06  3.7769910e-06
  2.7880582e+00 -1.8500278e-06 -7.0678328e-06  7.3059471e-06
  2.7962826e+00 -6.6989998e-06 -7.3608131e-06  9.9527970e-06
  2.8045069e+00 -1.0923113e-05 -4.6360839e-06  1.1866240e-05
  2.8127313e+00 -1.2645868e-05 -7.4787667e-07  1.2667963e-05
  2.8209557e+00 -1.3888682e-05  2.4096255e-06  1.4096162e-05
  2.8291800e+00 -1.4275791e-05  5.9603896e-06  1.5470114e-05
  2.8374044e+00 -1.2314266e-05  1.0596940e-05  1.6246115e-05
  2.8456288e+00 -9.1356426e-06  1.3935276e-05  1.6662889e-05
  2.8538531e+00 -4.3755258e-06  1.6549196e-05  1.7117859e-05
  2.8620775e+00 -5.5976676e-07  1.5657432e-05  1.5667434e-05
  2.8703018e+00  2.7307195e-06  1.5615737e-05  1.5852699e-05
  2.8785262e+00  5.2535266e-06  1.5502970e-05  1.6368923e-05
  2.8867506e+00  8.7925220e-06  1.3959062e-05  1.6497390e-05
  2.8949749e+00  1.1546539e-05  1.2098605e-05  1.6724198e-05
  2.9031993e+00  1.5878195e-05  9.2820451e-06  1.8392211e-05
  2.9114236e+00  1.7007214e-05  4.9758997e-06  1.7720184e-05
  2.9196480e+00  1.5933280e-05  2.2363708e-07  1.5934849e-05
  2.9278724e+00  1.3194569e-05 -2.0962228e-06  1.3360045e-05
  2.9360967e+00  1.1412746e-05 -2.2351536e-06  1.1629561e-05
  2.9443211e+00  1.1909830e-05 -1.7454739e-06  1.2037057e-05
  2.9525454e+00  1.4257426e-05 -3.2186504e-06  1.4616220e-05
