Spectra of the displacement (only positive half of the frequency range, not doubled in amplitude) 
Units as in the International System of Units (Hz, m, m/s, m/s^2) 
Time = 2012_11_12_11_15_04 - R= 0.63765 - M= 1.8 - Station =  INSH  - Channel = 2 
-------------------- 
f 	 Re 	 Im 	 Abs 
  1.2747759e+00  3.2146641e-08  5.7711410e-07  5.7800873e-07
  1.2830002e+00  4.8760565e-08  6.0672528e-07  6.0868149e-07
  1.2912246e+00  1.5591183e-07  6.6913732e-07  6.8706131e-07
  1.2994490e+00  3.4519649e-07  6.6004906e-07  7.4486601e-07
  1.3076733e+00  7.1693731e-07  6.6834779e-07  9.8014686e-07
  1.3158977e+00  8.3300303e-07  3.9953318e-07  9.2386190e-07
  1.3241220e+00  9.4809857e-07  3.2421562e-07  1.0020013e-06
  1.3323464e+00  1.0699808e-06  2.0129796e-07  1.0887515e-06
  1.3405708e+00  1.1783041e-06 -1.3924037e-07  1.1865026e-06
  1.3487951e+00  1.0087175e-06 -4.0180257e-07  1.0857976e-06
  1.3570195e+00  8.9942567e-07 -3.6261350e-07  9.6977063e-07
  1.3652439e+00  1.0335493e-06 -4.9768058e-07  1.1471313e-06
  1.3734682e+00  9.9993184e-07 -8.6777908e-07  1.3239729e-06
  1.3816926e+00  6.4461720e-07 -1.1757009e-06  1.3408221e-06
  1.3899169e+00  2.2835090e-07 -1.3329788e-06  1.3523966e-06
  1.3981413e+00 -2.1019468e-07 -1.3885073e-06  1.4043270e-06
  1.4063657e+00 -6.5333231e-07 -1.1952407e-06  1.3621467e-06
  1.4145900e+00 -9.1474196e-07 -9.5909781e-07  1.3253760e-06
  1.4228144e+00 -1.0158559e-06 -6.5206214e-07  1.2071240e-06
  1.4310387e+00 -1.1058219e-06 -4.3605537e-07  1.1886910e-06
  1.4392631e+00 -1.0827030e-06 -2.5798563e-07  1.1130149e-06
  1.4474875e+00 -1.0937581e-06 -9.7300145e-08  1.0980774e-06
  1.4557118e+00 -1.2125465e-06  5.1695255e-08  1.2136480e-06
  1.4639362e+00 -1.0743134e-06  3.1721389e-07  1.1201669e-06
  1.4721605e+00 -1.0244890e-06  6.2827286e-07  1.2017922e-06
  1.4803849e+00 -7.0878179e-07  7.8079165e-07  1.0545175e-06
  1.4886093e+00 -5.1369432e-07  8.5027507e-07  9.9340302e-07
  1.4968336e+00 -3.8541800e-07  7.9713789e-07  8.8542411e-07
  1.5050580e+00 -2.9047185e-07  8.5729859e-07  9.0517113e-07
  1.5132823e+00 -7.5646858e-08  9.9298293e-07  9.9586021e-07
  1.5215067e+00  1.0768655e-07  9.9408885e-07  9.9990451e-07
  1.5297311e+00  2.6727117e-07  1.1190471e-06  1.1505217e-06
  1.5379554e+00  5.9130523e-07  1.1457708e-06  1.2893536e-06
  1.5461798e+00  8.9938755e-07  1.0354725e-06  1.3715324e-06
  1.5544041e+00  1.1592180e-06  7.5172532e-07  1.3816212e-06
  1.5626285e+00  1.3142537e-06  4.8965442e-07  1.4025064e-06
  1.5708529e+00  1.3075571e-06  1.3436619e-07  1.3144428e-06
  1.5790772e+00  1.2466817e-06 -1.1084476e-07  1.2515997e-06
  1.5873016e+00  1.1963406e-06 -2.7000027e-07  1.2264302e-06
  1.5955259e+00  1.1267458e-06 -6.8209999e-07  1.3171243e-06
  1.6037503e+00  8.9924232e-07 -1.0186745e-06  1.3587989e-06
  1.6119747e+00  5.4644637e-07 -1.1485872e-06  1.2719497e-06
  1.6201990e+00  3.3262218e-07 -1.3739091e-06  1.4135996e-06
  1.6284234e+00 -8.9635086e-08 -1.4155908e-06  1.4184258e-06
  1.6366478e+00 -5.5615969e-07 -1.3592015e-06  1.4685852e-06
  1.6448721e+00 -7.5243622e-07 -9.4978979e-07  1.2117182e-06
  1.6530965e+00 -7.4215703e-07 -6.9241055e-07  1.0150022e-06
  1.6613208e+00 -7.1679600e-07 -6.4471251e-07  9.6408025e-07
  1.6695452e+00 -7.7276035e-07 -5.8060571e-07  9.6657207e-07
  1.6777696e+00 -9.4800639e-07 -4.6512459e-07  1.0559626e-06
  1.6859939e+00 -1.0158752e-06 -1.0763792e-07  1.0215617e-06
  1.6942183e+00 -9.6094110e-07  1.4736752e-07  9.7217539e-07
  1.7024426e+00 -7.8683251e-07  4.0204360e-07  8.8359745e-07
  1.7106670e+00 -6.2131308e-07  4.0419154e-07  7.4121572e-07
  1.7188914e+00 -5.4889669e-07  4.2399952e-07  6.9358717e-07
  1.7271157e+00 -5.9209781e-07  5.0452829e-07  7.7790013e-07
  1.7353401e+00 -5.8528376e-07  6.5628662e-07  8.7935727e-07
  1.7435644e+00 -4.0467897e-07  9.0474544e-07  9.9112531e-07
  1.7517888e+00 -1.9481318e-07  1.0020093e-06  1.0207717e-06
  1.7600132e+00  7.7279619e-08  9.7442832e-07  9.7748795e-07
  1.7682375e+00  3.1168929e-07  9.2138306e-07  9.7267515e-07
  1.7764619e+00  4.2602475e-07  7.7089654e-07  8.8078292e-07
  1.7846862e+00  6.1188440e-07  7.4798592e-07  9.6637749e-07
  1.7929106e+00  6.5325954e-07  6.2178613e-07  9.0186807e-07
  1.8011350e+00  7.2713985e-07  5.1038671e-07  8.8838446e-07
  1.8093593e+00  8.1362137e-07  4.1981216e-07  9.1554463e-07
  1.8175837e+00  9.2892046e-07  2.5242996e-07  9.6260797e-07
  1.8258080e+00  9.9246113e-07  4.0052802e-08  9.9326901e-07
  1.8340324e+00  8.7867869e-07 -2.6533542e-07  9.1786661e-07
  1.8422568e+00  8.1076767e-07 -4.2257360e-07  9.1428259e-07
  1.8504811e+00  6.2966159e-07 -6.5524965e-07  9.0874960e-07
  1.8587055e+00  4.7606405e-07 -7.2954300e-07  8.7113143e-07
  1.8669298e+00  3.0711015e-07 -7.4134482e-07  8.0243927e-07
  1.8751542e+00  2.5971368e-07 -7.8021767e-07  8.2230822e-07
  1.8833786e+00  2.3378684e-07 -8.5276567e-07  8.8423163e-07
  1.8916029e+00  5.6408779e-08 -1.0009629e-06  1.0025510e-06
  1.8998273e+00 -1.9250633e-07 -1.0606122e-06  1.0779410e-06
  1.9080516e+00 -4.6167022e-07 -1.0074693e-06  1.1082120e-06
  1.9162760e+00 -7.7683874e-07 -8.3412430e-07  1.1398429e-06
  1.9245004e+00 -9.1414636e-07 -5.2610917e-07  1.0547296e-06
  1.9327247e+00 -9.1414221e-07 -2.3555191e-07  9.4400247e-07
  1.9409491e+00 -7.5112420e-07 -1.3172774e-07  7.6258754e-07
  1.9491735e+00 -7.7082751e-07 -1.4085457e-07  7.8359113e-07
  1.9573978e+00 -9.6352428e-07 -8.5728694e-08  9.6733057e-07
  1.9656222e+00 -1.0898389e-06  2.5114732e-07  1.1184023e-06
  1.9738465e+00 -1.0307395e-06  5.7667739e-07  1.1810931e-06
  1.9820709e+00 -7.0252818e-07  8.9067642e-07  1.1343943e-06
  1.9902953e+00 -4.1241138e-07  9.7477197e-07  1.0584250e-06
  1.9985196e+00 -1.2521204e-07  9.2627455e-07  9.3469920e-07
  2.0067440e+00 -3.3880572e-08  8.3500380e-07  8.3569088e-07
  2.0149683e+00  3.2206615e-08  8.0358692e-07  8.0423206e-07
  2.0231927e+00  8.9436449e-08  8.4110503e-07  8.4584665e-07
  2.0314171e+00  2.4898059e-07  8.5634015e-07  8.9180142e-07
  2.0396414e+00  4.1829483e-07  8.1675267e-07  9.1763582e-07
  2.0478658e+00  5.5074259e-07  6.6009569e-07  8.5967652e-07
  2.0560901e+00  5.6239459e-07  6.0136096e-07  8.2336060e-07
  2.0643145e+00  6.9647017e-07  5.6791408e-07  8.9866406e-07
  2.0725389e+00  9.6179385e-07  4.8941129e-07  1.0791528e-06
  2.0807632e+00  1.1838293e-06  1.9768798e-07  1.2002218e-06
  2.0889876e+00  1.2625619e-06 -1.1603385e-07  1.2678827e-06
  2.0972119e+00  1.2347210e-06 -4.4445299e-07  1.3122783e-06
  2.1054363e+00  1.1810772e-06 -7.7745081e-07  1.4139919e-06
  2.1136607e+00  9.5465476e-07 -1.0732817e-06  1.4364189e-06
  2.1218850e+00  6.9349474e-07 -1.2049369e-06  1.3902546e-06
  2.1301094e+00  4.0677101e-07 -1.2609510e-06  1.3249378e-06
  2.1383337e+00  1.8125629e-07 -1.3179062e-06  1.3303122e-06
  2.1465581e+00 -1.6685976e-07 -1.3784849e-06  1.3885470e-06
  2.1547825e+00 -4.8311308e-07 -1.3162062e-06  1.4020688e-06
  2.1630068e+00 -8.4576850e-07 -1.0968293e-06  1.3850483e-06
  2.1712312e+00 -1.0460570e-06 -8.8055915e-07  1.3673404e-06
  2.1794555e+00 -1.1946744e-06 -5.7035073e-07  1.3238379e-06
  2.1876799e+00 -1.3832917e-06 -3.5502956e-07  1.4281253e-06
  2.1959043e+00 -1.3994452e-06  6.3882402e-08  1.4009025e-06
  2.2041286e+00 -1.3984283e-06  4.1950255e-07  1.4599946e-06
  2.2123530e+00 -1.1515509e-06  7.8956141e-07  1.3962366e-06
  2.2205774e+00 -8.3078785e-07  1.0126437e-06  1.3098304e-06
  2.2288017e+00 -4.4654237e-07  1.0035989e-06  1.0984584e-06
  2.2370261e+00 -2.7930428e-07  9.0314766e-07  9.4534998e-07
  2.2452504e+00 -2.5915031e-07  7.8269157e-07  8.2447861e-07
  2.2534748e+00 -2.8866149e-07  9.0340989e-07  9.4840650e-07
  2.2616992e+00 -1.4500428e-07  1.0571090e-06  1.0670079e-06
  2.2699235e+00  1.1532353e-07  1.1764576e-06  1.1820964e-06
  2.2781479e+00  4.5235338e-07  1.0769696e-06  1.1681126e-06
  2.2863722e+00  7.0391920e-07  8.9690700e-07  1.1401510e-06
  2.2945966e+00  9.0660555e-07  6.3005608e-07  1.1040400e-06
  2.3028210e+00  9.7517368e-07  4.3285299e-07  1.0669233e-06
  2.3110453e+00  9.9107626e-07  1.6843633e-07  1.0052875e-06
  2.3192697e+00  1.0725638e-06 -9.3866537e-09  1.0726048e-06
  2.3274940e+00  9.9948365e-07 -2.8324370e-07  1.0388429e-06
  2.3357184e+00  9.4894294e-07 -4.7088941e-07  1.0593534e-06
  2.3439428e+00  6.5713566e-07 -5.1634872e-07  8.3572919e-07
  2.3521671e+00  6.1591864e-07 -4.9347041e-07  7.8922038e-07
  2.3603915e+00  6.8228756e-07 -4.9687520e-07  8.4403867e-07
  2.3686158e+00  7.2048989e-07 -7.7160284e-07  1.0556877e-06
  2.3768402e+00  4.9581772e-07 -9.7696210e-07  1.0955775e-06
  2.3850646e+00  1.1801493e-07 -1.1881634e-06  1.1940100e-06
  2.3932889e+00 -2.5404888e-07 -1.0747414e-06  1.1043595e-06
  2.4015133e+00 -6.4134028e-07 -9.5291485e-07  1.1486357e-06
  2.4097376e+00 -7.8553685e-07 -6.6540480e-07  1.0294813e-06
  2.4179620e+00 -8.8798313e-07 -3.9955176e-07  9.7373284e-07
  2.4261864e+00 -7.4527085e-07 -1.7640772e-07  7.6586443e-07
  2.4344107e+00 -6.3030514e-07 -6.1116205e-08  6.3326121e-07
  2.4426351e+00 -5.0957516e-07 -5.2744864e-08  5.1229763e-07
  2.4508594e+00 -4.5016036e-07 -1.3991918e-07  4.7140399e-07
  2.4590838e+00 -4.2744185e-07 -2.7966999e-07  5.1080509e-07
  2.4673082e+00 -6.5959728e-07 -3.7298046e-07  7.5774863e-07
  2.4755325e+00 -9.2619585e-07 -3.5906925e-07  9.9336271e-07
  2.4837569e+00 -1.2959005e-06  4.5834315e-09  1.2959086e-06
  2.4919812e+00 -1.3466544e-06  4.4604715e-07  1.4186036e-06
  2.5002056e+00 -1.2420224e-06  1.0681761e-06  1.6381758e-06
  2.5084300e+00 -7.8577169e-07  1.4285535e-06  1.6303994e-06
  2.5166543e+00 -1.7639649e-07  1.6468432e-06  1.6562633e-06
  2.5248787e+00  3.1448965e-07  1.4440900e-06  1.4779376e-06
  2.5331031e+00  7.4213051e-07  1.2438072e-06  1.4483832e-06
  2.5413274e+00  8.3080709e-07  9.9361445e-07  1.2951873e-06
  2.5495518e+00  1.1410656e-06  7.5579503e-07  1.3686697e-06
  2.5577761e+00  1.2696120e-06  5.3980604e-07  1.3796032e-06
  2.5660005e+00  1.2983512e-06  2.0391134e-07  1.3142662e-06
  2.5742249e+00  1.2506278e-06 -2.6647717e-08  1.2509117e-06
  2.5824492e+00  1.1730539e-06 -2.1919250e-07  1.1933569e-06
  2.5906736e+00  1.1479221e-06 -4.4805399e-07  1.2322652e-06
  2.5988979e+00  9.5724920e-07 -6.8737486e-07  1.1784779e-06
  2.6071223e+00  6.5118097e-07 -8.4893055e-07  1.0699158e-06
  2.6153467e+00  3.6598014e-07 -9.7278158e-07  1.0393486e-06
  2.6235710e+00  3.1885410e-08 -8.7464300e-07  8.7522401e-07
  2.6317954e+00 -1.2831536e-07 -7.3482809e-07  7.4594715e-07
  2.6400197e+00 -1.6531708e-07 -5.4229081e-07  5.6692950e-07
  2.6482441e+00 -1.0334608e-07 -6.3169879e-07  6.4009669e-07
  2.6564685e+00 -1.3634363e-07 -8.4135799e-07  8.5233377e-07
  2.6646928e+00 -5.1988594e-07 -9.0650073e-07  1.0450000e-06
  2.6729172e+00 -7.9145269e-07 -8.1418184e-07  1.1354688e-06
  2.6811415e+00 -1.0937853e-06 -4.5164670e-07  1.1833643e-06
  2.6893659e+00 -1.0866110e-06 -1.1425187e-07  1.0926010e-06
  2.6975903e+00 -9.5385113e-07  2.2513336e-07  9.8005969e-07
  2.7058146e+00 -8.1150675e-07  3.9809764e-07  9.0389432e-07
  2.7140390e+00 -5.5699872e-07  4.6862811e-07  7.2791474e-07
  2.7222633e+00 -4.0944387e-07  5.2352338e-07  6.6462095e-07
  2.7304877e+00 -2.3438380e-07  5.4889085e-07  5.9683912e-07
  2.7387121e+00 -6.8300434e-08  5.4433675e-07  5.4860500e-07
  2.7469364e+00  1.0334452e-07  4.6110825e-07  4.7254725e-07
  2.7551608e+00  2.1635922e-07  2.8372186e-07  3.5680444e-07
  2.7633851e+00  1.7810061e-07  7.1030967e-08  1.9174260e-07
  2.7716095e+00  5.1251317e-08 -7.7620533e-08  9.3014217e-08
  2.7798339e+00 -2.0581672e-07 -6.6344766e-08  2.1624558e-07
  2.7880582e+00 -4.0346378e-07  1.0560793e-07  4.1705642e-07
  2.7962826e+00 -4.1895258e-07  3.8128440e-07  5.6647953e-07
  2.8045069e+00 -2.6309640e-07  6.1988342e-07  6.7340565e-07
  2.8127313e+00 -4.2317682e-08  7.1555089e-07  7.1680113e-07
  2.8209557e+00  1.3594819e-07  7.8358281e-07  7.9528858e-07
  2.8291800e+00  3.3530050e-07  8.0308168e-07  8.7026812e-07
  2.8374044e+00  5.9440075e-07  6.9072856e-07  9.1127285e-07
  2.8456288e+00  7.7939474e-07  5.1095304e-07  9.3194913e-07
  2.8538531e+00  9.2292287e-07  2.4401626e-07  9.5463635e-07
  2.8620775e+00  8.7068140e-07  3.1127616e-08  8.7123764e-07
  2.8703018e+00  8.6587467e-07 -1.5141526e-07  8.7901395e-07
  2.8785262e+00  8.5716586e-07 -2.9046973e-07  9.0504474e-07
  2.8867506e+00  7.6960365e-07 -4.8475728e-07  9.0954900e-07
  2.8949749e+00  6.6513627e-07 -6.3478571e-07  9.1943415e-07
  2.9031993e+00  5.0884670e-07 -8.7045115e-07  1.0082709e-06
  2.9114236e+00  2.7201092e-07 -9.2971086e-07  9.6868582e-07
  2.9196480e+00  1.2190835e-08 -8.6855001e-07  8.6863556e-07
  2.9278724e+00 -1.1394766e-07 -7.1723787e-07  7.2623291e-07
  2.9360967e+00 -1.2115941e-07 -6.1864277e-07  6.3039549e-07
  2.9443211e+00 -9.4351396e-08 -6.4378452e-07  6.5066174e-07
  2.9525454e+00 -1.7349915e-07 -7.6853678e-07  7.8787736e-07
