Spectra of the acceleration (only positive half of the frequency range, not doubled in amplitude) 
Units as in the International System of Units (Hz, m, m/s, m/s^2) 
Time = 2012_11_12_11_15_04 - R= 0.63765 - M= 1.8 - Station =  INSH  - Channel = 2 
-------------------- 
f 	 Re 	 Im 	 Abs 
  9.5402582e-01  2.0033794e-05  3.0140530e-06  2.0259255e-05
  9.6225019e-01  2.0600001e-05 -3.1545189e-06  2.0840130e-05
  9.7047455e-01  1.9906888e-05 -7.3063018e-06  2.1205335e-05
  9.7869891e-01  1.4403995e-05 -6.5705416e-06  1.5831838e-05
  9.8692327e-01  1.6094454e-05 -5.6488048e-06  1.7056977e-05
  9.9514763e-01  2.4521911e-05 -8.2767892e-06  2.5881061e-05
  1.0033720e+00  2.3370206e-05 -2.2096393e-05  3.2162356e-05
  1.0115963e+00  1.8885473e-05 -3.4457963e-05  3.9293922e-05
  1.0198207e+00  6.8785622e-06 -4.0760662e-05  4.1336983e-05
  1.0280451e+00 -7.7025071e-06 -3.8272022e-05  3.9039420e-05
  1.0362694e+00 -9.5591581e-06 -3.2732038e-05  3.4099323e-05
  1.0444938e+00 -1.7876210e-05 -3.1109313e-05  3.5879635e-05
  1.0527182e+00 -2.6415816e-05 -2.9340693e-05  3.9480015e-05
  1.0609425e+00 -2.9033970e-05 -2.1374593e-05  3.6053359e-05
  1.0691669e+00 -2.5169515e-05 -1.6963814e-05  3.0352520e-05
  1.0773912e+00 -3.3557522e-05 -2.3552441e-05  4.0997863e-05
  1.0856156e+00 -4.7685604e-05 -7.5865584e-06  4.8285326e-05
  1.0938400e+00 -5.0632731e-05  9.7550021e-06  5.1563878e-05
  1.1020643e+00 -4.6748504e-05  2.6170406e-05  5.3575300e-05
  1.1102887e+00 -3.5570150e-05  3.6361359e-05  5.0866335e-05
  1.1185130e+00 -2.7550518e-05  4.1765342e-05  5.0033737e-05
  1.1267374e+00 -1.7033439e-05  4.1927405e-05  4.5255335e-05
  1.1349618e+00 -1.3084901e-05  4.7811728e-05  4.9569910e-05
  1.1431861e+00 -2.5302518e-06  5.4849191e-05  5.4907522e-05
  1.1514105e+00  1.1957690e-05  4.8025910e-05  4.9492165e-05
  1.1596348e+00  1.5388658e-05  4.7797211e-05  5.0213386e-05
  1.1678592e+00  2.4311290e-05  4.6037051e-05  5.2061972e-05
  1.1760836e+00  4.2720161e-05  4.1418519e-05  5.9502150e-05
  1.1843079e+00  5.3450623e-05  2.5339331e-05  5.9152775e-05
  1.1925323e+00  5.2316463e-05  6.9647310e-06  5.2778024e-05
  1.2007566e+00  4.7205532e-05  8.0774213e-07  4.7212442e-05
  1.2089810e+00  5.0162987e-05 -5.1428417e-06  5.0425926e-05
  1.2172054e+00  5.4734571e-05 -2.2526161e-05  5.9188691e-05
  1.2254297e+00  5.1289131e-05 -4.0460850e-05  6.5327294e-05
  1.2336541e+00  3.3299644e-05 -5.0015505e-05  6.0086746e-05
  1.2418784e+00  2.5891236e-05 -4.5978344e-05  5.2767075e-05
  1.2501028e+00  1.9501534e-05 -5.0515548e-05  5.4149150e-05
  1.2583272e+00  4.9314598e-06 -4.8226236e-05  4.8477718e-05
  1.2665515e+00 -8.5758495e-07 -4.5587778e-05  4.5595843e-05
  1.2747759e+00 -2.0623531e-06 -3.7024491e-05  3.7081886e-05
  1.2830002e+00 -3.1687060e-06 -3.9428051e-05  3.9555175e-05
  1.2912246e+00 -1.0262245e-05 -4.4043171e-05  4.5222943e-05
  1.2994490e+00 -2.3011481e-05 -4.4000176e-05  4.9654242e-05
  1.3076733e+00 -4.8399341e-05 -4.5119137e-05  6.6168216e-05
  1.3158977e+00 -5.6944341e-05 -2.7312210e-05  6.3155481e-05
  1.3241220e+00 -6.5624992e-05 -2.2441387e-05  6.9356005e-05
  1.3323464e+00 -7.4984245e-05 -1.4106960e-05  7.6299694e-05
  1.3405708e+00 -8.3598141e-05  9.8788044e-06  8.4179807e-05
  1.3487951e+00 -7.2447146e-05  2.8857880e-05  7.7983115e-05
  1.3570195e+00 -6.5387869e-05  2.6361850e-05  7.0501919e-05
  1.3652439e+00 -7.6052135e-05  3.6621058e-05  8.4409888e-05
  1.3734682e+00 -7.4467601e-05  6.4625831e-05  9.8599805e-05
  1.3816926e+00 -4.8583016e-05  8.8609326e-05  1.0105406e-04
  1.3899169e+00 -1.7415669e-05  1.0166247e-04  1.0314342e-04
  1.3981413e+00  1.6221223e-05  1.0715440e-04  1.0837525e-04
  1.4063657e+00  5.1014117e-05  9.3327929e-05  1.0636044e-04
  1.4145900e+00  7.2263587e-05  7.5767649e-05  1.0470321e-04
  1.4228144e+00  8.1187348e-05  5.2112897e-05  9.6473517e-05
  1.4310387e+00  8.9402097e-05  3.5253655e-05  9.6101796e-05
  1.4392631e+00  8.8542023e-05  2.1097725e-05  9.1020898e-05
  1.4474875e+00  9.0471259e-05  8.0482756e-06  9.0828538e-05
  1.4557118e+00  1.0143994e-04 -4.3247523e-06  1.0153209e-04
  1.4639362e+00  9.0893954e-05 -2.6838376e-05  9.4773463e-05
  1.4721605e+00  8.7655141e-05 -5.3754940e-05  1.0282518e-04
  1.4803849e+00  6.1322744e-05 -6.7552930e-05  9.1235286e-05
  1.4886093e+00  4.4939262e-05 -7.4384186e-05  8.6905376e-05
  1.4968336e+00  3.4090925e-05 -7.0508301e-05  7.8317378e-05
  1.5050580e+00  2.5975879e-05 -7.6665207e-05  8.0946280e-05
  1.5132823e+00  6.8389679e-06 -8.9772114e-05  9.0032238e-05
  1.5215067e+00 -9.8416729e-06 -9.0851621e-05  9.1383125e-05
  1.5297311e+00 -2.4691191e-05 -1.0338041e-04  1.0628812e-04
  1.5379554e+00 -5.5215239e-05 -1.0699044e-04  1.2039800e-04
  1.5461798e+00 -8.4884147e-05 -9.7727835e-05  1.2944516e-04
  1.5544041e+00 -1.1057393e-04 -7.1704565e-05  1.3178823e-04
  1.5626285e+00 -1.2669236e-04 -4.7202055e-05  1.3519981e-04
  1.5708529e+00 -1.2737712e-04 -1.3089430e-05  1.2804789e-04
  1.5790772e+00 -1.2272190e-04  1.0911429e-05  1.2320602e-04
  1.5873016e+00 -1.1899631e-04  2.6856093e-05  1.2198922e-04
  1.5955259e+00 -1.1323832e-04  6.8551273e-05  1.3237142e-04
  1.6037503e+00 -9.1308242e-05  1.0343528e-04  1.3797120e-04
  1.6119747e+00 -5.6056207e-05  1.1782573e-04  1.3048065e-04
  1.6201990e+00 -3.4470507e-05  1.4238180e-04  1.4649503e-04
  1.6284234e+00  9.3836638e-06  1.4819451e-04  1.4849130e-04
  1.6366478e+00  5.8812505e-05  1.4373218e-04  1.5529923e-04
  1.6448721e+00  8.0369951e-05  1.0144987e-04  1.2942722e-04
  1.6530965e+00  8.0066702e-05  7.4699864e-05  1.0950227e-04
  1.6613208e+00  7.8102032e-05  7.0247821e-05  1.0504610e-04
  1.6695452e+00  8.5035629e-05  6.3890664e-05  1.0636294e-04
  1.6777696e+00  1.0535026e-04  5.1688468e-05  1.1734724e-04
  1.6859939e+00  1.1400191e-04  1.2079169e-05  1.1464005e-04
  1.6942183e+00  1.0889181e-04 -1.6699376e-05  1.1016486e-04
  1.7024426e+00  9.0029950e-05 -4.6002122e-05  1.0110187e-04
  1.7106670e+00  7.1779626e-05 -4.6695809e-05  8.5631847e-05
  1.7188914e+00  6.4024648e-05 -4.9456338e-05  8.0901699e-05
  1.7271157e+00  6.9726211e-05 -5.9413910e-05  9.1606535e-05
  1.7353401e+00  6.9581759e-05 -7.8022970e-05  1.0454284e-04
  1.7435644e+00  4.8567570e-05 -1.0858308e-04  1.1894996e-04
  1.7517888e+00  2.3601607e-05 -1.2139337e-04  1.2366643e-04
  1.7600132e+00 -9.4505382e-06 -1.1916301e-04  1.1953717e-04
  1.7682375e+00 -3.8473599e-05 -1.1373160e-04  1.2006288e-04
  1.7764619e+00 -5.3076998e-05 -9.6043420e-05  1.0973380e-04
  1.7846862e+00 -7.6940121e-05 -9.4053921e-05  1.2151511e-04
  1.7929106e+00 -8.2901572e-05 -7.8907455e-05  1.1445111e-04
  1.8011350e+00 -9.3125839e-05 -6.5365954e-05  1.1377667e-04
  1.8093593e+00 -1.0515544e-04 -5.4258077e-05  1.1832838e-04
  1.8175837e+00 -1.2115103e-04 -3.2922247e-05  1.2554460e-04
  1.8258080e+00 -1.3061212e-04 -5.2711197e-06  1.3071844e-04
  1.8340324e+00 -1.1668199e-04  3.5234569e-05  1.2188586e-04
  1.8422568e+00 -1.0863168e-04  5.6619029e-05  1.2250125e-04
  1.8504811e+00 -8.5120910e-05  8.8580037e-05  1.2284947e-04
  1.8587055e+00 -6.4930132e-05  9.9501996e-05  1.1881317e-04
  1.8669298e+00 -4.2258094e-05  1.0200841e-04  1.1041496e-04
  1.8751542e+00 -3.6051932e-05  1.0830525e-04  1.1414801e-04
  1.8833786e+00 -3.2738218e-05  1.1941660e-04  1.2382292e-04
  1.8916029e+00 -7.9683131e-06  1.4139617e-04  1.4162052e-04
  1.8998273e+00  2.7430454e-05  1.5112788e-04  1.5359709e-04
  1.9080516e+00  6.6354724e-05  1.4480108e-04  1.5928058e-04
  1.9162760e+00  1.1261772e-04  1.2092237e-04  1.6524216e-04
  1.9245004e+00  1.3366308e-04  7.6925727e-05  1.5421863e-04
  1.9327247e+00  1.3480733e-04  3.4736525e-05  1.3921078e-04
  1.9409491e+00  1.1171199e-04  1.9591390e-05  1.1341689e-04
  1.9491735e+00  1.1561599e-04  2.1126699e-05  1.1753040e-04
  1.9573978e+00  1.4574061e-04  1.2967138e-05  1.4631635e-04
  1.9656222e+00  1.6623486e-04 -3.8307903e-05  1.7059169e-04
  1.9738465e+00  1.5853875e-04 -8.8699143e-05  1.8166473e-04
  1.9820709e+00  1.0895869e-04 -1.3813956e-04  1.7593900e-04
  1.9902953e+00  6.4494903e-05 -1.5243959e-04  1.6552167e-04
  1.9985196e+00  1.9743432e-05 -1.4605496e-04  1.4738335e-04
  2.0067440e+00  5.3863480e-06 -1.3274927e-04  1.3285850e-04
  2.0149683e+00 -5.1622766e-06 -1.2880391e-04  1.2890732e-04
  2.0231927e+00 -1.4452693e-05 -1.3592034e-04  1.3668658e-04
  2.0314171e+00 -4.0562379e-05 -1.3950964e-04  1.4528678e-04
  2.0396414e+00 -6.8698915e-05 -1.3413989e-04  1.5070850e-04
  2.0478658e+00 -9.1182474e-05 -1.0928728e-04  1.4233044e-04
  2.0560901e+00 -9.3860998e-05 -1.0036430e-04  1.3741499e-04
  2.0643145e+00 -1.1716934e-04 -9.5541949e-05  1.5118505e-04
  2.0725389e+00 -1.6309742e-04 -8.2992545e-05  1.8299872e-04
  2.0807632e+00 -2.0234578e-04 -3.3789777e-05  2.0514766e-04
  2.0889876e+00 -2.1751246e-04  1.9990155e-05  2.1842911e-04
  2.0972119e+00 -2.1439429e-04  7.7173859e-05  2.2786118e-04
  2.1054363e+00 -2.0669132e-04  1.3605574e-04  2.4745195e-04
  2.1136607e+00 -1.6837461e-04  1.8929711e-04  2.5334444e-04
  2.1218850e+00 -1.2326694e-04  2.1417448e-04  2.4711424e-04
  2.1301094e+00 -7.2864090e-05  2.2587168e-04  2.3733350e-04
  2.1383337e+00 -3.2719285e-05  2.3790042e-04  2.4013988e-04
  2.1465581e+00  3.0352653e-05  2.5075353e-04  2.5258388e-04
  2.1547825e+00  8.8555472e-05  2.4126289e-04  2.5700166e-04
  2.1630068e+00  1.5621654e-04  2.0258840e-04  2.5582351e-04
  2.1712312e+00  1.9468264e-04  1.6388168e-04  2.5447698e-04
  2.1794555e+00  2.2402956e-04  1.0695418e-04  2.4825076e-04
  2.1876799e+00  2.6136117e-04  6.7079807e-05  2.6983209e-04
  2.1959043e+00  2.6640505e-04 -1.2160958e-05  2.6668247e-04
  2.2041286e+00  2.6820929e-04 -8.0457812e-05  2.8001729e-04
  2.2123530e+00  2.2251111e-04 -1.5256485e-04  2.6979108e-04
  2.2205774e+00  1.6172668e-04 -1.9712795e-04  2.5498029e-04
  2.2288017e+00  8.7572002e-05 -1.9681707e-04  2.1542009e-04
  2.2370261e+00  5.5179710e-05 -1.7842701e-04  1.8676455e-04
  2.2452504e+00  5.1575215e-05 -1.5576862e-04  1.6408493e-04
  2.2534748e+00  5.7870068e-05 -1.8111315e-04  1.9013395e-04
  2.2616992e+00  2.9282640e-05 -2.1347607e-04  2.1547507e-04
  2.2699235e+00 -2.3458493e-05 -2.3930868e-04  2.4045571e-04
  2.2781479e+00 -9.2683280e-05 -2.2066171e-04  2.3933613e-04
  2.2863722e+00 -1.4527016e-04 -1.8509770e-04  2.3529679e-04
  2.2945966e+00 -1.8844768e-04 -1.3096391e-04  2.2948655e-04
  2.3028210e+00 -2.0415595e-04 -9.0619258e-05  2.2336406e-04
  2.3110453e+00 -2.0896990e-04 -3.5515050e-05  2.1196636e-04
  2.3192697e+00 -2.2776414e-04  1.9933017e-06  2.2777287e-04
  2.3274940e+00 -2.1375318e-04  6.0575521e-05  2.2217069e-04
  2.3357184e+00 -2.0438113e-04  1.0141907e-04  2.2816107e-04
  2.3439428e+00 -1.4253082e-04  1.1199454e-04  1.8126724e-04
  2.3521671e+00 -1.3453009e-04  1.0778472e-04  1.7238298e-04
  2.3603915e+00 -1.5007048e-04  1.0928867e-04  1.8564795e-04
  2.3686158e+00 -1.5957942e-04  1.7090030e-04  2.3382152e-04
  2.3768402e+00 -1.1058131e-04  2.1789006e-04  2.4434465e-04
  2.3850646e+00 -2.6503119e-05  2.6683094e-04  2.6814393e-04
  2.3932889e+00  5.7446990e-05  2.4302668e-04  2.4972410e-04
  2.4015133e+00  1.4602198e-04  2.1696207e-04  2.6152430e-04
  2.4097376e+00  1.8008014e-04  1.5254051e-04  2.3600310e-04
  2.4179620e+00  2.0495730e-04  9.2221403e-05  2.2474938e-04
  2.4261864e+00  1.7318975e-04  4.0994504e-05  1.7797539e-04
  2.4344107e+00  1.4746817e-04  1.4298939e-05  1.4815978e-04
  2.4426351e+00  1.2002872e-04  1.2423876e-05  1.2066999e-04
  2.4508594e+00  1.0674899e-04  3.3179802e-05  1.1178661e-04
  2.4590838e+00  1.0204305e-04  6.6765525e-05  1.2194433e-04
  2.4673082e+00  1.5852048e-04  8.9638092e-05  1.8210912e-04
  2.4755325e+00  2.2407832e-04  8.6871081e-05  2.4032827e-04
  2.4837569e+00  3.1560914e-04 -1.1162685e-06  3.1561111e-04
  2.4919812e+00  3.3014555e-04 -1.0935283e-04  3.4778460e-04
  2.5002056e+00  3.0650716e-04 -2.6360523e-04  4.0427015e-04
  2.5084300e+00  1.9519113e-04 -3.5486258e-04  4.0500250e-04
  2.5166543e+00  4.4105913e-05 -4.1177418e-04  4.1412958e-04
  2.5248787e+00 -7.9149309e-05 -3.6344192e-04  3.7196054e-04
  2.5331031e+00 -1.8799476e-04 -3.1507831e-04  3.6690104e-04
  2.5413274e+00 -2.1182693e-04 -2.5333715e-04  3.3022774e-04
  2.5495518e+00 -2.9281816e-04 -1.9395074e-04  3.5122552e-04
  2.5577761e+00 -3.2791086e-04 -1.3941919e-04  3.5631902e-04
  2.5660005e+00 -3.3749348e-04 -5.3004725e-05  3.4163043e-04
  2.5742249e+00 -3.2717550e-04  6.9712829e-06  3.2724977e-04
  2.5824492e+00 -3.0884550e-04  5.7709725e-05  3.1419096e-04
  2.5906736e+00 -3.0415681e-04  1.1871770e-04  3.2650460e-04
  2.5988979e+00 -2.5524850e-04  1.8328707e-04  3.1423868e-04
  2.6071223e+00 -1.7473675e-04  2.2780052e-04  2.8709930e-04
  2.6153467e+00 -9.8827037e-05  2.6268399e-04  2.8065933e-04
  2.6235710e+00 -8.6643781e-06  2.3767101e-04  2.3782889e-04
  2.6317954e+00  3.5086709e-05  2.0093229e-04  2.0397270e-04
  2.6400197e+00  4.5487472e-05  1.4921289e-04  1.5599229e-04
  2.6482441e+00  2.8613420e-05  1.7489839e-04  1.7722352e-04
  2.6564685e+00  3.7984282e-05  2.3439583e-04  2.3745360e-04
  2.6646928e+00  1.4573441e-04  2.5411026e-04  2.9293437e-04
  2.6729172e+00  2.2323161e-04  2.2964244e-04  3.2026240e-04
  2.6811415e+00  3.1040687e-04  1.2817345e-04  3.3582861e-04
  2.6893659e+00  3.1026559e-04  3.2622921e-05  3.1197595e-04
  2.6975903e+00  2.7402634e-04 -6.4677251e-05  2.8155564e-04
  2.7058146e+00  2.3455676e-04 -1.1506558e-04  2.6126033e-04
  2.7140390e+00  1.6197429e-04 -1.3627627e-04  2.1167639e-04
  2.7222633e+00  1.1978829e-04 -1.5316378e-04  1.9444377e-04
  2.7304877e+00  6.8987081e-05 -1.6155715e-04  1.7566994e-04
  2.7387121e+00  2.0224414e-05 -1.6118334e-04  1.6244721e-04
  2.7469364e+00 -3.0785372e-05 -1.3735986e-04  1.4076743e-04
  2.7551608e+00 -6.4837914e-05 -8.5024959e-05  1.0692614e-04
  2.7633851e+00 -5.3691802e-05 -2.1413630e-05  5.7804439e-05
  2.7716095e+00 -1.5542785e-05  2.3539674e-05  2.8208056e-05
  2.7798339e+00  6.2788206e-05  2.0239701e-05  6.5969723e-05
  2.7880582e+00  1.2381349e-04 -3.2408577e-05  1.2798475e-04
  2.7962826e+00  1.2932626e-04 -1.1769849e-04  1.7486628e-04
  2.8045069e+00  8.1693533e-05 -1.9247875e-04  2.0909783e-04
  2.8127313e+00  1.3217159e-05 -2.2348931e-04  2.2387980e-04
  2.8209557e+00 -4.2709618e-05 -2.4617115e-04  2.4984865e-04
  2.8291800e+00 -1.0595345e-04 -2.5377020e-04  2.7500081e-04
  2.8374044e+00 -1.8892158e-04 -2.1953796e-04  2.8963473e-04
  2.8456288e+00 -2.4915734e-04 -1.6334175e-04  2.9792601e-04
  2.8538531e+00 -2.9674840e-04 -7.8458813e-05  3.0694526e-04
  2.8620775e+00 -2.8156701e-04 -1.0066265e-05  2.8174690e-04
  2.8703018e+00 -2.8162416e-04  4.9247539e-05  2.8589769e-04
  2.8785262e+00 -2.8039158e-04  9.5016930e-05  2.9605347e-04
  2.8867506e+00 -2.5318931e-04  1.5947867e-04  2.9922946e-04
  2.8949749e+00 -2.2006956e-04  2.1002766e-04  3.0420754e-04
  2.9031993e+00 -1.6931693e-04  2.8963953e-04  3.3549856e-04
  2.9114236e+00 -9.1024203e-05  3.1111321e-04  3.2415557e-04
  2.9196480e+00 -4.1025528e-06  2.9229107e-04  2.9231986e-04
  2.9278724e+00  3.8562878e-05  2.4273211e-04  2.4577627e-04
  2.9360967e+00  4.1234203e-05  2.1054280e-04  2.1454261e-04
  2.9443211e+00  3.2290770e-05  2.2032846e-04  2.2268212e-04
  2.9525454e+00  5.9710439e-05  2.6449506e-04  2.7115120e-04
  2.9607698e+00  9.2722955e-05  3.0647910e-04  3.2019836e-04
