Spectra of the acceleration (only positive half of the frequency range, not doubled in amplitude) 
Units as in the International System of Units (Hz, m, m/s, m/s^2) 
Time = 2012_11_12_11_15_04 - R= 0.63765 - M= 1.8 - Station =  INSH  - Channel = 3 
-------------------- 
f 	 Re 	 Im 	 Abs 
  4.3727569e-01  1.0810402e-06  8.1197953e-07  1.3520202e-06
  4.4552617e-01  1.0847731e-06 -1.1124414e-07  1.0904622e-06
  4.5377666e-01  9.0566162e-07 -4.4595938e-07  1.0095062e-06
  4.6202714e-01  2.9231418e-07 -3.0816347e-07  4.2474969e-07
  4.7027763e-01  5.1894297e-08  5.9643465e-08  7.9059225e-08
  4.7852811e-01  5.5013406e-07  5.0197073e-07  7.4472955e-07
  4.8677860e-01  8.4164277e-07  3.6510825e-07  9.1742388e-07
  4.9502908e-01  1.1260766e-06  1.1480794e-07  1.1319140e-06
  5.0327957e-01  7.9802782e-07 -5.7620704e-08  8.0010534e-07
  5.1153005e-01  1.1576448e-06  6.6733291e-07  1.3362165e-06
  5.1978054e-01  1.3295513e-06  3.9324296e-07  1.3864871e-06
  5.2803102e-01  2.0582579e-06  4.1884147e-07  2.1004414e-06
  5.3628151e-01  1.8759339e-06  8.0694987e-08  1.8776687e-06
  5.4453199e-01  1.6639928e-06 -1.6963905e-07  1.6726175e-06
  5.5278248e-01  2.9475795e-06 -1.4399371e-07  2.9510946e-06
  5.6103296e-01  1.2165895e-06 -2.1490815e-06  2.4695428e-06
  5.6928345e-01  9.1705001e-07 -8.3922964e-07  1.2430958e-06
  5.7753393e-01  1.0346187e-06 -1.2712165e-06  1.6390324e-06
  5.8578441e-01  8.0600423e-07 -1.4022790e-06  1.6174143e-06
  5.9403490e-01  7.4420221e-07 -2.1502428e-06  2.2753859e-06
  6.0228538e-01 -9.3721058e-07 -2.0911096e-06  2.2915286e-06
  6.1053587e-01 -7.0373008e-07 -8.0129282e-07  1.0664456e-06
  6.1878635e-01 -1.1680488e-06 -1.4206417e-06  1.8391740e-06
  6.2703684e-01 -1.5675590e-06 -1.5644773e-07  1.5753467e-06
  6.3528732e-01 -1.5075728e-06 -3.2333830e-08  1.5079195e-06
  6.4353781e-01 -1.4115817e-06  2.0917449e-07  1.4269958e-06
  6.5178829e-01 -2.3749537e-06  9.0736569e-07  2.5423842e-06
  6.6003878e-01 -7.0371635e-07  1.9087486e-06  2.0343396e-06
  6.6828926e-01 -4.5726454e-07  1.5761477e-06  1.6411375e-06
  6.7653975e-01 -7.9695134e-08  1.4319454e-06  1.4341614e-06
  6.8479023e-01  1.6612491e-06  1.7839831e-06  2.4376924e-06
  6.9304072e-01  1.2158969e-06  7.1436529e-07  1.4102209e-06
  7.0129120e-01  2.6127010e-06  1.0898156e-07  2.6149730e-06
  7.0954169e-01  1.7799586e-06 -1.0046215e-07  1.7827915e-06
  7.1779217e-01  3.4687914e-06 -1.1364367e-07  3.4706525e-06
  7.2604266e-01  4.3313458e-06 -3.7016190e-06  5.6975907e-06
  7.3429314e-01  1.0359076e-06 -6.2600527e-06  6.3451843e-06
  7.4254362e-01 -1.4872547e-06 -4.3129895e-06  4.5622149e-06
  7.5079411e-01 -2.0185876e-06 -5.8058117e-06  6.1467182e-06
  7.5904459e-01 -4.4257497e-06 -3.4437654e-06  5.6077429e-06
  7.6729508e-01 -4.1503560e-06 -2.1255709e-06  4.6629933e-06
  7.7554556e-01 -4.8358356e-06 -2.8338021e-06  5.6049746e-06
  7.8379605e-01 -6.0488940e-06  6.2868073e-07  6.0814766e-06
  7.9204653e-01 -6.1842246e-06  2.6366731e-06  6.7228475e-06
  8.0029702e-01 -2.1655387e-06  6.5632155e-06  6.9112484e-06
  8.0854750e-01  3.6257404e-07  3.9763671e-06  3.9928631e-06
  8.1679799e-01  1.8076715e-07  4.7482522e-06  4.7516919e-06
  8.2504847e-01  1.9449587e-06  4.7249298e-06  5.1095818e-06
  8.3329896e-01  4.4494528e-06  3.4682761e-06  5.6415042e-06
  8.4154944e-01  4.0026849e-06  1.9521712e-06  4.4533649e-06
  8.4979993e-01  6.0203525e-06  9.0148927e-07  6.0874730e-06
  8.5805041e-01  6.5458585e-06 -3.5349738e-06  7.4393752e-06
  8.6630090e-01  2.7318647e-06 -4.7391790e-06  5.4701830e-06
  8.7455138e-01  1.1271943e-06 -6.1309930e-06  6.2337502e-06
  8.8280186e-01 -3.0375732e-06 -4.2870884e-06  5.2541391e-06
  8.9105235e-01 -2.3373186e-06 -1.2205953e-06  2.6368373e-06
  8.9930283e-01 -3.9595713e-06 -1.2354499e-06  4.1478357e-06
  9.0755332e-01 -3.0895136e-06  1.3755581e-06  3.3819010e-06
  9.1580380e-01 -3.9067030e-06  2.0411207e-06  4.4077774e-06
  9.2405429e-01 -5.5562086e-06  5.3970046e-06  7.7459095e-06
  9.3230477e-01 -9.7855123e-07  8.2196439e-06  8.2776874e-06
  9.4055526e-01  1.5060659e-06  8.4656503e-06  8.5985737e-06
  9.4880574e-01  3.7205183e-06  6.4964211e-06  7.4863705e-06
  9.5705623e-01  5.6981666e-06  5.3184384e-06  7.7945423e-06
  9.6530671e-01  5.9184291e-06  3.9848818e-06  7.1349202e-06
  9.7355720e-01  5.9499782e-06  5.0368296e-06  7.7956329e-06
  9.8180768e-01  1.1072270e-05  3.8436633e-06  1.1720449e-05
  9.9005817e-01  1.3934763e-05  7.2795457e-07  1.3953765e-05
  9.9830865e-01  1.4537462e-05 -8.1590031e-06  1.6670547e-05
  1.0065591e+00  6.1069052e-06 -1.3182896e-05  1.4528697e-05
  1.0148096e+00  2.7997341e-06 -1.0996533e-05  1.1347346e-05
  1.0230601e+00 -3.1347347e-06 -1.2729742e-05  1.3110030e-05
  1.0313106e+00 -5.9361994e-06 -8.1473101e-06  1.0080532e-05
  1.0395611e+00 -6.6077386e-06 -6.2152724e-06  9.0714839e-06
  1.0478116e+00 -8.2612465e-06 -7.1141370e-06  1.0902254e-05
  1.0560620e+00 -1.5397436e-05 -4.5954858e-06  1.6068588e-05
  1.0643125e+00 -1.3805310e-05  4.7457732e-06  1.4598252e-05
  1.0725630e+00 -1.1554169e-05  7.0976303e-06  1.3560058e-05
  1.0808135e+00 -6.9247310e-06  1.1619667e-05  1.3526587e-05
  1.0890640e+00 -9.4880513e-07  1.2220553e-05  1.2257330e-05
  1.0973145e+00  3.2602580e-06  1.1212017e-05  1.1676412e-05
  1.1055650e+00  6.2329405e-06  3.8596797e-06  7.3312123e-06
  1.1138154e+00  6.9061180e-07  5.0214822e-06  5.0687502e-06
  1.1220659e+00  4.5389437e-06  7.9563414e-06  9.1599879e-06
  1.1303164e+00  8.8546769e-06  4.2636392e-06  9.8277119e-06
  1.1385669e+00  1.1801816e-05 -1.1649497e-07  1.1802391e-05
  1.1468174e+00  1.0445027e-05 -6.0069316e-06  1.2049141e-05
  1.1550679e+00  4.5633934e-06 -1.2963961e-05  1.3743684e-05
  1.1633183e+00 -1.7210676e-06 -1.1853203e-05  1.1977500e-05
  1.1715688e+00 -6.6679383e-06 -1.2213728e-05  1.3915335e-05
  1.1798193e+00 -1.3111813e-05 -1.1322591e-05  1.7323992e-05
  1.1880698e+00 -1.5792487e-05 -4.0134015e-06  1.6294479e-05
  1.1963203e+00 -1.8345000e-05  1.6768755e-06  1.8421481e-05
  1.2045708e+00 -1.6698327e-05  1.3844520e-05  2.1691124e-05
  1.2128213e+00 -6.9245921e-06  1.5310257e-05  1.6803391e-05
  1.2210717e+00 -3.8457272e-06  1.9282284e-05  1.9662047e-05
  1.2293222e+00  7.2053751e-06  1.5467619e-05  1.7063548e-05
  1.2375727e+00  8.2330705e-06  7.3959273e-06  1.1067212e-05
  1.2458232e+00  2.8284601e-06  6.1696927e-06  6.7871418e-06
  1.2540737e+00  1.6656476e-06  1.1996485e-05  1.2111567e-05
  1.2623242e+00  8.6672778e-06  1.5573537e-05  1.7822928e-05
  1.2705746e+00  1.5680443e-05  1.5602117e-05  2.2120179e-05
  1.2788251e+00  2.6894097e-05  5.3918351e-06  2.7429261e-05
  1.2870756e+00  2.5513134e-05 -1.0941901e-05  2.7760497e-05
  1.2953261e+00  1.8587293e-05 -2.3911476e-05  3.0286071e-05
  1.3035766e+00 -4.1520071e-06 -2.8032352e-05  2.8338170e-05
  1.3118271e+00 -8.2292430e-06 -1.6031151e-05  1.8019940e-05
  1.3200776e+00 -1.5951655e-05 -1.3820933e-05  2.1106242e-05
  1.3283280e+00 -2.0377997e-05 -4.4949883e-06  2.0867863e-05
  1.3365785e+00 -1.8587102e-05  1.3882808e-06  1.8638876e-05
  1.3448290e+00 -1.7471739e-05  5.7135541e-06  1.8382230e-05
  1.3530795e+00 -1.6909362e-05  1.3258049e-05  2.1487261e-05
  1.3613300e+00 -1.0465908e-05  1.6832362e-05  1.9820788e-05
  1.3695805e+00 -3.5746098e-06  1.9788459e-05  2.0108728e-05
  1.3778309e+00  1.6687000e-07  1.8471489e-05  1.8472243e-05
  1.3860814e+00  5.1865537e-06  1.5521786e-05  1.6365396e-05
  1.3943319e+00  6.0610747e-06  1.5344899e-05  1.6498562e-05
  1.4025824e+00  9.4415679e-06  1.0645218e-05  1.4228980e-05
  1.4108329e+00  9.0771757e-06  1.1844967e-05  1.4923081e-05
  1.4190834e+00  1.7755484e-05  7.8857236e-06  1.9427863e-05
  1.4273339e+00  1.6553625e-05  1.3943581e-06  1.6612247e-05
  1.4355843e+00  1.2868146e-05  4.4827320e-07  1.2875952e-05
  1.4438348e+00  1.6793778e-05  1.3137079e-06  1.6845083e-05
  1.4520853e+00  1.8589867e-05 -1.9459460e-06  1.8691439e-05
  1.4603358e+00  2.7300621e-05 -1.5350152e-05  3.1320138e-05
  1.4685863e+00  1.8776120e-05 -2.5906420e-05  3.1995082e-05
  1.4768368e+00  7.5329265e-06 -3.4583770e-05  3.5394663e-05
  1.4850872e+00 -4.7259259e-06 -2.5347186e-05  2.5783992e-05
  1.4933377e+00 -8.7420678e-06 -2.2273315e-05  2.3927480e-05
  1.5015882e+00 -5.4505188e-06 -6.5424680e-06  8.5154003e-06
  1.5098387e+00  2.4271005e-07 -2.3413861e-05  2.3415119e-05
  1.5180892e+00 -6.7054004e-06 -2.2780595e-05  2.3746956e-05
  1.5263397e+00 -1.3699497e-05 -2.8675578e-05  3.1779946e-05
  1.5345902e+00 -2.6097776e-05 -2.4015585e-05  3.5466071e-05
  1.5428406e+00 -3.4359705e-05 -1.1201586e-05  3.6139520e-05
  1.5510911e+00 -3.5862301e-05  4.7510858e-07  3.5865448e-05
  1.5593416e+00 -3.7799772e-05  1.0911350e-05  3.9343110e-05
  1.5675921e+00 -3.3187633e-05  2.0088981e-05  3.8794151e-05
  1.5758426e+00 -1.4306580e-05  2.9498609e-05  3.2784847e-05
  1.5840931e+00 -3.7866853e-06  2.1287710e-05  2.1621877e-05
  1.5923436e+00  1.0541364e-06  1.2647761e-05  1.2691614e-05
  1.6005940e+00 -1.3318058e-05  1.4987537e-05  2.0049861e-05
  1.6088445e+00 -7.7358233e-06  2.2969762e-05  2.4237428e-05
  1.6170950e+00 -5.0519609e-06  3.1085177e-05  3.1493024e-05
  1.6253455e+00  1.0670866e-05  2.9886817e-05  3.1734669e-05
  1.6335960e+00  2.4524669e-05  2.8841911e-05  3.7859149e-05
  1.6418465e+00  3.2082131e-05  7.9494538e-06  3.3052337e-05
  1.6500969e+00  2.6062668e-05  2.7876860e-06  2.6211331e-05
  1.6583474e+00  1.2702896e-05 -6.1097863e-06  1.4095852e-05
  1.6665979e+00  1.2218950e-05  8.8139447e-07  1.2250698e-05
  1.6748484e+00  8.6931263e-06 -1.9599361e-06  8.9113296e-06
  1.6830989e+00  1.4367950e-05 -9.1866984e-06  1.7053839e-05
  1.6913494e+00  7.0522387e-06 -1.5661841e-05  1.7176360e-05
  1.6995999e+00  4.8655086e-06 -2.1639974e-05  2.2180208e-05
  1.7078503e+00 -1.3560017e-05 -1.5818533e-05  2.0835068e-05
  1.7161008e+00 -1.3585796e-05 -1.2234226e-05  1.8282509e-05
  1.7243513e+00 -1.8446536e-05 -8.1173113e-06  2.0153547e-05
  1.7326018e+00 -1.9676839e-05 -1.4775166e-06  1.9732234e-05
  1.7408523e+00 -1.8140695e-05 -2.8143449e-06  1.8357706e-05
  1.7491028e+00 -2.2922026e-05  1.1183750e-05  2.5504814e-05
  1.7573532e+00 -1.0020018e-05  1.7665003e-05  2.0308941e-05
  1.7656037e+00 -2.0862896e-06  2.3214435e-05  2.3307994e-05
  1.7738542e+00  1.2320324e-05  8.8488645e-06  1.5168810e-05
  1.7821047e+00  7.7996184e-06  4.4246779e-07  7.8121588e-06
  1.7903552e+00 -7.0948381e-06 -9.4456349e-06  1.1813414e-05
  1.7986057e+00 -1.3147105e-05  1.5650242e-06  1.3239927e-05
  1.8068562e+00 -1.6739519e-05  3.3543482e-06  1.7072291e-05
  1.8151066e+00 -8.2664013e-06  1.8486549e-05  2.0250578e-05
  1.8233571e+00  8.0700284e-07  2.0347847e-05  2.0363844e-05
  1.8316076e+00  8.9823756e-06  1.5899323e-05  1.8261203e-05
  1.8398581e+00  8.0881772e-06  1.5640844e-05  1.7608368e-05
  1.8481086e+00  1.8973755e-05  1.2314545e-05  2.2619713e-05
  1.8563591e+00  2.5990662e-05  5.4920404e-06  2.6564582e-05
  1.8646095e+00  2.9141766e-05 -8.9863321e-06  3.0495847e-05
  1.8728600e+00  2.1223910e-05 -1.7207376e-05  2.7323033e-05
  1.8811105e+00  3.8281282e-06 -9.6583930e-06  1.0389375e-05
  1.8893610e+00  5.5418290e-06  3.2646598e-06  6.4319416e-06
  1.8976115e+00  1.6663922e-05  1.1195497e-05  2.0075493e-05
  1.9058620e+00  2.9175843e-05 -3.0797208e-06  2.9337936e-05
  1.9141125e+00  2.3471126e-05 -1.8900286e-05  3.0134939e-05
  1.9223629e+00  8.2095122e-06 -2.8783131e-05  2.9930999e-05
  1.9306134e+00  8.8101719e-07 -1.3308373e-05  1.3337503e-05
  1.9388639e+00 -4.9265948e-06  1.0236089e-06  5.0318100e-06
  1.9471144e+00  1.2996740e-05  7.8719304e-06  1.5194819e-05
  1.9553649e+00  2.1163918e-05 -6.3280757e-06  2.2089725e-05
  1.9636154e+00  3.2303278e-05 -3.3378247e-05  4.6450072e-05
  1.9718658e+00  5.3519489e-06 -5.2466983e-05  5.2739242e-05
  1.9801163e+00 -1.3039335e-05 -4.6460803e-05  4.8255885e-05
  1.9883668e+00 -2.7401315e-05 -2.4139009e-05  3.6517446e-05
  1.9966173e+00 -2.2428760e-05 -1.1181263e-05  2.5061323e-05
  2.0048678e+00 -9.5649723e-06 -1.0122248e-05  1.3926543e-05
  2.0131183e+00 -5.3713199e-06 -3.0289252e-05  3.0761825e-05
  2.0213688e+00 -1.8824830e-05 -4.8255306e-05  5.1797189e-05
  2.0296192e+00 -5.8079463e-05 -4.9218720e-05  7.6129538e-05
  2.0378697e+00 -8.9340666e-05 -2.3987324e-05  9.2504845e-05
  2.0461202e+00 -9.9376446e-05  3.3214896e-05  1.0478028e-04
  2.0543707e+00 -7.0146162e-05  7.3958678e-05  1.0193316e-04
  2.0626212e+00 -2.7338435e-05  9.1107504e-05  9.5120804e-05
  2.0708717e+00  6.6997869e-06  6.8183458e-05  6.8511832e-05
  2.0791221e+00  2.5188640e-05  4.0677841e-05  4.7845108e-05
  2.0873726e+00  6.6750244e-06  2.4238681e-05  2.5140994e-05
  2.0956231e+00  7.3880433e-06  3.6403931e-05  3.7146054e-05
  2.1038736e+00  1.0898784e-05  5.1350306e-05  5.2494166e-05
  2.1121241e+00  4.2904926e-05  5.1492436e-05  6.7024649e-05
  2.1203746e+00  5.9675210e-05  2.8189293e-05  6.5998234e-05
  2.1286251e+00  6.1429624e-05 -3.3869098e-06  6.1522921e-05
  2.1368755e+00  4.6134934e-05 -8.0623543e-06  4.6834109e-05
  2.1451260e+00  4.0330084e-05 -6.1753347e-06  4.0800128e-05
  2.1533765e+00  5.3906331e-05 -5.2694495e-06  5.4163268e-05
  2.1616270e+00  6.5640976e-05 -2.5226895e-05  7.0321646e-05
  2.1698775e+00  6.7352251e-05 -5.9463102e-05  8.9845346e-05
  2.1781280e+00  3.3897387e-05 -9.1198790e-05  9.7294666e-05
  2.1863784e+00 -1.0861124e-05 -1.0689507e-04  1.0744543e-04
  2.1946289e+00 -5.2492986e-05 -8.9605330e-05  1.0384907e-04
  2.2028794e+00 -7.8649495e-05 -5.7126101e-05  9.7206658e-05
  2.2111299e+00 -6.8668535e-05 -1.6048032e-05  7.0518842e-05
  2.2193804e+00 -5.7059562e-05 -2.3686812e-06  5.7108706e-05
  2.2276309e+00 -4.1899388e-05 -1.2388505e-06  4.1917699e-05
  2.2358814e+00 -5.6596399e-05 -7.4560959e-06  5.7085425e-05
  2.2441318e+00 -6.3866343e-05 -3.2813258e-06  6.3950581e-05
  2.2523823e+00 -7.4500083e-05  2.3611315e-05  7.8152137e-05
  2.2606328e+00 -6.6602704e-05  4.7779578e-05  8.1968337e-05
  2.2688833e+00 -5.3566340e-05  8.0702999e-05  9.6862412e-05
  2.2771338e+00 -1.9942264e-05  9.2698057e-05  9.4818899e-05
  2.2853843e+00  1.2353953e-05  9.6820476e-05  9.7605454e-05
  2.2936348e+00  3.0948471e-05  7.0334758e-05  7.6842606e-05
  2.3018852e+00  3.6310603e-05  5.3465554e-05  6.4629911e-05
  2.3101357e+00  3.2433389e-05  3.5421645e-05  4.8027260e-05
  2.3183862e+00  2.1793337e-05  4.9149429e-05  5.3764448e-05
  2.3266367e+00  3.2622576e-05  6.4589022e-05  7.2360032e-05
  2.3348872e+00  6.1130892e-05  8.1896825e-05  1.0219626e-04
  2.3431377e+00  1.0372886e-04  6.4041159e-05  1.2190549e-04
  2.3513881e+00  1.1890751e-04  2.1131791e-05  1.2077065e-04
  2.3596386e+00  1.2255039e-04 -1.6365015e-05  1.2363823e-04
  2.3678891e+00  1.2856585e-04 -3.6183430e-05  1.3356054e-04
  2.3761396e+00  1.3589460e-04 -7.6765495e-05  1.5607781e-04
  2.3843901e+00  1.1943835e-04 -1.2812854e-04  1.7516404e-04
  2.3926406e+00  6.0072424e-05 -1.8162613e-04  1.9130276e-04
  2.4008911e+00 -8.7380166e-06 -1.9486195e-04  1.9505776e-04
  2.4091415e+00 -8.9944409e-05 -1.7552787e-04  1.9723091e-04
  2.4173920e+00 -1.3420600e-04 -1.1525498e-04  1.7690382e-04
  2.4256425e+00 -1.4847414e-04 -4.9694773e-05  1.5656992e-04
  2.4338930e+00 -1.2343171e-04  7.6630567e-06  1.2366935e-04
  2.4421435e+00 -8.8774782e-05  2.9033973e-05  9.3401999e-05
  2.4503940e+00 -7.2064107e-05  3.6401616e-05  8.0736071e-05
  2.4586444e+00 -3.8663140e-05  3.6363807e-05  5.3076971e-05
  2.4668949e+00 -2.5790826e-05  2.2001287e-05  3.3900196e-05
  2.4751454e+00 -2.3564398e-05 -8.6395907e-06  2.5098274e-05
  2.4833959e+00 -4.9476991e-05 -1.0656035e-05  5.0611498e-05
  2.4916464e+00 -6.9723655e-05  5.6142595e-06  6.9949324e-05
  2.4998969e+00 -7.9439894e-05  4.9750122e-05  9.3732446e-05
  2.5081474e+00 -6.9283648e-05  6.8803133e-05  9.7642690e-05
  2.5163978e+00 -3.2752049e-05  1.0259295e-04  1.0769406e-04
  2.5246483e+00 -2.9409246e-06  9.8448473e-05  9.8492390e-05
  2.5328988e+00  2.9379998e-05  9.7302528e-05  1.0164136e-04
  2.5411493e+00  3.7486689e-05  7.5390566e-05  8.4196136e-05
  2.5493998e+00  5.5038395e-05  7.8577721e-05  9.5935828e-05
  2.5576503e+00  7.0089748e-05  6.2872832e-05  9.4157133e-05
  2.5659007e+00  8.5007996e-05  4.2836770e-05  9.5191114e-05
  2.5741512e+00  8.0129312e-05  2.8957732e-05  8.5201273e-05
  2.5824017e+00  7.7585670e-05  1.0284304e-05  7.8264316e-05
  2.5906522e+00  7.9655743e-05 -5.6761000e-06  7.9857721e-05
  2.5989027e+00  8.4403377e-05 -2.2288645e-05  8.7296699e-05
  2.6071532e+00  8.8052841e-05 -4.4202382e-05  9.8524887e-05
  2.6154037e+00  7.3648697e-05 -6.7221871e-05  9.9714143e-05
  2.6236541e+00  4.5012403e-05 -9.6842287e-05  1.0679206e-04
  2.6319046e+00  8.2116416e-06 -1.0245802e-04  1.0278656e-04
  2.6401551e+00 -2.5388777e-05 -9.3750083e-05  9.7127071e-05
  2.6484056e+00 -2.9342028e-05 -6.8872352e-05  7.4862243e-05
  2.6566561e+00 -4.2848377e-05 -6.1783850e-05  7.5187948e-05
  2.6649066e+00 -4.2056225e-05 -4.7933904e-05  6.3768215e-05
  2.6731570e+00 -5.8089504e-05 -5.4926740e-05  7.9945839e-05
  2.6814075e+00 -7.3603723e-05 -4.1741764e-05  8.4616091e-05
  2.6896580e+00 -9.1807463e-05 -3.1852133e-05  9.7175968e-05
  2.6979085e+00 -9.8326467e-05 -5.2741860e-06  9.8467818e-05
  2.7061590e+00 -9.7226890e-05  1.6152234e-05  9.8559438e-05
  2.7144095e+00 -8.1001625e-05  3.2512094e-05  8.7282870e-05
  2.7226600e+00 -6.8933069e-05  4.9468579e-05  8.4846381e-05
  2.7309104e+00 -6.6118329e-05  5.5886066e-05  8.6573009e-05
  2.7391609e+00 -6.6433998e-05  7.1668605e-05  9.7723411e-05
  2.7474114e+00 -6.0246159e-05  9.1706558e-05  1.0972553e-04
  2.7556619e+00 -2.6427638e-05  1.2526530e-04  1.2802272e-04
  2.7639124e+00  2.1914858e-05  1.3307563e-04  1.3486802e-04
  2.7721629e+00  6.3039771e-05  1.1677746e-04  1.3270640e-04
  2.7804133e+00  9.5716833e-05  1.0572099e-04  1.4261360e-04
  2.7886638e+00  1.0729880e-04  7.1891077e-05  1.2915634e-04
  2.7969143e+00  1.1595480e-04  5.0793939e-05  1.2659202e-04
  2.8051648e+00  1.2289014e-04  1.8475234e-05  1.2427116e-04
  2.8134153e+00  1.4226359e-04 -3.9903984e-07  1.4226415e-04
  2.8216658e+00  1.5210228e-04 -3.4492099e-05  1.5596413e-04
  2.8299163e+00  1.5500394e-04 -8.7254236e-05  1.7787502e-04
  2.8381667e+00  1.1230938e-04 -1.2799319e-04  1.7028110e-04
  2.8464172e+00  7.5702355e-05 -1.4641468e-04  1.6482750e-04
  2.8546677e+00  2.8643677e-05 -1.6155960e-04  1.6407914e-04
  2.8629182e+00 -1.3102404e-06 -1.6052573e-04  1.6053108e-04
  2.8711687e+00 -3.5639659e-05 -1.4553051e-04  1.4983096e-04
  2.8794192e+00 -6.6544764e-05 -1.3014221e-04  1.4616840e-04
  2.8876697e+00 -8.4440593e-05 -1.0714805e-04  1.3642184e-04
  2.8959201e+00 -9.6058709e-05 -8.8367862e-05  1.3052262e-04
  2.9041706e+00 -1.0055444e-04 -7.7882864e-05  1.2718858e-04
  2.9124211e+00 -1.2070035e-04 -7.4885519e-05  1.4204371e-04
  2.9206716e+00 -1.5796870e-04 -7.5464113e-05  1.7506839e-04
  2.9289221e+00 -2.0881635e-04 -2.0172913e-05  2.0978850e-04
  2.9371726e+00 -2.3498465e-04  5.0768624e-05  2.4040641e-04
  2.9454230e+00 -2.1027722e-04  1.4162605e-04  2.5352406e-04
  2.9536735e+00 -1.6937620e-04  1.9483954e-04  2.5816806e-04
  2.9619240e+00 -8.6890019e-05  2.3717669e-04  2.5259188e-04
  2.9701745e+00 -2.1789262e-05  2.4201027e-04  2.4298918e-04
