  Freq              AMPL              PHASE          REAL          IMAG
 0.1720000E+02   0.9259495E+00  -0.1128712E+01   0.9257698E+00  -0.1823978E-01
 0.1740000E+02   0.9314470E+00  -0.9410623E+00   0.9313214E+00  -0.1529799E-01
 0.1760000E+02   0.9364006E+00  -0.7958984E+00   0.9363103E+00  -0.1300717E-01
 0.1780000E+02   0.9408793E+00  -0.6824432E+00   0.9408126E+00  -0.1120644E-01
 0.1800000E+02   0.9449466E+00  -0.5930399E+00   0.9448960E+00  -0.9780494E-02
 0.1820000E+02   0.9486587E+00  -0.5221609E+00   0.9486193E+00  -0.8645413E-02
 0.1840000E+02   0.9520639E+00  -0.4657539E+00   0.9520325E+00  -0.7739185E-02
 0.1860000E+02   0.9552035E+00  -0.4208041E+00   0.9551777E+00  -0.7015351E-02
 0.1880000E+02   0.9581126E+00  -0.3850380E+00   0.9580909E+00  -0.6438641E-02
 0.1900000E+02   0.9608209E+00  -0.3567189E+00   0.9608023E+00  -0.5981955E-02
 0.1920000E+02   0.9633539E+00  -0.3345046E+00   0.9633375E+00  -0.5624227E-02
 0.1940000E+02   0.9657331E+00  -0.3173463E+00   0.9657183E+00  -0.5348916E-02
 0.1960000E+02   0.9679771E+00  -0.3044163E+00   0.9679635E+00  -0.5142903E-02
 0.1980000E+02   0.9701018E+00  -0.2950550E+00   0.9700889E+00  -0.4995693E-02
 0.2000000E+02   0.9721207E+00  -0.2887321E+00   0.9721084E+00  -0.4898812E-02
 0.2020000E+02   0.9740460E+00  -0.2850177E+00   0.9740339E+00  -0.4845368E-02
 0.2040000E+02   0.9758877E+00  -0.2835605E+00   0.9758758E+00  -0.4829711E-02
 0.2060000E+02   0.9776551E+00  -0.2840711E+00   0.9776430E+00  -0.4847171E-02
 0.2080000E+02   0.9793559E+00  -0.2863090E+00   0.9793436E+00  -0.4893856E-02
 0.2100000E+02   0.9809971E+00  -0.2900728E+00   0.9809846E+00  -0.4966497E-02
 0.2120000E+02   0.9825850E+00  -0.2951917E+00   0.9825720E+00  -0.5062321E-02
 0.2140000E+02   0.9841250E+00  -0.3015196E+00   0.9841114E+00  -0.5178943E-02
 0.2160000E+02   0.9856220E+00  -0.3089295E+00   0.9856077E+00  -0.5314287E-02
 0.2180000E+02   0.9870805E+00  -0.3173089E+00   0.9870653E+00  -0.5466508E-02
 0.2200000E+02   0.9885045E+00  -0.3265561E+00   0.9884884E+00  -0.5633930E-02
 0.2220000E+02   0.9898978E+00  -0.3365764E+00   0.9898807E+00  -0.5814989E-02
 0.2240000E+02   0.9912640E+00  -0.3472796E+00   0.9912458E+00  -0.6008185E-02
 0.2260000E+02   0.9926067E+00  -0.3585771E+00   0.9925872E+00  -0.6212040E-02
 0.2280000E+02   0.9939294E+00  -0.3703810E+00   0.9939086E+00  -0.6425080E-02
 0.2300000E+02   0.9952361E+00  -0.3826050E+00   0.9952139E+00  -0.6645855E-02
 0.2320000E+02   0.9965314E+00  -0.3951707E+00   0.9965077E+00  -0.6873053E-02
 0.2340000E+02   0.9978208E+00  -0.4080230E+00   0.9977955E+00  -0.7105767E-02
 0.2360000E+02   0.9991112E+00  -0.4211630E+00   0.9990842E+00  -0.7344082E-02
 0.2380000E+02   0.1000411E+01  -0.4347083E+00   0.1000382E+01  -0.7590136E-02
 0.2400000E+02   0.1001730E+01  -0.4489886E+00   0.1001699E+01  -0.7849804E-02
 0.2420000E+02   0.1003077E+01  -0.4646616E+00   0.1003044E+01  -0.8134739E-02
 0.2440000E+02   0.1004457E+01  -0.4827796E+00   0.1004422E+01  -0.8463550E-02
 0.2460000E+02   0.1005865E+01  -0.5046663E+00   0.1005826E+01  -0.8859635E-02
 0.2480000E+02   0.1007281E+01  -0.5314988E+00   0.1007238E+01  -0.9343815E-02
 0.2500000E+02   0.1008676E+01  -0.5637554E+00   0.1008627E+01  -0.9924597E-02
 0.2520000E+02   0.1010019E+01  -0.6009797E+00   0.1009964E+01  -0.1059397E-01
 0.2540000E+02   0.1011291E+01  -0.6421016E+00   0.1011227E+01  -0.1133308E-01
 0.2560000E+02   0.1012481E+01  -0.6859990E+00   0.1012409E+01  -0.1212209E-01
 0.2580000E+02   0.1013587E+01  -0.7318171E+00   0.1013504E+01  -0.1294581E-01
 0.2600000E+02   0.1014602E+01  -0.7788998E+00   0.1014508E+01  -0.1379244E-01
 0.2620000E+02   0.1015516E+01  -0.8264752E+00   0.1015411E+01  -0.1464803E-01
 0.2640000E+02   0.1016319E+01  -0.8732896E+00   0.1016201E+01  -0.1548991E-01
 0.2660000E+02   0.1017002E+01  -0.9173714E+00   0.1016872E+01  -0.1628268E-01
 0.2680000E+02   0.1017576E+01  -0.9561474E+00   0.1017435E+01  -0.1698044E-01
 0.2700000E+02   0.1018077E+01  -0.9870910E+00   0.1017926E+01  -0.1753855E-01
 0.2720000E+02   0.1018564E+01  -0.1008765E+01   0.1018406E+01  -0.1793218E-01
 0.2740000E+02   0.1019105E+01  -0.1021638E+01   0.1018943E+01  -0.1817066E-01
 0.2760000E+02   0.1019756E+01  -0.1028007E+01   0.1019592E+01  -0.1829560E-01
 0.2780000E+02   0.1020541E+01  -0.1031051E+01   0.1020376E+01  -0.1836389E-01
 0.2800000E+02   0.1021456E+01  -0.1033721E+01   0.1021290E+01  -0.1842794E-01
 0.2820000E+02   0.1022481E+01  -0.1038101E+01   0.1022313E+01  -0.1852458E-01
 0.2840000E+02   0.1023587E+01  -0.1045326E+01   0.1023417E+01  -0.1867368E-01
 0.2860000E+02   0.1024751E+01  -0.1055803E+01   0.1024577E+01  -0.1888227E-01
 0.2880000E+02   0.1025954E+01  -0.1069501E+01   0.1025775E+01  -0.1914967E-01
 0.2900000E+02   0.1027181E+01  -0.1086172E+01   0.1026996E+01  -0.1947138E-01
 0.2920000E+02   0.1028423E+01  -0.1105490E+01   0.1028231E+01  -0.1984161E-01
 0.2940000E+02   0.1029674E+01  -0.1127129E+01   0.1029475E+01  -0.2025457E-01
 0.2960000E+02   0.1030931E+01  -0.1150798E+01   0.1030723E+01  -0.2070508E-01
 0.2980000E+02   0.1032191E+01  -0.1176247E+01   0.1031973E+01  -0.2118875E-01
 0.3000000E+02   0.1033453E+01  -0.1203271E+01   0.1033225E+01  -0.2170200E-01
 0.3020000E+02   0.1034718E+01  -0.1231705E+01   0.1034479E+01  -0.2224194E-01
 0.3040000E+02   0.1035984E+01  -0.1261420E+01   0.1035733E+01  -0.2280631E-01
 0.3060000E+02   0.1037253E+01  -0.1292310E+01   0.1036989E+01  -0.2339333E-01
 0.3080000E+02   0.1038525E+01  -0.1324296E+01   0.1038248E+01  -0.2400164E-01
 0.3100000E+02   0.1039800E+01  -0.1357317E+01   0.1039508E+01  -0.2463019E-01
 0.3120000E+02   0.1041079E+01  -0.1391323E+01   0.1040772E+01  -0.2527821E-01
 0.3140000E+02   0.1042363E+01  -0.1426280E+01   0.1042040E+01  -0.2594515E-01
 0.3160000E+02   0.1043651E+01  -0.1462162E+01   0.1043311E+01  -0.2663062E-01
 0.3180000E+02   0.1044945E+01  -0.1498952E+01   0.1044588E+01  -0.2733437E-01
 0.3200000E+02   0.1046246E+01  -0.1536636E+01   0.1045870E+01  -0.2805628E-01
 0.3220000E+02   0.1047553E+01  -0.1575210E+01   0.1047157E+01  -0.2879633E-01
 0.3240000E+02   0.1048868E+01  -0.1614671E+01   0.1048451E+01  -0.2955457E-01
 0.3260000E+02   0.1050190E+01  -0.1655022E+01   0.1049752E+01  -0.3033114E-01
 0.3280000E+02   0.1051521E+01  -0.1696269E+01   0.1051060E+01  -0.3112622E-01
 0.3300000E+02   0.1052860E+01  -0.1738418E+01   0.1052375E+01  -0.3194005E-01
 0.3320000E+02   0.1054208E+01  -0.1781483E+01   0.1053699E+01  -0.3277295E-01
 0.3340000E+02   0.1055567E+01  -0.1825475E+01   0.1055031E+01  -0.3362524E-01
 0.3360000E+02   0.1056935E+01  -0.1870410E+01   0.1056372E+01  -0.3449731E-01
 0.3380000E+02   0.1058313E+01  -0.1916306E+01   0.1057722E+01  -0.3538959E-01
 0.3400000E+02   0.1059703E+01  -0.1963181E+01   0.1059081E+01  -0.3630253E-01
 0.3420000E+02   0.1061104E+01  -0.2011057E+01   0.1060451E+01  -0.3723665E-01
 0.3440000E+02   0.1062517E+01  -0.2059956E+01   0.1061830E+01  -0.3819246E-01
 0.3460000E+02   0.1063942E+01  -0.2109904E+01   0.1063221E+01  -0.3917056E-01
 0.3480000E+02   0.1065380E+01  -0.2160925E+01   0.1064622E+01  -0.4017154E-01
 0.3500000E+02   0.1066830E+01  -0.2213049E+01   0.1066035E+01  -0.4119606E-01
 0.3520000E+02   0.1068295E+01  -0.2266304E+01   0.1067459E+01  -0.4224481E-01
 0.3540000E+02   0.1069773E+01  -0.2320723E+01   0.1068895E+01  -0.4331850E-01
 0.3560000E+02   0.1071265E+01  -0.2376339E+01   0.1070344E+01  -0.4441791E-01
 0.3580000E+02   0.1072772E+01  -0.2433187E+01   0.1071805E+01  -0.4554386E-01
 0.3600000E+02   0.1074294E+01  -0.2491305E+01   0.1073279E+01  -0.4669719E-01
 0.3620000E+02   0.1075832E+01  -0.2550732E+01   0.1074766E+01  -0.4787881E-01
 0.3640000E+02   0.1077386E+01  -0.2611510E+01   0.1076267E+01  -0.4908967E-01
 0.3660000E+02   0.1078957E+01  -0.2673683E+01   0.1077782E+01  -0.5033078E-01
 0.3680000E+02   0.1080544E+01  -0.2737297E+01   0.1079311E+01  -0.5160321E-01
 0.3700000E+02   0.1082149E+01  -0.2802403E+01   0.1080855E+01  -0.5290806E-01
 0.3720000E+02   0.1083772E+01  -0.2869051E+01   0.1082414E+01  -0.5424654E-01
 0.3740000E+02   0.1085413E+01  -0.2937296E+01   0.1083987E+01  -0.5561988E-01
 0.3760000E+02   0.1087074E+01  -0.3007197E+01   0.1085577E+01  -0.5702940E-01
 0.3780000E+02   0.1088753E+01  -0.3078815E+01   0.1087182E+01  -0.5847651E-01
 0.3800000E+02   0.1090453E+01  -0.3152215E+01   0.1088803E+01  -0.5996268E-01
 0.3820000E+02   0.1092173E+01  -0.3227466E+01   0.1090441E+01  -0.6148947E-01
 0.3840000E+02   0.1093914E+01  -0.3304640E+01   0.1092095E+01  -0.6305854E-01
 0.3860000E+02   0.1095676E+01  -0.3383815E+01   0.1093766E+01  -0.6467164E-01
 0.3880000E+02   0.1097461E+01  -0.3465073E+01   0.1095455E+01  -0.6633062E-01
 0.3900000E+02   0.1099268E+01  -0.3548500E+01   0.1097161E+01  -0.6803747E-01
 0.3920000E+02   0.1101099E+01  -0.3634189E+01   0.1098884E+01  -0.6979427E-01
 0.3940000E+02   0.1102953E+01  -0.3722237E+01   0.1100626E+01  -0.7160325E-01
 0.3960000E+02   0.1104831E+01  -0.3812749E+01   0.1102386E+01  -0.7346676E-01
 0.3980000E+02   0.1106734E+01  -0.3905836E+01   0.1104164E+01  -0.7538732E-01
 0.4000000E+02   0.1108663E+01  -0.4001616E+01   0.1105960E+01  -0.7736761E-01
 0.4020000E+02   0.1110617E+01  -0.4100216E+01   0.1107775E+01  -0.7941047E-01
 0.4040000E+02   0.1112598E+01  -0.4201768E+01   0.1109608E+01  -0.8151894E-01
 0.4060000E+02   0.1114606E+01  -0.4306417E+01   0.1111460E+01  -0.8369626E-01
 0.4080000E+02   0.1116642E+01  -0.4414316E+01   0.1113330E+01  -0.8594588E-01
 0.4100000E+02   0.1118706E+01  -0.4525629E+01   0.1115218E+01  -0.8827149E-01
 0.4120000E+02   0.1120798E+01  -0.4640531E+01   0.1117124E+01  -0.9067704E-01
 0.4140000E+02   0.1122919E+01  -0.4759209E+01   0.1119047E+01  -0.9316676E-01
 0.4160000E+02   0.1125069E+01  -0.4881866E+01   0.1120987E+01  -0.9574514E-01
 0.4180000E+02   0.1127249E+01  -0.5008717E+01   0.1122944E+01  -0.9841703E-01
 0.4200000E+02   0.1129458E+01  -0.5139993E+01   0.1124916E+01  -0.1011876E+00
 0.4220000E+02   0.1131697E+01  -0.5275944E+01   0.1126903E+01  -0.1040624E+00
 0.4240000E+02   0.1133967E+01  -0.5416837E+01   0.1128903E+01  -0.1070474E+00
 0.4260000E+02   0.1136266E+01  -0.5562961E+01   0.1130914E+01  -0.1101490E+00
 0.4280000E+02   0.1138594E+01  -0.5714626E+01   0.1132935E+01  -0.1133741E+00
 0.4300000E+02   0.1140951E+01  -0.5872167E+01   0.1134964E+01  -0.1167300E+00
 0.4320000E+02   0.1143337E+01  -0.6035944E+01   0.1136998E+01  -0.1202246E+00
 0.4340000E+02   0.1145749E+01  -0.6206347E+01   0.1139034E+01  -0.1238664E+00
 0.4360000E+02   0.1148188E+01  -0.6383797E+01   0.1141068E+01  -0.1276646E+00
 0.4380000E+02   0.1150650E+01  -0.6568747E+01   0.1143097E+01  -0.1316290E+00
 0.4400000E+02   0.1153134E+01  -0.6761689E+01   0.1145114E+01  -0.1357700E+00
 0.4420000E+02   0.1155637E+01  -0.6963154E+01   0.1147114E+01  -0.1400991E+00
 0.4440000E+02   0.1158156E+01  -0.7173716E+01   0.1149090E+01  -0.1446283E+00
 0.4460000E+02   0.1160685E+01  -0.7393995E+01   0.1151034E+01  -0.1493705E+00
 0.4480000E+02   0.1163220E+01  -0.7624665E+01   0.1152936E+01  -0.1543397E+00
 0.4500000E+02   0.1165755E+01  -0.7866449E+01   0.1154785E+01  -0.1595505E+00
 0.4520000E+02   0.1168281E+01  -0.8120134E+01   0.1156568E+01  -0.1650187E+00
 0.4540000E+02   0.1170790E+01  -0.8386563E+01   0.1158270E+01  -0.1707609E+00
 0.4560000E+02   0.1173270E+01  -0.8666650E+01   0.1159873E+01  -0.1767947E+00
 0.4580000E+02   0.1175708E+01  -0.8961374E+01   0.1161356E+01  -0.1831383E+00
 0.4600000E+02   0.1178087E+01  -0.9271787E+01   0.1162696E+01  -0.1898109E+00
 0.4620000E+02   0.1180389E+01  -0.9599011E+01   0.1163863E+01  -0.1968320E+00
 0.4640000E+02   0.1182592E+01  -0.9944242E+01   0.1164825E+01  -0.2042215E+00
 0.4660000E+02   0.1184668E+01  -0.1030874E+02   0.1165545E+01  -0.2119991E+00
 0.4680000E+02   0.1186585E+01  -0.1069384E+02   0.1165977E+01  -0.2201839E+00
 0.4700000E+02   0.1188306E+01  -0.1110090E+02   0.1166072E+01  -0.2287934E+00
 0.4720000E+02   0.1189786E+01  -0.1153134E+02   0.1165771E+01  -0.2378429E+00
 0.4740000E+02   0.1190973E+01  -0.1198656E+02   0.1165006E+01  -0.2473439E+00
 0.4760000E+02   0.1191806E+01  -0.1246793E+02   0.1163699E+01  -0.2573027E+00
 0.4780000E+02   0.1192213E+01  -0.1297674E+02   0.1161765E+01  -0.2677178E+00
 0.4800000E+02   0.1192111E+01  -0.1351409E+02   0.1159104E+01  -0.2785778E+00
 0.4820000E+02   0.1191405E+01  -0.1408083E+02   0.1155607E+01  -0.2898575E+00
 0.4840000E+02   0.1189985E+01  -0.1467740E+02   0.1151154E+01  -0.3015143E+00
 0.4860000E+02   0.1187730E+01  -0.1530366E+02   0.1145614E+01  -0.3134832E+00
 0.4880000E+02   0.1184502E+01  -0.1595869E+02   0.1138851E+01  -0.3256719E+00
 0.4900000E+02   0.1180151E+01  -0.1664049E+02   0.1130726E+01  -0.3379545E+00
 0.4920000E+02   0.1174518E+01  -0.1734569E+02   0.1121105E+01  -0.3501665E+00
 0.4940000E+02   0.1167441E+01  -0.1806917E+02   0.1109866E+01  -0.3620994E+00
 0.4960000E+02   0.1158759E+01  -0.1880365E+02   0.1096915E+01  -0.3734982E+00
 0.4980000E+02   0.1148325E+01  -0.1953930E+02   0.1082196E+01  -0.3840614E+00
 0.5000000E+02   0.1136024E+01  -0.2026337E+02   0.1065716E+01  -0.3934460E+00
 0.5020000E+02   0.1121784E+01  -0.2095997E+02   0.1047556E+01  -0.4012796E+00
 0.5040000E+02   0.1105603E+01  -0.2161004E+02   0.1027893E+01  -0.4071798E+00
 0.5060000E+02   0.1087566E+01  -0.2219174E+02   0.1007004E+01  -0.4107815E+00
 0.5080000E+02   0.1067860E+01  -0.2268122E+02   0.9852767E+00  -0.4117707E+00
 0.5100000E+02   0.1046790E+01  -0.2305396E+02   0.9631894E+00  -0.4099207E+00
 0.5120000E+02   0.1024771E+01  -0.2328672E+02   0.9412907E+00  -0.4051253E+00
 0.5140000E+02   0.1002315E+01  -0.2335980E+02   0.9201585E+00  -0.3974218E+00
 0.5160000E+02   0.9800015E+00  -0.2325953E+02   0.9003524E+00  -0.3869993E+00
 0.5180000E+02   0.9584284E+00  -0.2298047E+02   0.8823656E+00  -0.3741872E+00
 0.5200000E+02   0.9381647E+00  -0.2252684E+02   0.8665829E+00  -0.3594261E+00
 0.5220000E+02   0.9196988E+00  -0.2191276E+02   0.8532535E+00  -0.3432264E+00
 0.5240000E+02   0.9033992E+00  -0.2116115E+02   0.8424819E+00  -0.3261202E+00
 0.5260000E+02   0.8894906E+00  -0.2030137E+02   0.8342360E+00  -0.3086159E+00
 0.5280000E+02   0.8780500E+00  -0.1936598E+02   0.8283697E+00  -0.2911623E+00
 0.5300000E+02   0.8690210E+00  -0.1838735E+02   0.8246538E+00  -0.2741236E+00
 0.5320000E+02   0.8622420E+00  -0.1739465E+02   0.8228102E+00  -0.2577687E+00
 0.5340000E+02   0.8574812E+00  -0.1641182E+02   0.8225438E+00  -0.2422722E+00
 0.5360000E+02   0.8544737E+00  -0.1545656E+02   0.8235698E+00  -0.2277238E+00
 0.5380000E+02   0.8529532E+00  -0.1454043E+02   0.8256337E+00  -0.2141450E+00
 0.5400000E+02   0.8526764E+00  -0.1366973E+02   0.8285236E+00  -0.2015086E+00
 0.5420000E+02   0.8534380E+00  -0.1284689E+02   0.8320745E+00  -0.1897589E+00
 0.5440000E+02   0.8550751E+00  -0.1207191E+02   0.8361659E+00  -0.1788297E+00
 0.5460000E+02   0.8574650E+00  -0.1134373E+02   0.8407142E+00  -0.1686587E+00
 0.5480000E+02   0.8605156E+00  -0.1066114E+02   0.8456618E+00  -0.1591955E+00
 0.5500000E+02   0.8641552E+00  -0.1002333E+02   0.8509656E+00  -0.1504056E+00
 0.5520000E+02   0.8683220E+00  -0.9429979E+01   0.8565880E+00  -0.1422677E+00
 0.5540000E+02   0.8729561E+00  -0.8881083E+01   0.8624902E+00  -0.1347706E+00
 0.5560000E+02   0.8779959E+00  -0.8376686E+01   0.8686292E+00  -0.1279069E+00
 0.5580000E+02   0.8833769E+00  -0.7916579E+01   0.8749580E+00  -0.1216685E+00
 0.5600000E+02   0.8890331E+00  -0.7500096E+01   0.8814271E+00  -0.1160436E+00
 0.5620000E+02   0.8948992E+00  -0.7126040E+01   0.8879867E+00  -0.1110145E+00
 0.5640000E+02   0.9009137E+00  -0.6792695E+01   0.8945898E+00  -0.1065577E+00
 0.5660000E+02   0.9070202E+00  -0.6497914E+01   0.9011935E+00  -0.1026448E+00
 0.5680000E+02   0.9131694E+00  -0.6239244E+01   0.9077605E+00  -0.9924349E-01
 0.5700000E+02   0.9193192E+00  -0.6014049E+01   0.9142594E+00  -0.9631921E-01
 0.5720000E+02   0.9254349E+00  -0.5819629E+01   0.9206652E+00  -0.9383644E-01
 0.5740000E+02   0.9314888E+00  -0.5653310E+01   0.9269582E+00  -0.9175989E-01
 0.5760000E+02   0.9374595E+00  -0.5512514E+01   0.9331239E+00  -0.9005531E-01
 0.5780000E+02   0.9433310E+00  -0.5394806E+01   0.9391525E+00  -0.8869015E-01
